split_a,pair_type,mean_hTw,frac_positive,n_pairs
2,within_long_d23,9.1907,1.0,30
2,within_long_d24,8.8871,1.0,28
2,within_long_d25,8.5374,1.0,26
2,within_long_d26,8.1591,1.0,24
2,within_long_d27,7.7328,1.0,22
2,within_long_d28,7.3604,1.0,20
2,within_long_d29,7.2588,1.0,18
2,within_long_d30,7.1725,1.0,16
2,within_long_d31,7.16,1.0,14
2,within_long_d32,7.0738,1.0,12
2,within_long_d33,7.0232,1.0,10
2,within_long_d34,6.9734,1.0,8
2,within_long_d35,6.9239,1.0,6
2,within_long_d36,6.873,1.0,4
2,within_long_d37,6.7014,1.0,2
3,within_long,23.1381,1.0,266400
3,within_short,34.2555,1.0,1200
3,cut,-12.9853,0.0046,22200
3,cut,-23.4469,0.0,22200
3,within_long_d1,43.3201,1.0,72
3,within_long_d2,39.9817,1.0,70
3,within_long_d3,42.9131,1.0,68
3,within_long_d4,46.2125,1.0,66
3,within_long_d5,46.951,1.0,64
3,within_long_d6,41.9001,1.0,62
3,within_long_d7,42.5662,1.0,60
3,within_long_d8,50.3832,1.0,58
3,within_long_d9,26.3028,1.0,56
3,within_long_d10,9.068,1.0,54
3,within_long_d11,9.0187,1.0,52
3,within_long_d12,8.9639,1.0,50
3,within_long_d13,8.8901,1.0,48
3,within_long_d14,8.816,1.0,46
3,within_long_d15,8.7451,1.0,44
3,within_long_d16,8.6748,1.0,42
3,within_long_d17,8.6004,1.0,40
3,within_long_d18,8.5197,1.0,38
3,within_long_d19,8.435,1.0,36
3,within_long_d20,8.3508,1.0,34
3,within_long_d21,8.2727,1.0,32
3,within_long_d22,8.2025,1.0,30
3,within_long_d23,8.1248,1.0,28
3,within_long_d24,8.0223,1.0,26
3,within_long_d25,7.899,1.0,24
3,within_long_d26,7.7744,1.0,22
3,within_long_d27,7.5851,1.0,20
3,within_long_d28,7.5538,1.0,18
3,within_long_d29,7.5498,1.0,16
3,within_long_d30,7.5406,1.0,14
3,within_long_d31,7.4372,1.0,12
3,within_long_d32,7.4714,1.0,10
3,within_long_d33,7.5478,1.0,8
3,within_long_d34,7.6739,1.0,6
3,within_long_d35,7.8359,1.0,4
3,within_long_d36,7.6819,1.0,2
4,within_long,22.0111,1.0,252000
4,within_short,37.7757,1.0,2400
4,cut,-6.3031,0.0,28800
4,cut,-26.3049,0.0,28800
4,within_long_d1,43.3801,1.0,70
4,within_long_d2,39.835,1.0,68
4,within_long_d3,42.527,1.0,66
4,within_long_d4,45.6214,1.0,64
4,within_long_d5,46.243,1.0,62
4,within_long_d6,41.0121,1.0,60
4,within_long_d7,41.5951,1.0,58
4,within_long_d8,48.7925,1.0,56
4,within_long_d9,24.3123,1.0,54
4,within_long_d10,6.4671,1.0,52
4,within_long_d11,6.4343,1.0,50
4,within_long_d12,6.4189,1.0,48
4,within_long_d13,6.3927,1.0,46
4,within_long_d14,6.3608,1.0,44
4,within_long_d15,6.3398,1.0,42
4,within_long_d16,6.3212,1.0,40
4,within_long_d17,6.3074,1.0,38
4,within_long_d18,6.2961,1.0,36
4,within_long_d19,6.2846,1.0,34
4,within_long_d20,6.2859,1.0,32
4,within_long_d21,6.3045,1.0,30
4,within_long_d22,6.3386,1.0,28
4,within_long_d23,6.3559,1.0,26
4,within_long_d24,6.3937,1.0,24
4,within_long_d25,6.4503,1.0,22
4,within_long_d26,6.4214,1.0,20
4,within_long_d27,6.4217,1.0,18
4,within_long_d28,6.4377,1.0,16
4,within_long_d29,6.3762,1.0,14
4,within_long_d30,6.2446,1.0,12
4,within_long_d31,6.2968,1.0,10
4,within_long_d32,6.4962,1.0,8
4,within_long_d33,6.7036,1.0,6
4,within_long_d34,7.0685,1.0,4
4,within_long_d35,7.1426,1.0,2
5,within_long,23.0449,1.0,238000
5,within_short,35.2431,1.0,4000
5,cut,-6.3152,0.0,35000
5,cut,-22.8549,0.0,35000
5,within_long_d1,44.4376,1.0,68
5,within_long_d2,41.0428,1.0,66
5,within_long_d3,43.8566,1.0,64
5,within_long_d4,46.9337,1.0,62
5,within_long_d5,47.6502,1.0,60
5,within_long_d6,42.5266,1.0,58
5,within_long_d7,43.2819,1.0,56
5,within_long_d8,51.0373,1.0,54
5,within_long_d9,25.7638,1.0,52
5,within_long_d10,6.7309,1.0,50
5,within_long_d11,6.6935,1.0,48
5,within_long_d12,6.6584,1.0,46
5,within_long_d13,6.6068,1.0,44
5,within_long_d14,6.5467,1.0,42
5,within_long_d15,6.4935,1.0,40
5,within_long_d16,6.4415,1.0,38
5,within_long_d17,6.384,1.0,36
5,within_long_d18,6.3322,1.0,34
5,within_long_d19,6.2921,1.0,32
5,within_long_d20,6.2565,1.0,30
5,within_long_d21,6.2332,1.0,28
5,within_long_d22,6.1995,1.0,26
5,within_long_d23,6.1633,1.0,24
5,within_long_d24,6.139,1.0,22
5,within_long_d25,6.044,1.0,20
5,within_long_d26,6.0029,1.0,18
5,within_long_d27,5.9382,1.0,16
5,within_long_d28,5.8127,1.0,14
5,within_long_d29,5.6053,1.0,12
5,within_long_d30,5.5703,1.0,10
5,within_long_d31,5.6549,1.0,8
5,within_long_d32,5.7668,1.0,6
5,within_long_d33,5.9695,1.0,4
5,within_long_d34,5.9441,1.0,2
6,within_long,20.5864,1.0,224400
6,within_short,33.8313,1.0,6000
6,cut,-4.8353,0.0007,40800
6,cut,-21.0603,0.0,40800
6,within_long_d1,41.0697,1.0,66
6,within_long_d2,37.7474,1.0,64
6,within_long_d3,40.1282,1.0,62
6,within_long_d4,42.7718,1.0,60
6,within_long_d5,43.2527,1.0,58
6,within_long_d6,38.3663,1.0,56
6,within_long_d7,39.2149,1.0,54
6,within_long_d8,45.7214,1.0,52
6,within_long_d9,22.2319,1.0,50
6,within_long_d10,4.4396,1.0,48
6,within_long_d11,4.4341,1.0,46
6,within_long_d12,4.4408,1.0,44
6,within_long_d13,4.4362,1.0,42
6,within_long_d14,4.427,1.0,40
6,within_long_d15,4.4197,1.0,38
6,within_long_d16,4.4103,1.0,36
6,within_long_d17,4.408,1.0,34
6,within_long_d18,4.4075,1.0,32
6,within_long_d19,4.4217,1.0,30
6,within_long_d20,4.4515,1.0,28
6,within_long_d21,4.4791,1.0,26
6,within_long_d22,4.5159,1.0,24
6,within_long_d23,4.5871,1.0,22
6,within_long_d24,4.6113,1.0,20
6,within_long_d25,4.5912,1.0,18
6,within_long_d26,4.4904,1.0,16
6,within_long_d27,4.3043,1.0,14
6,within_long_d28,4.055,1.0,12
6,within_long_d29,3.9709,1.0,10
6,within_long_d30,4.0381,1.0,8
6,within_long_d31,4.0448,1.0,6
6,within_long_d32,4.1828,1.0,4
6,within_long_d33,4.1189,1.0,2
7,within_long,22.248,1.0,211200
7,within_short,30.0218,1.0,8400
7,cut,-5.1476,0.0006,46200
7,cut,-20.4783,0.0,46200
7,within_long_d1,43.014,1.0,64
7,within_long_d2,39.7622,1.0,62
7,within_long_d3,42.3014,1.0,60
7,within_long_d4,44.9591,1.0,58
7,within_long_d5,45.4967,1.0,56
7,within_long_d6,40.5507,1.0,54
7,within_long_d7,41.5088,1.0,52
7,within_long_d8,48.6832,1.0,50
7,within_long_d9,24.1891,1.0,48
7,within_long_d10,4.9788,1.0,46
7,within_long_d11,4.9627,1.0,44
7,within_long_d12,4.9522,1.0,42
7,within_long_d13,4.9315,1.0,40
7,within_long_d14,4.9012,1.0,38
7,within_long_d15,4.8748,1.0,36
7,within_long_d16,4.8472,1.0,34
7,within_long_d17,4.8228,1.0,32
7,within_long_d18,4.8124,1.0,30
7,within_long_d19,4.8165,1.0,28
7,within_long_d20,4.8081,1.0,26
7,within_long_d21,4.8084,1.0,24
7,within_long_d22,4.8125,1.0,22
7,within_long_d23,4.7669,1.0,20
7,within_long_d24,4.7028,1.0,18
7,within_long_d25,4.5687,1.0,16
7,within_long_d26,4.3556,1.0,14
7,within_long_d27,4.0749,1.0,12
7,within_long_d28,3.9366,1.0,10
7,within_long_d29,3.915,1.0,8
7,within_long_d30,3.8514,1.0,6
7,within_long_d31,3.867,1.0,4
7,within_long_d32,3.7502,1.0,2
8,within_long,17.1946,0.9958,198400
8,within_short,29.0129,1.0,11200
8,cut,-2.7493,0.16,51200
8,cut,-19.3342,0.0,51200
8,within_long_d1,34.2057,1.0,62
8,within_long_d2,31.4795,1.0,60
8,within_long_d3,33.4635,1.0,58
8,within_long_d4,35.4045,1.0,56
8,within_long_d5,35.7041,1.0,54
8,within_long_d6,31.7081,1.0,52
8,within_long_d7,32.5987,1.0,50
8,within_long_d8,37.67,1.0,48
8,within_long_d9,17.9143,1.0,46
8,within_long_d10,2.6635,0.9989,44
8,within_long_d11,2.6763,0.9992,42
8,within_long_d12,2.6761,0.9992,40
8,within_long_d13,2.6661,0.9987,38
8,within_long_d14,2.6499,0.9986,36
8,within_long_d15,2.6277,0.9976,34
8,within_long_d16,2.6072,0.9939,32
8,within_long_d17,2.5948,0.9923,30
8,within_long_d18,2.5894,0.9814,28
8,within_long_d19,2.5784,0.981,26
8,within_long_d20,2.5648,0.9617,24
8,within_long_d21,2.563,0.9707,22
8,within_long_d22,2.5547,0.9765,20
8,within_long_d23,2.5483,0.9928,18
8,within_long_d24,2.457,0.9984,16
8,within_long_d25,2.2662,0.9986,14
8,within_long_d26,2.012,0.9971,12
8,within_long_d27,1.8246,0.997,10
8,within_long_d28,1.7734,0.9931,8
8,within_long_d29,1.6238,0.9958,6
8,within_long_d30,1.5713,0.98,4
8,within_long_d31,1.4543,0.9875,2
9,within_long,11.1441,0.8915,186000
9,within_short,28.8829,1.0,14400
9,cut,-1.6629,0.1317,55800
9,cut,-17.0837,0.0,55800
9,within_long_d1,22.9585,1.0,60
9,within_long_d2,20.9414,1.0,58
9,within_long_d3,22.1057,1.0,56
9,within_long_d4,23.2581,1.0,54
9,within_long_d5,23.4427,1.0,52
9,within_long_d6,20.76,1.0,50
9,within_long_d7,21.4937,1.0,48
9,within_long_d8,24.9264,1.0,46
9,within_long_d9,11.2962,1.0,44
9,within_long_d10,0.7882,0.8157,42
9,within_long_d11,0.8105,0.8526,40
9,within_long_d12,0.8175,0.8746,38
9,within_long_d13,0.8145,0.8653,36
9,within_long_d14,0.8033,0.8446,34
9,within_long_d15,0.7889,0.8031,32
9,within_long_d16,0.7792,0.7578,30
9,within_long_d17,0.7718,0.7175,28
9,within_long_d18,0.7685,0.6935,26
9,within_long_d19,0.7661,0.6827,24
9,within_long_d20,0.7754,0.703,22
9,within_long_d21,0.7958,0.7418,20
9,within_long_d22,0.8276,0.7767,18
9,within_long_d23,0.7982,0.8213,16
9,within_long_d24,0.689,0.8071,14
9,within_long_d25,0.5122,0.74,12
9,within_long_d26,0.3504,0.685,10
9,within_long_d27,0.3174,0.655,8
9,within_long_d28,0.1653,0.6158,6
9,within_long_d29,0.0582,0.5413,4
9,within_long_d30,0.0696,0.5475,2
10,within_long,6.0194,0.6761,174000
10,within_short,24.229,0.9999,18000
10,cut,-0.9774,0.0022,60000
10,cut,-13.7611,0.0,60000
10,within_long_d1,12.5333,1.0,58
10,within_long_d2,11.402,1.0,56
10,within_long_d3,12.1443,1.0,54
10,within_long_d4,12.9327,1.0,52
10,within_long_d5,13.0764,1.0,50
10,within_long_d6,11.5005,1.0,48
10,within_long_d7,11.8658,1.0,46
10,within_long_d8,13.9504,1.0,44
10,within_long_d9,5.9858,1.0,42
10,within_long_d10,-0.1065,0.3745,40
10,within_long_d11,-0.0985,0.3478,38
10,within_long_d12,-0.1022,0.3408,36
10,within_long_d13,-0.1136,0.3451,34
10,within_long_d14,-0.1296,0.352,32
10,within_long_d15,-0.1467,0.3697,30
10,within_long_d16,-0.1615,0.3861,28
10,within_long_d17,-0.1774,0.3977,26
10,within_long_d18,-0.1871,0.4119,24
10,within_long_d19,-0.1921,0.4034,22
10,within_long_d20,-0.1877,0.3805,20
10,within_long_d21,-0.1684,0.3356,18
10,within_long_d22,-0.1818,0.2659,16
10,within_long_d23,-0.2365,0.2061,14
10,within_long_d24,-0.3329,0.12,12
10,within_long_d25,-0.4222,0.069,10
10,within_long_d26,-0.4492,0.0719,8
10,within_long_d27,-0.5451,0.0208,6
10,within_long_d28,-0.6294,0.0112,4
10,within_long_d29,-0.6019,0.0225,2
11,within_long,3.6626,0.5333,162400
11,within_short,19.3401,0.9818,22000
11,cut,-0.842,0.0,63800
11,cut,-10.5228,0.0,63800
11,within_long_d1,7.7325,1.0,56
11,within_long_d2,7.0481,1.0,54
11,within_long_d3,7.6263,1.0,52
11,within_long_d4,8.1705,1.0,50
11,within_long_d5,8.2886,1.0,48
11,within_long_d6,7.2498,1.0,46
11,within_long_d7,7.45,1.0,44
11,within_long_d8,8.8138,1.0,42
11,within_long_d9,3.5342,1.0,40
11,within_long_d10,-0.4995,0.0037,38
11,within_long_d11,-0.4965,0.0024,36
11,within_long_d12,-0.5042,0.0041,34
11,within_long_d13,-0.5169,0.0036,32
11,within_long_d14,-0.533,0.005,30
11,within_long_d15,-0.5498,0.0045,28
11,within_long_d16,-0.5669,0.0042,26
11,within_long_d17,-0.5822,0.004,24
11,within_long_d18,-0.5927,0.0023,22
11,within_long_d19,-0.596,0.0018,20
11,within_long_d20,-0.586,0.0008,18
11,within_long_d21,-0.5955,0.0009,16
11,within_long_d22,-0.628,0.0004,14
11,within_long_d23,-0.682,0.0,12
11,within_long_d24,-0.73,0.0,10
11,within_long_d25,-0.7372,0.0,8
11,within_long_d26,-0.7777,0.0,6
11,within_long_d27,-0.8146,0.0,4
11,within_long_d28,-0.7961,0.0,2
12,within_long,2.9873,0.5476,151200
12,within_short,14.4514,0.9544,26400
12,cut,-0.8774,0.0,67200
12,cut,-8.1057,0.0,67200
12,within_long_d1,6.3189,1.0,54
12,within_long_d2,5.7442,1.0,52
12,within_long_d3,6.2834,1.0,50
12,within_long_d4,6.7952,1.0,48
12,within_long_d5,6.9114,1.0,46
12,within_long_d6,5.9906,1.0,44
12,within_long_d7,6.1564,1.0,42
12,within_long_d8,7.2893,1.0,40
12,within_long_d9,2.7508,1.0,38
12,within_long_d10,-0.6962,0.0,36
12,within_long_d11,-0.6953,0.0,34
12,within_long_d12,-0.7029,0.0,32
12,within_long_d13,-0.7136,0.0,30
12,within_long_d14,-0.7286,0.0,28
12,within_long_d15,-0.7467,0.0,26
12,within_long_d16,-0.7625,0.0,24
12,within_long_d17,-0.775,0.0,22
12,within_long_d18,-0.7806,0.0,20
12,within_long_d19,-0.7734,0.0,18
12,within_long_d20,-0.7777,0.0,16
12,within_long_d21,-0.8024,0.0,14
12,within_long_d22,-0.845,0.0,12
12,within_long_d23,-0.8791,0.0,10
12,within_long_d24,-0.8838,0.0,8
12,within_long_d25,-0.9124,0.0,6
12,within_long_d26,-0.9366,0.0,4
12,within_long_d27,-0.9329,0.0,2
13,within_long,2.9375,0.5641,140400
13,within_short,11.8152,0.9227,31200
13,cut,-0.9251,0.0,70200
13,cut,-6.4542,0.0,70200
13,within_long_d1,6.0891,1.0,52
13,within_long_d2,5.5227,1.0,50
13,within_long_d3,6.0799,1.0,48
13,within_long_d4,6.5929,1.0,46
13,within_long_d5,6.6925,1.0,44
13,within_long_d6,5.7835,1.0,42
13,within_long_d7,5.9338,1.0,40
13,within_long_d8,7.0147,1.0,38
13,within_long_d9,2.5421,1.0,36
13,within_long_d10,-0.7966,0.0,34
13,within_long_d11,-0.7954,0.0,32
13,within_long_d12,-0.802,0.0,30
13,within_long_d13,-0.8118,0.0,28
13,within_long_d14,-0.8261,0.0,26
13,within_long_d15,-0.8405,0.0,24
13,within_long_d16,-0.8527,0.0,22
13,within_long_d17,-0.8589,0.0,20
13,within_long_d18,-0.8526,0.0,18
13,within_long_d19,-0.86,0.0,16
13,within_long_d20,-0.8834,0.0,14
13,within_long_d21,-0.9237,0.0,12
13,within_long_d22,-0.9532,0.0,10
13,within_long_d23,-0.9588,0.0,8
13,within_long_d24,-0.9797,0.0,6
13,within_long_d25,-0.9978,0.0,4
13,within_long_d26,-1.0004,0.0,2
14,within_long,3.1116,0.5815,130000
14,within_short,10.3237,0.8894,36400
14,cut,-0.9638,0.0,72800
14,cut,-5.3711,0.0,72800
14,within_long_d1,6.2147,1.0,50
14,within_long_d2,5.6493,1.0,48
14,within_long_d3,6.2265,1.0,46
14,within_long_d4,6.7585,1.0,44
14,within_long_d5,6.8583,1.0,42
14,within_long_d6,5.9227,1.0,40
14,within_long_d7,6.0608,1.0,38
14,within_long_d8,7.1579,1.0,36
14,within_long_d9,2.53,0.9985,34
14,within_long_d10,-0.8548,0.0,32
14,within_long_d11,-0.8509,0.0,30
14,within_long_d12,-0.8548,0.0,28
14,within_long_d13,-0.8643,0.0,26
14,within_long_d14,-0.8762,0.0,24
14,within_long_d15,-0.8866,0.0,22
14,within_long_d16,-0.8907,0.0,20
14,within_long_d17,-0.8839,0.0,18
14,within_long_d18,-0.8898,0.0,16
14,within_long_d19,-0.9137,0.0,14
14,within_long_d20,-0.9555,0.0,12
14,within_long_d21,-0.9858,0.0,10
14,within_long_d22,-0.9928,0.0,8
14,within_long_d23,-1.0131,0.0,6
14,within_long_d24,-1.0315,0.0,4
14,within_long_d25,-1.038,0.0,2
15,within_long,3.2648,0.5992,120000
15,within_short,8.7658,0.8543,42000
15,cut,-0.9961,0.0,75000
15,cut,-4.0756,0.0,75000
15,within_long_d1,6.3027,1.0,48
15,within_long_d2,5.6989,1.0,46
15,within_long_d3,6.2967,1.0,44
15,within_long_d4,6.8314,1.0,42
15,within_long_d5,6.9358,1.0,40
15,within_long_d6,5.9873,1.0,38
15,within_long_d7,6.126,1.0,36
15,within_long_d8,7.2389,1.0,34
15,within_long_d9,2.4915,0.9853,32
15,within_long_d10,-0.9026,0.0,30
15,within_long_d11,-0.8949,0.0,28
15,within_long_d12,-0.8976,0.0,26
15,within_long_d13,-0.9025,0.0,24
15,within_long_d14,-0.9087,0.0,22
15,within_long_d15,-0.9102,0.0,20
15,within_long_d16,-0.9009,0.0,18
15,within_long_d17,-0.9042,0.0,16
15,within_long_d18,-0.9291,0.0,14
15,within_long_d19,-0.9702,0.0,12
15,within_long_d20,-1.0003,0.0,10
15,within_long_d21,-1.0053,0.0,8
15,within_long_d22,-1.0277,0.0,6
15,within_long_d23,-1.0415,0.0,4
15,within_long_d24,-1.0457,0.0,2
16,within_long,3.4442,0.6182,110400
16,within_short,7.6211,0.8217,48000
16,cut,-1.0281,0.0,76800
16,cut,-3.1943,0.0,76800
16,within_long_d1,6.3853,1.0,46
16,within_long_d2,5.7927,1.0,44
16,within_long_d3,6.3984,1.0,42
16,within_long_d4,6.9546,1.0,40
16,within_long_d5,7.0614,1.0,38
16,within_long_d6,6.0871,1.0,36
16,within_long_d7,6.2183,1.0,34
16,within_long_d8,7.2867,1.0,32
16,within_long_d9,2.4469,0.9748,30
16,within_long_d10,-0.9509,0.0,28
16,within_long_d11,-0.9409,0.0,26
16,within_long_d12,-0.9381,0.0,24
16,within_long_d13,-0.9362,0.0,22
16,within_long_d14,-0.9326,0.0,20
16,within_long_d15,-0.9185,0.0,18
16,within_long_d16,-0.9169,0.0,16
16,within_long_d17,-0.9377,0.0,14
16,within_long_d18,-0.9801,0.0,12
16,within_long_d19,-1.0104,0.0,10
16,within_long_d20,-1.0162,0.0,8
16,within_long_d21,-1.0397,0.0,6
16,within_long_d22,-1.0609,0.0,4
16,within_long_d23,-1.071,0.0,2
17,within_long,3.6207,0.6388,101200
17,within_short,6.0154,0.7929,54400
17,cut,-1.0673,0.0,78200
17,cut,-2.3197,0.0,78200
17,within_long_d1,6.4453,1.0,44
17,within_long_d2,5.8431,1.0,42
17,within_long_d3,6.4757,1.0,40
17,within_long_d4,7.049,1.0,38
17,within_long_d5,7.1403,1.0,36
17,within_long_d6,6.1585,1.0,34
17,within_long_d7,6.2762,1.0,32
17,within_long_d8,7.354,1.0,30
17,within_long_d9,2.3784,0.9734,28
17,within_long_d10,-1.004,0.0,26
17,within_long_d11,-0.9858,0.0,24
17,within_long_d12,-0.9749,0.0,22
17,within_long_d13,-0.9611,0.0,20
17,within_long_d14,-0.9393,0.0,18
17,within_long_d15,-0.9326,0.0,16
17,within_long_d16,-0.948,0.0,14
17,within_long_d17,-0.9869,0.0,12
17,within_long_d18,-1.0169,0.0,10
17,within_long_d19,-1.0204,0.0,8
17,within_long_d20,-1.0428,0.0,6
17,within_long_d21,-1.0595,0.0,4
17,within_long_d22,-1.065,0.0,2
18,within_long,3.8279,0.6608,92400
18,within_short,5.1195,0.7636,61200
18,cut,-1.1136,0.0,79200
18,cut,-1.7164,0.0,79200
18,within_long_d1,6.5234,1.0,42
18,within_long_d2,5.9179,1.0,40
18,within_long_d3,6.5727,1.0,38
18,within_long_d4,7.1588,1.0,36
18,within_long_d5,7.2564,1.0,34
18,within_long_d6,6.2719,1.0,32
18,within_long_d7,6.4022,1.0,30
18,within_long_d8,7.3635,1.0,28
18,within_long_d9,2.3479,0.9727,26
18,within_long_d10,-1.0569,0.0,24
18,within_long_d11,-1.028,0.0,22
18,within_long_d12,-1.0036,0.0,20
18,within_long_d13,-0.966,0.0,18
18,within_long_d14,-0.9474,0.0,16
18,within_long_d15,-0.9535,0.0,14
18,within_long_d16,-0.9809,0.0,12
18,within_long_d17,-1.0053,0.0,10
18,within_long_d18,-1.012,0.0,8
18,within_long_d19,-1.0334,0.0,6
18,within_long_d20,-1.0524,0.0,4
18,within_long_d21,-1.0552,0.0,2
19,within_long,4.0559,0.6836,84000
19,within_short,4.6486,0.7356,68400
19,cut,-1.1803,0.0,79800
19,cut,-1.4315,0.0,79800
19,within_long_d1,6.6238,1.0,40
19,within_long_d2,5.9793,1.0,38
19,within_long_d3,6.6901,1.0,36
19,within_long_d4,7.3249,1.0,34
19,within_long_d5,7.4178,1.0,32
19,within_long_d6,6.3514,1.0,30
19,within_long_d7,6.5033,1.0,28
19,within_long_d8,7.4558,1.0,26
19,within_long_d9,2.273,0.9627,24
19,within_long_d10,-1.1251,0.0,22
19,within_long_d11,-1.0742,0.0,20
19,within_long_d12,-1.0218,0.0,18
19,within_long_d13,-0.984,0.0,16
19,within_long_d14,-0.9804,0.0,14
19,within_long_d15,-1.0017,0.0,12
19,within_long_d16,-1.0162,0.0,10
19,within_long_d17,-1.0156,0.0,8
19,within_long_d18,-1.037,0.0,6
19,within_long_d19,-1.0562,0.0,4
19,within_long_d20,-1.0636,0.0,2
20,within_long,4.3425,0.7087,76000
20,within_short,4.3208,0.7091,76000
20,cut,-1.2743,0.0,80000
20,cut,-1.2732,0.0,80000
20,within_long_d1,6.7692,1.0,38
20,within_long_d2,6.0982,1.0,36
20,within_long_d3,6.8587,1.0,34
20,within_long_d4,7.5436,1.0,32
20,within_long_d5,7.661,1.0,30
20,within_long_d6,6.512,1.0,28
20,within_long_d7,6.6154,1.0,26
20,within_long_d8,7.5742,1.0,24
20,within_long_d9,2.3104,0.9686,22
20,within_long_d10,-1.1965,0.0,20
20,within_long_d11,-1.1022,0.0,18
20,within_long_d12,-1.0412,0.0,16
20,within_long_d13,-1.0177,0.0,14
20,within_long_d14,-1.0274,0.0,12
20,within_long_d15,-1.0328,0.0,10
20,within_long_d16,-1.0206,0.0,8
20,within_long_d17,-1.032,0.0,6
20,within_long_d18,-1.0468,0.0,4
20,within_long_d19,-1.0535,0.0,2
