split_a,pair_type,mean_hTw,frac_positive,n_pairs
5,within_long_d5,58.6549,1.0,20
5,within_long_d6,56.4136,1.0,18
5,within_long_d7,55.668,1.0,16
5,within_long_d8,57.1612,1.0,14
5,within_long_d9,38.8492,1.0,12
5,within_long_d10,24.6392,1.0,10
5,within_long_d11,23.4384,1.0,8
5,within_long_d12,22.2508,1.0,6
5,within_long_d13,19.1828,1.0,4
5,within_long_d14,16.9073,1.0,2
6,within_long,56.7584,1.0,36400
6,within_short,77.8543,1.0,6000
6,cut,-29.172,0.0,16800
6,cut,-24.5882,0.0,16800
6,within_long_d1,64.9288,1.0,26
6,within_long_d2,63.5068,1.0,24
6,within_long_d3,64.7896,1.0,22
6,within_long_d4,61.8311,1.0,20
6,within_long_d5,59.2429,1.0,18
6,within_long_d6,57.7548,1.0,16
6,within_long_d7,57.7672,1.0,14
6,within_long_d8,60.3013,1.0,12
6,within_long_d9,41.8409,1.0,10
6,within_long_d10,27.1598,1.0,8
6,within_long_d11,26.5394,1.0,6
6,within_long_d12,23.8344,1.0,4
6,within_long_d13,21.3265,1.0,2
7,within_long,60.642,1.0,31200
7,within_short,78.5425,1.0,8400
7,cut,-29.711,0.0002,18200
7,cut,-26.1686,0.0,18200
7,within_long_d1,65.9262,1.0,24
7,within_long_d2,64.6202,1.0,22
7,within_long_d3,67.0726,1.0,20
7,within_long_d4,63.9439,1.0,18
7,within_long_d5,62.3859,1.0,16
7,within_long_d6,61.3885,1.0,14
7,within_long_d7,62.0323,1.0,12
7,within_long_d8,65.9963,1.0,10
7,within_long_d9,45.5538,1.0,8
7,within_long_d10,29.2671,1.0,6
7,within_long_d11,27.3632,1.0,4
7,within_long_d12,26.1933,1.0,2
8,within_long,60.6884,0.9999,26400
8,within_short,74.073,1.0,11200
8,cut,-26.8072,0.0,19200
8,cut,-25.3006,0.0,19200
8,within_long_d1,61.6484,1.0,22
8,within_long_d2,61.1294,1.0,20
8,within_long_d3,65.088,1.0,18
8,within_long_d4,62.9255,1.0,16
8,within_long_d5,62.8721,1.0,14
8,within_long_d6,62.7184,1.0,12
8,within_long_d7,61.8051,1.0,10
8,within_long_d8,67.6153,1.0,8
8,within_long_d9,47.8756,1.0,6
8,within_long_d10,29.2391,0.9975,4
8,within_long_d11,28.8022,0.9975,2
9,within_long,64.1411,0.9999,22000
9,within_short,74.5906,1.0,14400
9,cut,-25.227,0.0,19800
9,cut,-24.7651,0.0,19800
9,within_long_d1,60.147,1.0,20
9,within_long_d2,60.2996,1.0,18
9,within_long_d3,66.8947,1.0,16
9,within_long_d4,66.1179,1.0,14
9,within_long_d5,68.3963,1.0,12
9,within_long_d6,67.9443,1.0,10
9,within_long_d7,68.0101,1.0,8
9,within_long_d8,78.238,1.0,6
9,within_long_d9,48.5446,1.0,4
9,within_long_d10,31.6707,0.995,2
10,within_long,68.8302,1.0,18000
10,within_short,68.5289,1.0,18000
10,cut,-24.4643,0.0,20000
10,cut,-24.5916,0.0,20000
10,within_long_d1,59.5097,1.0,18
10,within_long_d2,61.186,1.0,16
10,within_long_d3,71.0116,1.0,14
10,within_long_d4,72.4521,1.0,12
10,within_long_d5,75.6252,1.0,10
10,within_long_d6,75.2374,1.0,8
10,within_long_d7,80.5298,1.0,6
10,within_long_d8,84.0943,1.0,4
10,within_long_d9,51.6334,1.0,2
