split_a,pair_type,mean_hTw,frac_positive,n_pairs
2,within_long_d22,9.5405,0.9958,32
2,within_long_d23,9.2664,0.995,30
2,within_long_d24,8.9704,0.9948,28
2,within_long_d25,8.6356,0.9942,26
2,within_long_d26,8.2788,0.9935,24
2,within_long_d27,7.8828,0.9934,22
2,within_long_d28,7.517,0.994,20
2,within_long_d29,7.3718,0.9956,18
2,within_long_d30,7.2691,0.9953,16
2,within_long_d31,7.2147,0.9971,14
2,within_long_d32,7.14,0.9983,12
2,within_long_d33,7.1008,0.9985,10
2,within_long_d34,7.1224,0.9988,8
2,within_long_d35,7.1544,0.9992,6
2,within_long_d36,7.1507,0.9975,4
2,within_long_d37,6.9038,0.9975,2
3,within_long,22.8087,0.9996,266400
3,within_short,32.2304,1.0,1200
3,cut,-12.4578,0.013,22200
3,cut,-23.9341,0.0,22200
3,within_long_d1,41.5097,1.0,72
3,within_long_d2,39.724,1.0,70
3,within_long_d3,42.0655,1.0,68
3,within_long_d4,45.4622,1.0,66
3,within_long_d5,45.8322,1.0,64
3,within_long_d6,41.1757,1.0,62
3,within_long_d7,42.6523,1.0,60
3,within_long_d8,48.5931,1.0,58
3,within_long_d9,25.5651,1.0,56
3,within_long_d10,9.3313,0.9994,54
3,within_long_d11,9.2957,0.9995,52
3,within_long_d12,9.2493,0.9994,50
3,within_long_d13,9.1777,0.9996,48
3,within_long_d14,9.0881,0.9993,46
3,within_long_d15,8.9939,0.9993,44
3,within_long_d16,8.8969,0.9994,42
3,within_long_d17,8.7915,0.9994,40
3,within_long_d18,8.6787,0.9992,38
3,within_long_d19,8.5607,0.9993,36
3,within_long_d20,8.4368,0.9993,34
3,within_long_d21,8.3168,0.9994,32
3,within_long_d22,8.1904,0.9993,30
3,within_long_d23,8.063,0.9989,28
3,within_long_d24,7.9076,0.9987,26
3,within_long_d25,7.7556,0.9985,24
3,within_long_d26,7.6099,0.9989,22
3,within_long_d27,7.4248,0.9985,20
3,within_long_d28,7.3619,0.9992,18
3,within_long_d29,7.337,0.9997,16
3,within_long_d30,7.2771,0.9996,14
3,within_long_d31,7.1606,1.0,12
3,within_long_d32,7.1546,1.0,10
3,within_long_d33,7.2429,1.0,8
3,within_long_d34,7.3929,1.0,6
3,within_long_d35,7.5274,1.0,4
3,within_long_d36,7.191,1.0,2
4,within_long,21.2554,1.0,252000
4,within_short,38.529,1.0,2400
4,cut,-6.47,0.0,28800
4,cut,-25.1429,0.0,28800
4,within_long_d1,41.2032,1.0,70
4,within_long_d2,39.1081,1.0,68
4,within_long_d3,41.2402,1.0,66
4,within_long_d4,44.5351,1.0,64
4,within_long_d5,44.7291,1.0,62
4,within_long_d6,39.754,1.0,60
4,within_long_d7,40.8929,1.0,58
4,within_long_d8,46.3212,1.0,56
4,within_long_d9,23.0343,1.0,54
4,within_long_d10,6.2823,1.0,52
4,within_long_d11,6.2575,1.0,50
4,within_long_d12,6.2539,1.0,48
4,within_long_d13,6.2296,1.0,46
4,within_long_d14,6.1969,1.0,44
4,within_long_d15,6.1573,1.0,42
4,within_long_d16,6.1229,1.0,40
4,within_long_d17,6.0913,1.0,38
4,within_long_d18,6.0624,1.0,36
4,within_long_d19,6.0331,1.0,34
4,within_long_d20,6.0166,1.0,32
4,within_long_d21,6.0057,1.0,30
4,within_long_d22,6.0064,1.0,28
4,within_long_d23,6.007,1.0,26
4,within_long_d24,6.0238,1.0,24
4,within_long_d25,6.0865,1.0,22
4,within_long_d26,6.0681,1.0,20
4,within_long_d27,6.0608,1.0,18
4,within_long_d28,6.0474,1.0,16
4,within_long_d29,5.9523,1.0,14
4,within_long_d30,5.8103,1.0,12
4,within_long_d31,5.8698,1.0,10
4,within_long_d32,6.0917,1.0,8
4,within_long_d33,6.2885,1.0,6
4,within_long_d34,6.6435,1.0,4
4,within_long_d35,6.6113,1.0,2
5,within_long,22.8673,1.0,238000
5,within_short,36.9393,1.0,4000
5,cut,-6.5295,0.0,35000
5,cut,-20.9557,0.0,35000
5,within_long_d1,43.2821,1.0,68
5,within_long_d2,41.2737,1.0,66
5,within_long_d3,43.4237,1.0,64
5,within_long_d4,46.7123,1.0,62
5,within_long_d5,47.0415,1.0,60
5,within_long_d6,42.2342,1.0,58
5,within_long_d7,43.624,1.0,56
5,within_long_d8,49.5888,1.0,54
5,within_long_d9,25.1576,1.0,52
5,within_long_d10,6.8871,1.0,50
5,within_long_d11,6.8514,1.0,48
5,within_long_d12,6.8219,1.0,46
5,within_long_d13,6.767,1.0,44
5,within_long_d14,6.6952,1.0,42
5,within_long_d15,6.6239,1.0,40
5,within_long_d16,6.5543,1.0,38
5,within_long_d17,6.4824,1.0,36
5,within_long_d18,6.4076,1.0,34
5,within_long_d19,6.3426,1.0,32
5,within_long_d20,6.2813,1.0,30
5,within_long_d21,6.2246,1.0,28
5,within_long_d22,6.1614,1.0,26
5,within_long_d23,6.1061,1.0,24
5,within_long_d24,6.078,1.0,22
5,within_long_d25,5.9771,1.0,20
5,within_long_d26,5.9105,1.0,18
5,within_long_d27,5.8384,1.0,16
5,within_long_d28,5.6803,1.0,14
5,within_long_d29,5.4546,1.0,12
5,within_long_d30,5.4126,1.0,10
5,within_long_d31,5.5038,1.0,8
5,within_long_d32,5.6014,1.0,6
5,within_long_d33,5.8883,1.0,4
5,within_long_d34,5.7872,1.0,2
6,within_long,20.0132,1.0,224400
6,within_short,33.1123,1.0,6000
6,cut,-5.0698,0.0,40800
6,cut,-20.0199,0.0,40800
6,within_long_d1,39.2079,1.0,66
6,within_long_d2,37.1671,1.0,64
6,within_long_d3,39.0125,1.0,62
6,within_long_d4,41.8636,1.0,60
6,within_long_d5,41.9473,1.0,58
6,within_long_d6,37.3904,1.0,56
6,within_long_d7,38.7283,1.0,54
6,within_long_d8,43.7455,1.0,52
6,within_long_d9,21.1674,1.0,50
6,within_long_d10,4.4766,1.0,48
6,within_long_d11,4.4716,1.0,46
6,within_long_d12,4.4727,1.0,44
6,within_long_d13,4.4595,1.0,42
6,within_long_d14,4.4363,1.0,40
6,within_long_d15,4.413,1.0,38
6,within_long_d16,4.3868,1.0,36
6,within_long_d17,4.3606,1.0,34
6,within_long_d18,4.3415,1.0,32
6,within_long_d19,4.3303,1.0,30
6,within_long_d20,4.3293,1.0,28
6,within_long_d21,4.331,1.0,26
6,within_long_d22,4.3418,1.0,24
6,within_long_d23,4.3894,1.0,22
6,within_long_d24,4.3944,1.0,20
6,within_long_d25,4.3679,1.0,18
6,within_long_d26,4.2486,1.0,16
6,within_long_d27,4.0289,1.0,14
6,within_long_d28,3.7587,1.0,12
6,within_long_d29,3.6525,1.0,10
6,within_long_d30,3.6977,1.0,8
6,within_long_d31,3.6599,1.0,6
6,within_long_d32,3.8482,1.0,4
6,within_long_d33,3.7939,1.0,2
7,within_long,22.2832,1.0,211200
7,within_short,30.1362,1.0,8400
7,cut,-5.5879,0.0002,46200
7,cut,-20.2996,0.0,46200
7,within_long_d1,42.0174,1.0,64
7,within_long_d2,40.211,1.0,62
7,within_long_d3,42.1159,1.0,60
7,within_long_d4,45.2151,1.0,58
7,within_long_d5,45.4362,1.0,56
7,within_long_d6,40.7792,1.0,54
7,within_long_d7,42.2766,1.0,52
7,within_long_d8,47.8597,1.0,50
7,within_long_d9,24.0131,1.0,48
7,within_long_d10,5.2888,1.0,46
7,within_long_d11,5.268,1.0,44
7,within_long_d12,5.2397,1.0,42
7,within_long_d13,5.1997,1.0,40
7,within_long_d14,5.1482,1.0,38
7,within_long_d15,5.0921,1.0,36
7,within_long_d16,5.0391,1.0,34
7,within_long_d17,4.9777,1.0,32
7,within_long_d18,4.9357,1.0,30
7,within_long_d19,4.8953,0.9998,28
7,within_long_d20,4.8471,1.0,26
7,within_long_d21,4.8117,1.0,24
7,within_long_d22,4.7846,1.0,22
7,within_long_d23,4.7211,1.0,20
7,within_long_d24,4.639,1.0,18
7,within_long_d25,4.4767,1.0,16
7,within_long_d26,4.2126,1.0,14
7,within_long_d27,3.8994,1.0,12
7,within_long_d28,3.7216,1.0,10
7,within_long_d29,3.6679,1.0,8
7,within_long_d30,3.5203,1.0,6
7,within_long_d31,3.6004,1.0,4
7,within_long_d32,3.4791,1.0,2
8,within_long,17.2082,0.9955,198400
8,within_short,29.0492,1.0,11200
8,cut,-3.1439,0.1419,51200
8,cut,-19.2027,0.0,51200
8,within_long_d1,33.4837,1.0,62
8,within_long_d2,31.8095,1.0,60
8,within_long_d3,33.3028,1.0,58
8,within_long_d4,35.6303,1.0,56
8,within_long_d5,35.6653,1.0,54
8,within_long_d6,31.8704,1.0,52
8,within_long_d7,33.1351,1.0,50
8,within_long_d8,37.1326,1.0,48
8,within_long_d9,17.7497,1.0,46
8,within_long_d10,2.8338,0.9993,44
8,within_long_d11,2.8413,0.9999,42
8,within_long_d12,2.8332,0.9995,40
8,within_long_d13,2.8108,0.9993,38
8,within_long_d14,2.7795,0.9994,36
8,within_long_d15,2.7407,0.9978,34
8,within_long_d16,2.7053,0.9944,32
8,within_long_d17,2.6756,0.9907,30
8,within_long_d18,2.6459,0.9845,28
8,within_long_d19,2.6147,0.976,26
8,within_long_d20,2.5832,0.9598,24
8,within_long_d21,2.5619,0.9657,22
8,within_long_d22,2.5364,0.9688,20
8,within_long_d23,2.526,0.9906,18
8,within_long_d24,2.421,0.9994,16
8,within_long_d25,2.2045,0.9986,14
8,within_long_d26,1.9114,0.9983,12
8,within_long_d27,1.709,0.998,10
8,within_long_d28,1.622,0.9931,8
8,within_long_d29,1.4281,0.9942,6
8,within_long_d30,1.4026,0.97,4
8,within_long_d31,1.3216,0.99,2
9,within_long,10.7246,0.8768,186000
9,within_short,28.2855,1.0,14400
9,cut,-1.8315,0.1069,55800
9,cut,-17.0808,0.0,55800
9,within_long_d1,21.7203,1.0,60
9,within_long_d2,20.4463,1.0,58
9,within_long_d3,21.3455,1.0,56
9,within_long_d4,22.7098,1.0,54
9,within_long_d5,22.6458,1.0,52
9,within_long_d6,20.1822,1.0,50
9,within_long_d7,20.9818,1.0,48
9,within_long_d8,23.6175,1.0,46
9,within_long_d9,10.6396,1.0,44
9,within_long_d10,0.7586,0.801,42
9,within_long_d11,0.7789,0.8319,40
9,within_long_d12,0.7804,0.8541,38
9,within_long_d13,0.772,0.846,36
9,within_long_d14,0.7571,0.8196,34
9,within_long_d15,0.7365,0.7694,32
9,within_long_d16,0.7178,0.7208,30
9,within_long_d17,0.7074,0.6863,28
9,within_long_d18,0.6969,0.6692,26
9,within_long_d19,0.6907,0.6579,24
9,within_long_d20,0.6904,0.682,22
9,within_long_d21,0.7029,0.7232,20
9,within_long_d22,0.738,0.7714,18
9,within_long_d23,0.7134,0.8063,16
9,within_long_d24,0.6006,0.7921,14
9,within_long_d25,0.3892,0.7154,12
9,within_long_d26,0.1962,0.6,10
9,within_long_d27,0.1234,0.5487,8
9,within_long_d28,-0.0786,0.4025,6
9,within_long_d29,-0.1129,0.3675,4
9,within_long_d30,-0.0469,0.425,2
10,within_long,5.6801,0.6588,174000
10,within_short,22.9889,0.9999,18000
10,cut,-1.0169,0.0021,60000
10,cut,-13.4151,0.0,60000
10,within_long_d1,11.6247,1.0,58
10,within_long_d2,10.9991,1.0,56
10,within_long_d3,11.5585,1.0,54
10,within_long_d4,12.4535,1.0,52
10,within_long_d5,12.4797,1.0,50
10,within_long_d6,10.9603,1.0,48
10,within_long_d7,11.402,1.0,46
10,within_long_d8,12.8916,1.0,44
10,within_long_d9,5.4921,1.0,42
10,within_long_d10,-0.1376,0.3351,40
10,within_long_d11,-0.1313,0.3118,38
10,within_long_d12,-0.1365,0.3026,36
10,within_long_d13,-0.1501,0.3125,34
10,within_long_d14,-0.1664,0.3283,32
10,within_long_d15,-0.1832,0.3437,30
10,within_long_d16,-0.1999,0.3577,28
10,within_long_d17,-0.2166,0.3723,26
10,within_long_d18,-0.2316,0.3769,24
10,within_long_d19,-0.2395,0.3645,22
10,within_long_d20,-0.2366,0.3382,20
10,within_long_d21,-0.2128,0.2833,18
10,within_long_d22,-0.2262,0.205,16
10,within_long_d23,-0.2853,0.1579,14
10,within_long_d24,-0.4025,0.0746,12
10,within_long_d25,-0.5182,0.0245,10
10,within_long_d26,-0.5671,0.0294,8
10,within_long_d27,-0.6983,0.0033,6
10,within_long_d28,-0.743,0.0025,4
10,within_long_d29,-0.6906,0.01,2
11,within_long,3.4544,0.5334,162400
11,within_short,18.5596,0.9818,22000
11,cut,-0.8884,0.0,63800
11,cut,-10.144,0.0,63800
11,within_long_d1,7.2001,1.0,56
11,within_long_d2,6.8025,1.0,54
11,within_long_d3,7.2749,1.0,52
11,within_long_d4,7.9004,1.0,50
11,within_long_d5,7.9383,1.0,48
11,within_long_d6,6.9436,1.0,46
11,within_long_d7,7.1906,1.0,44
11,within_long_d8,8.2158,1.0,42
11,within_long_d9,3.2348,1.0,40
11,within_long_d10,-0.5281,0.0038,38
11,within_long_d11,-0.5268,0.0042,36
11,within_long_d12,-0.5356,0.0043,34
11,within_long_d13,-0.5502,0.0036,32
11,within_long_d14,-0.5681,0.0037,30
11,within_long_d15,-0.5858,0.0046,28
11,within_long_d16,-0.6033,0.0054,26
11,within_long_d17,-0.6201,0.0042,24
11,within_long_d18,-0.6341,0.0011,22
11,within_long_d19,-0.6397,0.0005,20
11,within_long_d20,-0.6291,0.0011,18
11,within_long_d21,-0.6378,0.0003,16
11,within_long_d22,-0.6687,0.0004,14
11,within_long_d23,-0.7305,0.0,12
11,within_long_d24,-0.7889,0.0,10
11,within_long_d25,-0.8073,0.0,8
11,within_long_d26,-0.8726,0.0,6
11,within_long_d27,-0.8891,0.0,4
11,within_long_d28,-0.8735,0.0,2
12,within_long,2.8169,0.5476,151200
12,within_short,13.9349,0.9542,26400
12,cut,-0.9229,0.0,67200
12,cut,-7.8144,0.0,67200
12,within_long_d1,5.9036,1.0,54
12,within_long_d2,5.5749,1.0,52
12,within_long_d3,6.0235,1.0,50
12,within_long_d4,6.5996,1.0,48
12,within_long_d5,6.6277,1.0,46
12,within_long_d6,5.7513,1.0,44
12,within_long_d7,5.9461,1.0,42
12,within_long_d8,6.8097,1.0,40
12,within_long_d9,2.4908,1.0,38
12,within_long_d10,-0.7261,0.0,36
12,within_long_d11,-0.7267,0.0,34
12,within_long_d12,-0.7363,0.0,32
12,within_long_d13,-0.7496,0.0,30
12,within_long_d14,-0.7653,0.0,28
12,within_long_d15,-0.7839,0.0,26
12,within_long_d16,-0.8012,0.0,24
12,within_long_d17,-0.8162,0.0,22
12,within_long_d18,-0.8244,0.0,20
12,within_long_d19,-0.8164,0.0,18
12,within_long_d20,-0.8218,0.0,16
12,within_long_d21,-0.8462,0.0,14
12,within_long_d22,-0.8973,0.0,12
12,within_long_d23,-0.9385,0.0,10
12,within_long_d24,-0.9531,0.0,8
12,within_long_d25,-0.9915,0.0,6
12,within_long_d26,-0.996,0.0,4
12,within_long_d27,-0.9879,0.0,2
13,within_long,2.7661,0.5641,140400
13,within_short,11.5734,0.9225,31200
13,cut,-0.9765,0.0,70200
13,cut,-6.2324,0.0,70200
13,within_long_d1,5.686,1.0,52
13,within_long_d2,5.3674,1.0,50
13,within_long_d3,5.8183,1.0,48
13,within_long_d4,6.4075,1.0,46
13,within_long_d5,6.4329,1.0,44
13,within_long_d6,5.5411,1.0,42
13,within_long_d7,5.7297,1.0,40
13,within_long_d8,6.5398,1.0,38
13,within_long_d9,2.2983,0.9994,36
13,within_long_d10,-0.8329,0.0,34
13,within_long_d11,-0.8326,0.0,32
13,within_long_d12,-0.8403,0.0,30
13,within_long_d13,-0.8518,0.0,28
13,within_long_d14,-0.8685,0.0,26
13,within_long_d15,-0.8843,0.0,24
13,within_long_d16,-0.8984,0.0,22
13,within_long_d17,-0.9065,0.0,20
13,within_long_d18,-0.9008,0.0,18
13,within_long_d19,-0.9072,0.0,16
13,within_long_d20,-0.9307,0.0,14
13,within_long_d21,-0.9788,0.0,12
13,within_long_d22,-1.0171,0.0,10
13,within_long_d23,-1.0334,0.0,8
13,within_long_d24,-1.0679,0.0,6
13,within_long_d25,-1.0722,0.0,4
13,within_long_d26,-1.0653,0.0,2
14,within_long,2.9049,0.581,130000
14,within_short,9.7722,0.8883,36400
14,cut,-1.0179,0.0,72800
14,cut,-5.2121,0.0,72800
14,within_long_d1,5.7827,1.0,50
14,within_long_d2,5.4476,1.0,48
14,within_long_d3,5.9229,1.0,46
14,within_long_d4,6.535,1.0,44
14,within_long_d5,6.5606,1.0,42
14,within_long_d6,5.6391,1.0,40
14,within_long_d7,5.8017,1.0,38
14,within_long_d8,6.5894,1.0,36
14,within_long_d9,2.2376,0.9903,34
14,within_long_d10,-0.9004,0.0,32
14,within_long_d11,-0.8976,0.0,30
14,within_long_d12,-0.9034,0.0,28
14,within_long_d13,-0.9144,0.0,26
14,within_long_d14,-0.9284,0.0,24
14,within_long_d15,-0.9417,0.0,22
14,within_long_d16,-0.9489,0.0,20
14,within_long_d17,-0.9426,0.0,18
14,within_long_d18,-0.9482,0.0,16
14,within_long_d19,-0.9711,0.0,14
14,within_long_d20,-1.018,0.0,12
14,within_long_d21,-1.0592,0.0,10
14,within_long_d22,-1.0749,0.0,8
14,within_long_d23,-1.1103,0.0,6
14,within_long_d24,-1.1158,0.0,4
14,within_long_d25,-1.114,0.0,2
15,within_long,3.0709,0.5981,120000
15,within_short,8.3638,0.8518,42000
15,cut,-1.0435,0.0,75000
15,cut,-4.0644,0.0,75000
15,within_long_d1,5.8675,1.0,48
15,within_long_d2,5.5298,1.0,46
15,within_long_d3,6.0231,1.0,44
15,within_long_d4,6.6402,1.0,42
15,within_long_d5,6.6571,1.0,40
15,within_long_d6,5.73,1.0,38
15,within_long_d7,5.9072,1.0,36
15,within_long_d8,6.6915,1.0,34
15,within_long_d9,2.2259,0.965,32
15,within_long_d10,-0.9398,0.0,30
15,within_long_d11,-0.9338,0.0,28
15,within_long_d12,-0.9384,0.0,26
15,within_long_d13,-0.9458,0.0,24
15,within_long_d14,-0.9556,0.0,22
15,within_long_d15,-0.9598,0.0,20
15,within_long_d16,-0.9508,0.0,18
15,within_long_d17,-0.954,0.0,16
15,within_long_d18,-0.9784,0.0,14
15,within_long_d19,-1.0257,0.0,12
15,within_long_d20,-1.066,0.0,10
15,within_long_d21,-1.0806,0.0,8
15,within_long_d22,-1.1152,0.0,6
15,within_long_d23,-1.1224,0.0,4
15,within_long_d24,-1.1238,0.0,2
16,within_long,3.2326,0.6165,110400
16,within_short,7.1654,0.8179,48000
16,cut,-1.0747,0.0,76800
16,cut,-3.2598,0.0,76800
16,within_long_d1,5.9577,1.0,46
16,within_long_d2,5.5946,1.0,44
16,within_long_d3,6.1142,1.0,42
16,within_long_d4,6.7412,1.0,40
16,within_long_d5,6.7527,1.0,38
16,within_long_d6,5.7979,1.0,36
16,within_long_d7,5.9554,1.0,34
16,within_long_d8,6.7279,1.0,32
16,within_long_d9,2.1615,0.9435,30
16,within_long_d10,-0.9896,0.0,28
16,within_long_d11,-0.9811,0.0,26
16,within_long_d12,-0.9813,0.0,24
16,within_long_d13,-0.9844,0.0,22
16,within_long_d14,-0.9837,0.0,20
16,within_long_d15,-0.9696,0.0,18
16,within_long_d16,-0.9669,0.0,16
16,within_long_d17,-0.9876,0.0,14
16,within_long_d18,-1.0368,0.0,12
16,within_long_d19,-1.0765,0.0,10
16,within_long_d20,-1.0876,0.0,8
16,within_long_d21,-1.1187,0.0,6
16,within_long_d22,-1.1234,0.0,4
16,within_long_d23,-1.1245,0.0,2
17,within_long,3.4095,0.6364,101200
17,within_short,5.6751,0.7905,54400
17,cut,-1.1039,0.0,78200
17,cut,-2.3325,0.0,78200
17,within_long_d1,6.0088,1.0,44
17,within_long_d2,5.63,1.0,42
17,within_long_d3,6.1948,1.0,40
17,within_long_d4,6.8482,1.0,38
17,within_long_d5,6.869,1.0,36
17,within_long_d6,5.8851,1.0,34
17,within_long_d7,6.0268,1.0,32
17,within_long_d8,6.763,1.0,30
17,within_long_d9,2.1096,0.9291,28
17,within_long_d10,-1.0337,0.0,26
17,within_long_d11,-1.0189,0.0,24
17,within_long_d12,-1.0132,0.0,22
17,within_long_d13,-1.0039,0.0,20
17,within_long_d14,-0.9818,0.0,18
17,within_long_d15,-0.9737,0.0,16
17,within_long_d16,-0.9863,0.0,14
17,within_long_d17,-1.0289,0.0,12
17,within_long_d18,-1.0676,0.0,10
17,within_long_d19,-1.0831,0.0,8
17,within_long_d20,-1.1164,0.0,6
17,within_long_d21,-1.1234,0.0,4
17,within_long_d22,-1.1196,0.0,2
18,within_long,3.6116,0.6583,92400
18,within_short,4.7993,0.7622,61200
18,cut,-1.1569,0.0,79200
18,cut,-1.7283,0.0,79200
18,within_long_d1,6.1101,1.0,42
18,within_long_d2,5.7204,1.0,40
18,within_long_d3,6.3065,1.0,38
18,within_long_d4,6.9924,1.0,36
18,within_long_d5,6.9958,1.0,34
18,within_long_d6,5.9787,1.0,32
18,within_long_d7,6.116,1.0,30
18,within_long_d8,6.8324,1.0,28
18,within_long_d9,2.0469,0.9277,26
18,within_long_d10,-1.0968,0.0,24
18,within_long_d11,-1.0747,0.0,22
18,within_long_d12,-1.0554,0.0,20
18,within_long_d13,-1.023,0.0,18
18,within_long_d14,-1.0061,0.0,16
18,within_long_d15,-1.0112,0.0,14
18,within_long_d16,-1.0469,0.0,12
18,within_long_d17,-1.0813,0.0,10
18,within_long_d18,-1.0931,0.0,8
18,within_long_d19,-1.1281,0.0,6
18,within_long_d20,-1.1343,0.0,4
18,within_long_d21,-1.1298,0.0,2
19,within_long,3.8349,0.6818,84000
19,within_short,4.3796,0.7339,68400
19,cut,-1.2153,0.0,79800
19,cut,-1.4494,0.0,79800
19,within_long_d1,6.2044,1.0,40
19,within_long_d2,5.8055,1.0,38
19,within_long_d3,6.4316,1.0,36
19,within_long_d4,7.15,1.0,34
19,within_long_d5,7.1492,1.0,32
19,within_long_d6,6.0689,1.0,30
19,within_long_d7,6.2176,1.0,28
19,within_long_d8,6.8484,1.0,26
19,within_long_d9,1.9909,0.931,24
19,within_long_d10,-1.1576,0.0,22
19,within_long_d11,-1.1138,0.0,20
19,within_long_d12,-1.0674,0.0,18
19,within_long_d13,-1.0346,0.0,16
19,within_long_d14,-1.0283,0.0,14
19,within_long_d15,-1.0536,0.0,12
19,within_long_d16,-1.0801,0.0,10
19,within_long_d17,-1.0865,0.0,8
19,within_long_d18,-1.1211,0.0,6
19,within_long_d19,-1.1271,0.0,4
19,within_long_d20,-1.1284,0.0,2
20,within_long,4.0689,0.7071,76000
20,within_short,4.0799,0.7068,76000
20,cut,-1.3042,0.0,80000
20,cut,-1.3028,0.0,80000
20,within_long_d1,6.2707,1.0,38
20,within_long_d2,5.8596,1.0,36
20,within_long_d3,6.5357,1.0,34
20,within_long_d4,7.3,1.0,32
20,within_long_d5,7.314,1.0,30
20,within_long_d6,6.1522,1.0,28
20,within_long_d7,6.2797,1.0,26
20,within_long_d8,6.9086,1.0,24
20,within_long_d9,2.0094,0.9407,22
20,within_long_d10,-1.2298,0.0,20
20,within_long_d11,-1.1471,0.0,18
20,within_long_d12,-1.0892,0.0,16
20,within_long_d13,-1.0653,0.0,14
20,within_long_d14,-1.0832,0.0,12
20,within_long_d15,-1.0988,0.0,10
20,within_long_d16,-1.0959,0.0,8
20,within_long_d17,-1.1219,0.0,6
20,within_long_d18,-1.1264,0.0,4
20,within_long_d19,-1.1236,0.0,2
