split_a,stage,quantity,value
4,H0,mu_short,0.65456
4,H0,mu_long_near,0.10445
4,H0,mu_long_far,-0.00538
4,H0,mu_cross,-0.00525
4,H0,M_far,-0.00013
4,Hattn1,mu_short,0.98004
4,Hattn1,mu_long_near,0.22838
4,Hattn1,mu_long_far,0.01133
4,Hattn1,mu_cross,0.01318
4,Hattn1,M_far,-0.00185
4,H1,mu_short,0.98439
4,H1,mu_long_near,0.34223
4,H1,mu_long_far,0.07046
4,H1,mu_cross,0.07753
4,H1,M_far,-0.00707
4,Hattn2,mu_short,0.99623
4,Hattn2,mu_long_near,0.77633
4,Hattn2,mu_long_far,0.52332
4,Hattn2,mu_cross,0.60926
4,Hattn2,M_far,-0.08594
4,H2,mu_short,0.99973
4,H2,mu_long_near,0.62665
4,H2,mu_long_far,0.32684
4,H2,mu_cross,-0.3958
4,H2,M_far,0.72264
23,H0,mu_short,0.08441
23,H0,mu_long_near,0.10433
23,H0,mu_long_far,-0.00554
23,H0,mu_cross,-0.00527
23,H0,M_far,-0.00027
23,Hattn1,mu_short,0.18924
23,Hattn1,mu_long_near,0.22815
23,Hattn1,mu_long_far,0.01078
23,Hattn1,mu_cross,0.01128
23,Hattn1,M_far,-0.0005
23,H1,mu_short,0.2937
23,H1,mu_long_near,0.34136
23,H1,mu_long_far,0.06999
23,H1,mu_cross,0.07061
23,H1,M_far,-0.00062
23,Hattn2,mu_short,0.74621
23,Hattn2,mu_long_near,0.73245
23,Hattn2,mu_long_far,0.60373
23,Hattn2,mu_cross,0.38234
23,Hattn2,M_far,0.22139
23,H2,mu_short,0.62658
23,H2,mu_long_near,0.63801
23,H2,mu_long_far,0.56974
23,H2,mu_cross,-0.12603
23,H2,M_far,0.69577
