split_a,pair_type,mean_hTw,frac_positive,n_pairs
6,within_long_d6,38.6013,1.0,56
6,within_long_d7,38.4365,1.0,54
6,within_long_d8,42.6521,1.0,52
6,within_long_d9,21.5156,1.0,50
6,within_long_d10,4.6247,1.0,48
6,within_long_d11,4.6094,1.0,46
6,within_long_d12,4.5999,1.0,44
6,within_long_d13,4.5896,1.0,42
6,within_long_d14,4.5784,1.0,40
6,within_long_d15,4.5648,1.0,38
6,within_long_d16,4.5575,1.0,36
6,within_long_d17,4.5512,1.0,34
6,within_long_d18,4.5547,1.0,32
6,within_long_d19,4.5731,1.0,30
6,within_long_d20,4.6063,1.0,28
6,within_long_d21,4.6447,1.0,26
6,within_long_d22,4.6908,0.9998,24
6,within_long_d23,4.746,1.0,22
6,within_long_d24,4.7489,1.0,20
6,within_long_d25,4.6945,1.0,18
6,within_long_d26,4.5715,1.0,16
6,within_long_d27,4.3931,1.0,14
6,within_long_d28,4.1813,1.0,12
6,within_long_d29,4.1559,1.0,10
6,within_long_d30,4.2992,1.0,8
6,within_long_d31,4.4098,1.0,6
6,within_long_d32,4.7148,1.0,4
6,within_long_d33,4.6098,1.0,2
7,within_long,20.8005,1.0,211200
7,within_short,31.1113,1.0,8400
7,cut,-4.4055,0.0078,46200
7,cut,-19.7736,0.0,46200
7,within_long_d1,39.8828,1.0,64
7,within_long_d2,37.7545,1.0,62
7,within_long_d3,40.3657,1.0,60
7,within_long_d4,41.6622,1.0,58
7,within_long_d5,42.3656,1.0,56
7,within_long_d6,39.2644,1.0,54
7,within_long_d7,39.2212,1.0,52
7,within_long_d8,43.5716,1.0,50
7,within_long_d9,22.3191,1.0,48
7,within_long_d10,4.58,1.0,46
7,within_long_d11,4.5659,1.0,44
7,within_long_d12,4.5511,1.0,42
7,within_long_d13,4.5342,1.0,40
7,within_long_d14,4.5135,1.0,38
7,within_long_d15,4.4907,1.0,36
7,within_long_d16,4.4705,1.0,34
7,within_long_d17,4.4538,1.0,32
7,within_long_d18,4.4536,1.0,30
7,within_long_d19,4.4692,1.0,28
7,within_long_d20,4.4825,1.0,26
7,within_long_d21,4.4952,1.0,24
7,within_long_d22,4.5165,1.0,22
7,within_long_d23,4.4845,1.0,20
7,within_long_d24,4.4133,1.0,18
7,within_long_d25,4.2778,1.0,16
7,within_long_d26,4.0775,1.0,14
7,within_long_d27,3.8458,1.0,12
7,within_long_d28,3.7729,1.0,10
7,within_long_d29,3.8689,1.0,8
7,within_long_d30,3.9413,1.0,6
7,within_long_d31,4.1027,1.0,4
7,within_long_d32,3.8134,1.0,2
8,within_long,15.6191,0.9914,198400
8,within_short,29.4369,1.0,11200
8,cut,-2.4498,0.1555,51200
8,cut,-18.6685,0.0,51200
8,within_long_d1,30.9584,1.0,62
8,within_long_d2,29.0573,1.0,60
8,within_long_d3,31.0062,1.0,58
8,within_long_d4,31.9402,1.0,56
8,within_long_d5,32.3883,1.0,54
8,within_long_d6,29.9423,1.0,52
8,within_long_d7,29.9078,1.0,50
8,within_long_d8,32.868,1.0,48
8,within_long_d9,15.9609,1.0,46
8,within_long_d10,2.3149,0.9943,44
8,within_long_d11,2.3276,0.9955,42
8,within_long_d12,2.3282,0.9954,40
8,within_long_d13,2.321,0.9953,38
8,within_long_d14,2.308,0.9938,36
8,within_long_d15,2.2903,0.9885,34
8,within_long_d16,2.2731,0.9841,32
8,within_long_d17,2.265,0.9763,30
8,within_long_d18,2.265,0.9666,28
8,within_long_d19,2.265,0.9588,26
8,within_long_d20,2.2607,0.9477,24
8,within_long_d21,2.2642,0.9502,22
8,within_long_d22,2.2605,0.958,20
8,within_long_d23,2.2587,0.9825,18
8,within_long_d24,2.1876,0.9947,16
8,within_long_d25,2.036,0.9975,14
8,within_long_d26,1.8126,0.995,12
8,within_long_d27,1.6977,0.994,10
8,within_long_d28,1.721,0.9962,8
8,within_long_d29,1.691,0.995,6
8,within_long_d30,1.768,0.9888,4
8,within_long_d31,1.4989,0.9925,2
9,within_long,9.9101,0.8782,186000
9,within_short,28.749,1.0,14400
9,cut,-1.5065,0.1299,55800
9,cut,-17.136,0.0,55800
9,within_long_d1,20.2568,1.0,60
9,within_long_d2,18.9063,1.0,58
9,within_long_d3,20.0397,1.0,56
9,within_long_d4,20.5901,1.0,54
9,within_long_d5,20.8685,1.0,52
9,within_long_d6,19.2612,1.0,50
9,within_long_d7,19.3038,1.0,48
9,within_long_d8,21.2593,1.0,46
9,within_long_d9,9.894,1.0,44
9,within_long_d10,0.6577,0.7954,42
9,within_long_d11,0.6725,0.8284,40
9,within_long_d12,0.674,0.8449,38
9,within_long_d13,0.6678,0.8289,36
9,within_long_d14,0.6559,0.8035,34
9,within_long_d15,0.6411,0.7684,32
9,within_long_d16,0.6311,0.7227,30
9,within_long_d17,0.6277,0.6896,28
9,within_long_d18,0.6232,0.6713,26
9,within_long_d19,0.6221,0.6613,24
9,within_long_d20,0.6246,0.6839,22
9,within_long_d21,0.637,0.7225,20
9,within_long_d22,0.6673,0.7608,18
9,within_long_d23,0.6442,0.7906,16
9,within_long_d24,0.5457,0.7729,14
9,within_long_d25,0.3777,0.7104,12
9,within_long_d26,0.2409,0.6165,10
9,within_long_d27,0.2493,0.6262,8
9,within_long_d28,0.1614,0.6192,6
9,within_long_d29,0.2121,0.6637,4
9,within_long_d30,0.1998,0.6625,2
10,within_long,5.5798,0.667,174000
10,within_short,23.8053,0.9998,18000
10,cut,-0.9127,0.0044,60000
10,cut,-14.0859,0.0,60000
10,within_long_d1,11.4565,1.0,58
10,within_long_d2,10.7156,1.0,56
10,within_long_d3,11.4979,1.0,54
10,within_long_d4,11.9016,1.0,52
10,within_long_d5,12.1144,1.0,50
10,within_long_d6,11.1207,1.0,48
10,within_long_d7,11.1237,1.0,46
10,within_long_d8,12.338,1.0,44
10,within_long_d9,5.4477,1.0,42
10,within_long_d10,-0.103,0.3619,40
10,within_long_d11,-0.0957,0.3396,38
10,within_long_d12,-0.1016,0.33,36
10,within_long_d13,-0.1129,0.3349,34
10,within_long_d14,-0.1295,0.3473,32
10,within_long_d15,-0.1451,0.3627,30
10,within_long_d16,-0.1579,0.3716,28
10,within_long_d17,-0.1721,0.3825,26
10,within_long_d18,-0.1832,0.3833,24
10,within_long_d19,-0.1915,0.3773,22
10,within_long_d20,-0.1888,0.3417,20
10,within_long_d21,-0.1716,0.2889,18
10,within_long_d22,-0.1889,0.2153,16
10,within_long_d23,-0.2498,0.1575,14
10,within_long_d24,-0.3489,0.0821,12
10,within_long_d25,-0.4296,0.0395,10
10,within_long_d26,-0.4375,0.0606,8
10,within_long_d27,-0.5116,0.0158,6
10,within_long_d28,-0.5116,0.0213,4
10,within_long_d29,-0.5007,0.025,2
11,within_long,3.6369,0.5347,162400
11,within_short,19.623,0.9816,22000
11,cut,-0.802,0.0,63800
11,cut,-10.9956,0.0,63800
11,within_long_d1,7.5333,1.0,56
11,within_long_d2,7.0608,1.0,54
11,within_long_d3,7.7017,1.0,52
11,within_long_d4,8.0114,1.0,50
11,within_long_d5,8.1801,1.0,48
11,within_long_d6,7.4837,1.0,46
11,within_long_d7,7.458,1.0,44
11,within_long_d8,8.2949,1.0,42
11,within_long_d9,3.4343,1.0,40
11,within_long_d10,-0.4677,0.0071,38
11,within_long_d11,-0.4656,0.0079,36
11,within_long_d12,-0.4731,0.0084,34
11,within_long_d13,-0.4852,0.0092,32
11,within_long_d14,-0.4996,0.0085,30
11,within_long_d15,-0.5148,0.0096,28
11,within_long_d16,-0.5302,0.0077,26
11,within_long_d17,-0.5448,0.0067,24
11,within_long_d18,-0.556,0.0039,22
11,within_long_d19,-0.5584,0.0025,20
11,within_long_d20,-0.5489,0.0011,18
11,within_long_d21,-0.5575,0.0003,16
11,within_long_d22,-0.5893,0.0,14
11,within_long_d23,-0.6487,0.0,12
11,within_long_d24,-0.6929,0.0,10
11,within_long_d25,-0.6972,0.0,8
11,within_long_d26,-0.7316,0.0,6
11,within_long_d27,-0.7275,0.0,4
11,within_long_d28,-0.718,0.0,2
12,within_long,3.0277,0.5476,151200
12,within_short,15.0723,0.9541,26400
12,cut,-0.8393,0.0,67200
12,cut,-8.5014,0.0,67200
12,within_long_d1,6.253,1.0,54
12,within_long_d2,5.8794,1.0,52
12,within_long_d3,6.476,1.0,50
12,within_long_d4,6.7789,1.0,48
12,within_long_d5,6.9382,1.0,46
12,within_long_d6,6.3023,1.0,44
12,within_long_d7,6.2663,1.0,42
12,within_long_d8,6.9627,1.0,40
12,within_long_d9,2.7091,1.0,38
12,within_long_d10,-0.6567,0.0,36
12,within_long_d11,-0.6561,0.0,34
12,within_long_d12,-0.6643,0.0,32
12,within_long_d13,-0.676,0.0,30
12,within_long_d14,-0.6898,0.0,28
12,within_long_d15,-0.7051,0.0,26
12,within_long_d16,-0.7207,0.0,24
12,within_long_d17,-0.7334,0.0,22
12,within_long_d18,-0.7401,0.0,20
12,within_long_d19,-0.7344,0.0,18
12,within_long_d20,-0.7436,0.0,16
12,within_long_d21,-0.7704,0.0,14
12,within_long_d22,-0.8176,0.0,12
12,within_long_d23,-0.8486,0.0,10
12,within_long_d24,-0.8486,0.0,8
12,within_long_d25,-0.8657,0.0,6
12,within_long_d26,-0.8624,0.0,4
12,within_long_d27,-0.8679,0.0,2
13,within_long,2.9254,0.5641,140400
13,within_short,12.4144,0.9225,31200
13,cut,-0.8984,0.0,70200
13,cut,-6.5841,0.0,70200
13,within_long_d1,5.943,1.0,52
13,within_long_d2,5.579,1.0,50
13,within_long_d3,6.1701,1.0,48
13,within_long_d4,6.469,1.0,46
13,within_long_d5,6.617,1.0,44
13,within_long_d6,6.0018,1.0,42
13,within_long_d7,5.9609,1.0,40
13,within_long_d8,6.6237,1.0,38
13,within_long_d9,2.4637,0.9996,36
13,within_long_d10,-0.7676,0.0,34
13,within_long_d11,-0.7666,0.0,32
13,within_long_d12,-0.773,0.0,30
13,within_long_d13,-0.7832,0.0,28
13,within_long_d14,-0.798,0.0,26
13,within_long_d15,-0.8128,0.0,24
13,within_long_d16,-0.8259,0.0,22
13,within_long_d17,-0.8339,0.0,20
13,within_long_d18,-0.8297,0.0,18
13,within_long_d19,-0.8365,0.0,16
13,within_long_d20,-0.8597,0.0,14
13,within_long_d21,-0.9017,0.0,12
13,within_long_d22,-0.9292,0.0,10
13,within_long_d23,-0.9302,0.0,8
13,within_long_d24,-0.9477,0.0,6
13,within_long_d25,-0.9474,0.0,4
13,within_long_d26,-0.9607,0.0,2
14,within_long,3.0756,0.5814,130000
14,within_short,10.895,0.8887,36400
14,cut,-0.9393,0.0,72800
14,cut,-5.4657,0.0,72800
14,within_long_d1,6.0309,1.0,50
14,within_long_d2,5.6623,1.0,48
14,within_long_d3,6.2735,1.0,46
14,within_long_d4,6.6062,1.0,44
14,within_long_d5,6.7559,1.0,42
14,within_long_d6,6.1164,1.0,40
14,within_long_d7,6.059,1.0,38
14,within_long_d8,6.7004,1.0,36
14,within_long_d9,2.4474,0.9974,34
14,within_long_d10,-0.8318,0.0,32
14,within_long_d11,-0.8274,0.0,30
14,within_long_d12,-0.832,0.0,28
14,within_long_d13,-0.8418,0.0,26
14,within_long_d14,-0.8544,0.0,24
14,within_long_d15,-0.8656,0.0,22
14,within_long_d16,-0.8713,0.0,20
14,within_long_d17,-0.868,0.0,18
14,within_long_d18,-0.8764,0.0,16
14,within_long_d19,-0.9011,0.0,14
14,within_long_d20,-0.9446,0.0,12
14,within_long_d21,-0.9709,0.0,10
14,within_long_d22,-0.9714,0.0,8
14,within_long_d23,-0.986,0.0,6
14,within_long_d24,-0.9859,0.0,4
14,within_long_d25,-1.0034,0.0,2
15,within_long,3.2346,0.5989,120000
15,within_short,9.2671,0.852,42000
15,cut,-0.9742,0.0,75000
15,cut,-4.2996,0.0,75000
15,within_long_d1,6.115,1.0,48
15,within_long_d2,5.7309,1.0,46
15,within_long_d3,6.3653,1.0,44
15,within_long_d4,6.7211,1.0,42
15,within_long_d5,6.8583,1.0,40
15,within_long_d6,6.1953,1.0,38
15,within_long_d7,6.1404,1.0,36
15,within_long_d8,6.7925,1.0,34
15,within_long_d9,2.4058,0.9803,32
15,within_long_d10,-0.883,0.0,30
15,within_long_d11,-0.8756,0.0,28
15,within_long_d12,-0.8794,0.0,26
15,within_long_d13,-0.8863,0.0,24
15,within_long_d14,-0.8954,0.0,22
15,within_long_d15,-0.8978,0.0,20
15,within_long_d16,-0.8901,0.0,18
15,within_long_d17,-0.8973,0.0,16
15,within_long_d18,-0.9209,0.0,14
15,within_long_d19,-0.9631,0.0,12
15,within_long_d20,-0.9886,0.0,10
15,within_long_d21,-0.9896,0.0,8
15,within_long_d22,-1.0065,0.0,6
15,within_long_d23,-1.0006,0.0,4
15,within_long_d24,-1.0193,0.0,2
16,within_long,3.3996,0.6174,110400
16,within_short,7.8511,0.8193,48000
16,cut,-1.0106,0.0,76800
16,cut,-3.3674,0.0,76800
16,within_long_d1,6.1904,1.0,46
16,within_long_d2,5.793,1.0,44
16,within_long_d3,6.4549,1.0,42
16,within_long_d4,6.7995,1.0,40
16,within_long_d5,6.953,1.0,38
16,within_long_d6,6.2789,1.0,36
16,within_long_d7,6.226,1.0,34
16,within_long_d8,6.8313,1.0,32
16,within_long_d9,2.3272,0.9602,30
16,within_long_d10,-0.9311,0.0,28
16,within_long_d11,-0.9213,0.0,26
16,within_long_d12,-0.9217,0.0,24
16,within_long_d13,-0.9234,0.0,22
16,within_long_d14,-0.9217,0.0,20
16,within_long_d15,-0.909,0.0,18
16,within_long_d16,-0.9084,0.0,16
16,within_long_d17,-0.9278,0.0,14
16,within_long_d18,-0.9697,0.0,12
16,within_long_d19,-0.9969,0.0,10
16,within_long_d20,-0.9962,0.0,8
16,within_long_d21,-1.0111,0.0,6
16,within_long_d22,-1.0083,0.0,4
16,within_long_d23,-1.0245,0.0,2
17,within_long,3.6045,0.6375,101200
17,within_short,6.0741,0.7922,54400
17,cut,-1.0441,0.0,78200
17,cut,-2.3627,0.0,78200
17,within_long_d1,6.282,1.0,44
17,within_long_d2,5.8866,1.0,42
17,within_long_d3,6.5709,1.0,40
17,within_long_d4,6.9471,1.0,38
17,within_long_d5,7.1102,1.0,36
17,within_long_d6,6.407,1.0,34
17,within_long_d7,6.3248,1.0,32
17,within_long_d8,6.9164,1.0,30
17,within_long_d9,2.2835,0.9489,28
17,within_long_d10,-0.9785,0.0,26
17,within_long_d11,-0.9616,0.0,24
17,within_long_d12,-0.9542,0.0,22
17,within_long_d13,-0.9425,0.0,20
17,within_long_d14,-0.923,0.0,18
17,within_long_d15,-0.9171,0.0,16
17,within_long_d16,-0.9294,0.0,14
17,within_long_d17,-0.9676,0.0,12
17,within_long_d18,-0.9933,0.0,10
17,within_long_d19,-0.9932,0.0,8
17,within_long_d20,-1.0056,0.0,6
17,within_long_d21,-0.9977,0.0,4
17,within_long_d22,-1.0109,0.0,2
18,within_long,3.8211,0.66,92400
18,within_short,5.1211,0.7632,61200
18,cut,-1.0908,0.0,79200
18,cut,-1.7444,0.0,79200
18,within_long_d1,6.3789,1.0,42
18,within_long_d2,5.9726,1.0,40
18,within_long_d3,6.6979,1.0,38
18,within_long_d4,7.107,1.0,36
18,within_long_d5,7.2581,1.0,34
18,within_long_d6,6.5103,1.0,32
18,within_long_d7,6.4386,1.0,30
18,within_long_d8,6.9652,1.0,28
18,within_long_d9,2.2254,0.9587,26
18,within_long_d10,-1.0313,0.0,24
18,within_long_d11,-1.0057,0.0,22
18,within_long_d12,-0.9825,0.0,20
18,within_long_d13,-0.9486,0.0,18
18,within_long_d14,-0.9316,0.0,16
18,within_long_d15,-0.9368,0.0,14
18,within_long_d16,-0.9663,0.0,12
18,within_long_d17,-0.9873,0.0,10
18,within_long_d18,-0.987,0.0,8
18,within_long_d19,-1.0007,0.0,6
18,within_long_d20,-0.9945,0.0,4
18,within_long_d21,-1.0061,0.0,2
19,within_long,4.053,0.6838,84000
19,within_short,4.6579,0.7355,68400
19,cut,-1.166,0.0,79800
19,cut,-1.4307,0.0,79800
19,within_long_d1,6.4712,1.0,40
19,within_long_d2,6.0585,1.0,38
19,within_long_d3,6.828,1.0,36
19,within_long_d4,7.2731,1.0,34
19,within_long_d5,7.4343,1.0,32
19,within_long_d6,6.6335,1.0,30
19,within_long_d7,6.5524,1.0,28
19,within_long_d8,7.0073,1.0,26
19,within_long_d9,2.1801,0.966,24
19,within_long_d10,-1.107,0.0,22
19,within_long_d11,-1.0591,0.0,20
19,within_long_d12,-1.0106,0.0,18
19,within_long_d13,-0.9758,0.0,16
19,within_long_d14,-0.9679,0.0,14
19,within_long_d15,-0.9895,0.0,12
19,within_long_d16,-0.9989,0.0,10
19,within_long_d17,-0.9938,0.0,8
19,within_long_d18,-1.006,0.0,6
19,within_long_d19,-1.0028,0.0,4
19,within_long_d20,-1.0196,0.0,2
20,within_long,4.3201,0.7087,76000
20,within_short,4.3338,0.7088,76000
20,cut,-1.2655,0.0,80000
20,cut,-1.265,0.0,80000
20,within_long_d1,6.5762,1.0,38
20,within_long_d2,6.1366,1.0,36
20,within_long_d3,6.9785,1.0,34
20,within_long_d4,7.4749,1.0,32
20,within_long_d5,7.6358,1.0,30
20,within_long_d6,6.7604,1.0,28
20,within_long_d7,6.6404,1.0,26
20,within_long_d8,7.1546,1.0,24
20,within_long_d9,2.1872,0.9691,22
20,within_long_d10,-1.1831,0.0,20
20,within_long_d11,-1.0938,0.0,18
20,within_long_d12,-1.0348,0.0,16
20,within_long_d13,-1.0083,0.0,14
20,within_long_d14,-1.0176,0.0,12
20,within_long_d15,-1.0181,0.0,10
20,within_long_d16,-0.9986,0.0,8
20,within_long_d17,-1.0077,0.0,6
20,within_long_d18,-1.0023,0.0,4
20,within_long_d19,-1.0138,0.0,2
