split_a,pair_type,mean_hTw,frac_positive,n_pairs
5,within_long_d7,47.1848,1.0,16
5,within_long_d8,47.7277,1.0,14
5,within_long_d9,32.4927,1.0,12
5,within_long_d10,22.2629,1.0,10
5,within_long_d11,21.3551,1.0,8
5,within_long_d12,20.7158,1.0,6
5,within_long_d13,18.7852,1.0,4
5,within_long_d14,16.7384,1.0,2
6,within_long,51.4658,1.0,36400
6,within_short,77.1847,1.0,6000
6,cut,-27.1985,0.0,16800
6,cut,-26.2286,0.0,16800
6,within_long_d1,58.4538,1.0,26
6,within_long_d2,55.7014,1.0,24
6,within_long_d3,56.1788,1.0,22
6,within_long_d4,58.2619,1.0,20
6,within_long_d5,56.074,1.0,18
6,within_long_d6,54.1679,1.0,16
6,within_long_d7,52.725,1.0,14
6,within_long_d8,53.635,1.0,12
6,within_long_d9,36.76,1.0,10
6,within_long_d10,25.0372,1.0,8
6,within_long_d11,24.7577,1.0,6
6,within_long_d12,23.0904,1.0,4
6,within_long_d13,21.1906,1.0,2
7,within_long,56.8354,0.9999,31200
7,within_short,70.9579,1.0,8400
7,cut,-29.1152,0.0001,18200
7,cut,-26.1901,0.0,18200
7,within_long_d1,61.4253,1.0,24
7,within_long_d2,58.823,1.0,22
7,within_long_d3,59.7723,1.0,20
7,within_long_d4,62.321,1.0,18
7,within_long_d5,61.0368,1.0,16
7,within_long_d6,59.7292,1.0,14
7,within_long_d7,58.8846,1.0,12
7,within_long_d8,60.9912,1.0,10
7,within_long_d9,40.8724,1.0,8
7,within_long_d10,28.2071,0.9983,6
7,within_long_d11,26.4149,1.0,4
7,within_long_d12,24.787,1.0,2
8,within_long,56.7862,0.9998,26400
8,within_short,66.6403,1.0,11200
8,cut,-27.0243,0.0001,19200
8,cut,-25.3584,0.0,19200
8,within_long_d1,58.1348,1.0,22
8,within_long_d2,55.8141,1.0,20
8,within_long_d3,57.7417,1.0,18
8,within_long_d4,60.4474,1.0,16
8,within_long_d5,60.5874,1.0,14
8,within_long_d6,60.3456,1.0,12
8,within_long_d7,59.0245,1.0,10
8,within_long_d8,63.2959,1.0,8
8,within_long_d9,43.5229,1.0,6
8,within_long_d10,27.5455,0.995,4
8,within_long_d11,26.8598,0.9975,2
9,within_long,57.2868,0.9999,22000
9,within_short,64.7845,1.0,14400
9,cut,-24.7331,0.0,19800
9,cut,-24.4638,0.0,19800
9,within_long_d1,54.6903,1.0,20
9,within_long_d2,52.6796,1.0,18
9,within_long_d3,56.7019,1.0,16
9,within_long_d4,59.7721,1.0,14
9,within_long_d5,62.1056,1.0,12
9,within_long_d6,62.0739,1.0,10
9,within_long_d7,62.0448,1.0,8
9,within_long_d8,70.4735,1.0,6
9,within_long_d9,43.3514,1.0,4
9,within_long_d10,28.4299,0.995,2
10,within_long,60.2454,1.0,18000
10,within_short,60.4663,1.0,18000
10,cut,-24.2843,0.0,20000
10,cut,-24.4094,0.0,20000
10,within_long_d1,53.0261,1.0,18
10,within_long_d2,52.6807,1.0,16
10,within_long_d3,59.4793,1.0,14
10,within_long_d4,63.1991,1.0,12
10,within_long_d5,66.5637,1.0,10
10,within_long_d6,66.7146,1.0,8
10,within_long_d7,72.4347,1.0,6
10,within_long_d8,75.7335,1.0,4
10,within_long_d9,48.3646,1.0,2
