split_a,pair_type,mean_cos,frac_positive,n_pairs
9,within_long_d25,0.8144,1.0,24
9,within_long_d26,0.812,1.0,22
9,within_long_d27,0.8112,1.0,20
9,within_long_d28,0.8128,1.0,18
9,within_long_d29,0.8162,1.0,16
9,within_long_d30,0.8183,1.0,14
9,within_long_d31,0.816,1.0,12
9,within_long_d32,0.8126,1.0,10
9,within_long_d33,0.8027,1.0,8
9,within_long_d34,0.7859,1.0,6
9,within_long_d35,0.7669,1.0,4
9,within_long_d36,0.746,1.0,2
10,within_long,0.8321,1.0,252000
10,within_short,0.9031,1.0,18000
10,cut,-0.4515,0.0,72000
10,cut,-0.4515,0.0,72000
10,within_long_d1,0.9808,1.0,70
10,within_long_d2,0.9539,1.0,68
10,within_long_d3,0.9297,1.0,66
10,within_long_d4,0.9059,1.0,64
10,within_long_d5,0.8825,1.0,62
10,within_long_d6,0.8602,1.0,60
10,within_long_d7,0.8416,1.0,58
10,within_long_d8,0.8291,1.0,56
10,within_long_d9,0.82,1.0,54
10,within_long_d10,0.8139,1.0,52
10,within_long_d11,0.8106,1.0,50
10,within_long_d12,0.8101,1.0,48
10,within_long_d13,0.8112,1.0,46
10,within_long_d14,0.8117,1.0,44
10,within_long_d15,0.8084,1.0,42
10,within_long_d16,0.8027,1.0,40
10,within_long_d17,0.7979,1.0,38
10,within_long_d18,0.7934,1.0,36
10,within_long_d19,0.7878,1.0,34
10,within_long_d20,0.7815,1.0,32
10,within_long_d21,0.7744,1.0,30
10,within_long_d22,0.7668,1.0,28
10,within_long_d23,0.7586,1.0,26
10,within_long_d24,0.7505,1.0,24
10,within_long_d25,0.7436,1.0,22
10,within_long_d26,0.7393,1.0,20
10,within_long_d27,0.7383,1.0,18
10,within_long_d28,0.7385,1.0,16
10,within_long_d29,0.7352,1.0,14
10,within_long_d30,0.7259,1.0,12
10,within_long_d31,0.716,1.0,10
10,within_long_d32,0.6993,1.0,8
10,within_long_d33,0.6758,1.0,6
10,within_long_d34,0.6417,1.0,4
10,within_long_d35,0.6064,1.0,2
11,within_long,0.8039,1.0,238000
11,within_short,0.8672,1.0,22000
11,cut,-0.236,0.0,77000
11,cut,-0.236,0.0,77000
11,within_long_d1,0.9759,1.0,68
11,within_long_d2,0.9429,1.0,66
11,within_long_d3,0.9144,1.0,64
11,within_long_d4,0.8876,1.0,62
11,within_long_d5,0.8616,1.0,60
11,within_long_d6,0.8367,1.0,58
11,within_long_d7,0.8158,1.0,56
11,within_long_d8,0.8021,1.0,54
11,within_long_d9,0.7922,1.0,52
11,within_long_d10,0.7854,1.0,50
11,within_long_d11,0.7819,1.0,48
11,within_long_d12,0.7816,1.0,46
11,within_long_d13,0.7831,1.0,44
11,within_long_d14,0.7839,1.0,42
11,within_long_d15,0.7799,1.0,40
11,within_long_d16,0.7726,1.0,38
11,within_long_d17,0.7663,1.0,36
11,within_long_d18,0.7599,1.0,34
11,within_long_d19,0.7523,1.0,32
11,within_long_d20,0.7435,1.0,30
11,within_long_d21,0.7337,1.0,28
11,within_long_d22,0.7228,1.0,26
11,within_long_d23,0.7112,1.0,24
11,within_long_d24,0.7003,1.0,22
11,within_long_d25,0.6918,1.0,20
11,within_long_d26,0.6865,1.0,18
11,within_long_d27,0.6813,1.0,16
11,within_long_d28,0.6702,1.0,14
11,within_long_d29,0.6507,1.0,12
11,within_long_d30,0.6293,1.0,10
11,within_long_d31,0.6004,1.0,8
11,within_long_d32,0.5717,1.0,6
11,within_long_d33,0.5218,1.0,4
11,within_long_d34,0.4699,1.0,2
12,within_long,0.799,1.0,224400
12,within_short,0.7847,1.0,26400
12,cut,0.0827,0.5344,81600
12,cut,0.0827,0.5344,81600
12,within_long_d1,0.9743,1.0,66
12,within_long_d2,0.94,1.0,64
12,within_long_d3,0.9109,1.0,62
12,within_long_d4,0.8838,1.0,60
12,within_long_d5,0.8573,1.0,58
12,within_long_d6,0.8319,1.0,56
12,within_long_d7,0.8106,1.0,54
12,within_long_d8,0.7964,1.0,52
12,within_long_d9,0.7859,1.0,50
12,within_long_d10,0.7784,1.0,48
12,within_long_d11,0.7745,1.0,46
12,within_long_d12,0.7743,1.0,44
12,within_long_d13,0.7758,1.0,42
12,within_long_d14,0.7768,1.0,40
12,within_long_d15,0.7726,1.0,38
12,within_long_d16,0.7647,1.0,36
12,within_long_d17,0.7575,1.0,34
12,within_long_d18,0.75,1.0,32
12,within_long_d19,0.741,1.0,30
12,within_long_d20,0.7309,1.0,28
12,within_long_d21,0.7195,1.0,26
12,within_long_d22,0.7076,1.0,24
12,within_long_d23,0.6963,1.0,22
12,within_long_d24,0.6873,1.0,20
12,within_long_d25,0.6813,1.0,18
12,within_long_d26,0.675,1.0,16
