split_a,branch,category,value
4,dZ_attn1,within_short,5.35881
4,dZ_attn1,within_long_near,8.15078
4,dZ_attn1,within_long_far,7.29257
4,dZ_attn1,cross,7.65043
4,dZ_mlp1,within_short,-0.03845
4,dZ_mlp1,within_long_near,-5.13702
4,dZ_mlp1,within_long_far,-4.56488
4,dZ_mlp1,cross,-5.01847
4,dZ_attn2,within_short,1.18681
4,dZ_attn2,within_long_near,13.74094
4,dZ_attn2,within_long_far,15.98402
4,dZ_attn2,cross,11.59308
4,dZ_mlp2,within_short,-0.05095
4,dZ_mlp2,within_long_near,-0.94677
4,dZ_mlp2,within_long_far,-1.04918
4,dZ_mlp2,cross,-21.75764
8,dZ_attn1,within_short,9.50797
8,dZ_attn1,within_long_near,8.14934
8,dZ_attn1,within_long_far,7.28692
8,dZ_attn1,cross,7.2696
8,dZ_mlp1,within_short,-6.00346
8,dZ_mlp1,within_long_near,-5.12821
8,dZ_mlp1,within_long_far,-4.55984
8,dZ_mlp1,cross,-4.55896
8,dZ_attn2,within_short,6.21674
8,dZ_attn2,within_long_near,7.98551
8,dZ_attn2,within_long_far,8.30604
8,dZ_attn2,cross,7.80094
8,dZ_mlp2,within_short,1.97709
8,dZ_mlp2,within_long_near,2.0207
8,dZ_mlp2,within_long_far,1.28344
8,dZ_mlp2,cross,-23.31955
10,dZ_attn1,within_short,9.01492
10,dZ_attn1,within_long_near,8.15011
10,dZ_attn1,within_long_far,7.27531
10,dZ_attn1,cross,7.30001
10,dZ_mlp1,within_short,-5.69826
10,dZ_mlp1,within_long_near,-5.12259
10,dZ_mlp1,within_long_far,-4.55676
10,dZ_mlp1,cross,-4.57525
10,dZ_attn2,within_short,7.64752
10,dZ_attn2,within_long_near,7.97079
10,dZ_attn2,within_long_far,8.32995
10,dZ_attn2,cross,7.99508
10,dZ_mlp2,within_short,2.03756
10,dZ_mlp2,within_long_near,2.04189
10,dZ_mlp2,within_long_far,1.3202
10,dZ_mlp2,cross,-22.3811
23,dZ_attn1,within_short,7.9805
23,dZ_attn1,within_long_near,8.15464
23,dZ_attn1,within_long_far,7.27905
23,dZ_attn1,cross,7.28616
23,dZ_mlp1,within_short,-5.00031
23,dZ_mlp1,within_long_near,-5.14553
23,dZ_mlp1,within_long_far,-4.58559
23,dZ_mlp1,cross,-4.56482
23,dZ_attn2,within_short,8.16761
23,dZ_attn2,within_long_near,7.99378
23,dZ_attn2,within_long_far,9.05547
23,dZ_attn2,cross,8.09599
23,dZ_mlp2,within_short,2.0154
23,dZ_mlp2,within_long_near,2.03522
23,dZ_mlp2,within_long_far,2.05037
23,dZ_mlp2,cross,1.1013
