split_a,branch,category,value
4,dZ_attn1,within_short,8.60276
4,dZ_attn1,within_long_near,3.71265
4,dZ_attn1,within_long_far,0.37929
4,dZ_attn1,cross,0.21078
4,dZ_mlp1,within_short,-0.64601
4,dZ_mlp1,within_long_near,2.64061
4,dZ_mlp1,within_long_far,3.44365
4,dZ_mlp1,cross,3.52806
4,dZ_attn2,within_short,5.3688
4,dZ_attn2,within_long_near,13.49537
4,dZ_attn2,within_long_far,9.67872
4,dZ_attn2,cross,7.58511
4,dZ_mlp2,within_short,0.04336
4,dZ_mlp2,within_long_near,6.80179
4,dZ_mlp2,within_long_far,16.7559
4,dZ_mlp2,cross,-33.11657
23,dZ_attn1,within_short,2.61494
23,dZ_attn1,within_long_near,3.90647
23,dZ_attn1,within_long_far,0.34299
23,dZ_attn1,cross,0.39073
23,dZ_mlp1,within_short,2.75155
23,dZ_mlp1,within_long_near,2.26243
23,dZ_mlp1,within_long_far,3.71822
23,dZ_mlp1,cross,3.58843
23,dZ_attn2,within_short,11.79853
23,dZ_attn2,within_long_near,12.13827
23,dZ_attn2,within_long_far,11.05439
23,dZ_attn2,cross,2.60911
23,dZ_mlp2,within_short,-5.39436
23,dZ_mlp2,within_long_near,-7.10517
23,dZ_mlp2,within_long_far,-2.3015
23,dZ_mlp2,cross,-9.21079
