split_a,pair_type,mean_hTw,frac_positive,n_pairs
4,within_long_d17,2.1121,0.9996,38
4,within_long_d18,2.09,0.9997,36
4,within_long_d19,2.0656,0.9996,34
4,within_long_d20,2.0391,0.9991,32
4,within_long_d21,2.0062,0.9995,30
4,within_long_d22,1.9688,0.9996,28
4,within_long_d23,1.9227,0.9988,26
4,within_long_d24,1.8616,0.999,24
4,within_long_d25,1.7833,0.9991,22
4,within_long_d26,1.698,0.9985,20
4,within_long_d27,1.636,0.9983,18
4,within_long_d28,1.6059,0.9984,16
4,within_long_d29,1.5981,0.9993,14
4,within_long_d30,1.5981,0.9992,12
4,within_long_d31,1.6008,0.9995,10
4,within_long_d32,1.593,1.0,8
4,within_long_d33,1.4829,1.0,6
4,within_long_d34,1.5151,1.0,4
4,within_long_d35,1.6449,1.0,2
5,within_long,5.9805,1.0,238000
5,within_short,23.6678,1.0,4000
5,cut,-0.9386,0.0684,35000
5,cut,-5.5735,0.0,35000
5,within_long_d1,14.6616,1.0,68
5,within_long_d2,15.8305,1.0,66
5,within_long_d3,15.7127,1.0,64
5,within_long_d4,11.3095,1.0,62
5,within_long_d5,9.9075,1.0,60
5,within_long_d6,8.96,1.0,58
5,within_long_d7,7.5681,1.0,56
5,within_long_d8,5.4345,1.0,54
5,within_long_d9,2.6655,1.0,52
5,within_long_d10,2.3347,1.0,50
5,within_long_d11,2.3189,1.0,48
5,within_long_d12,2.2969,1.0,46
5,within_long_d13,2.2768,1.0,44
5,within_long_d14,2.2607,1.0,42
5,within_long_d15,2.2475,1.0,40
5,within_long_d16,2.2341,0.9999,38
5,within_long_d17,2.2203,0.9999,36
5,within_long_d18,2.2025,0.9999,34
5,within_long_d19,2.1849,1.0,32
5,within_long_d20,2.1639,0.9998,30
5,within_long_d21,2.1384,0.9998,28
5,within_long_d22,2.1012,0.9998,26
5,within_long_d23,2.0485,0.9996,24
5,within_long_d24,1.977,1.0,22
5,within_long_d25,1.8992,0.9998,20
5,within_long_d26,1.8336,0.9997,18
5,within_long_d27,1.7995,1.0,16
5,within_long_d28,1.7928,1.0,14
5,within_long_d29,1.7849,1.0,12
5,within_long_d30,1.7787,1.0,10
5,within_long_d31,1.7515,1.0,8
5,within_long_d32,1.6247,1.0,6
5,within_long_d33,1.6186,1.0,4
5,within_long_d34,1.7178,1.0,2
6,within_long,5.6569,0.9991,224400
6,within_short,18.7277,1.0,6000
6,cut,1.0874,0.8476,40800
6,cut,-4.7073,0.0,40800
6,within_long_d1,14.1924,1.0,66
6,within_long_d2,15.2849,1.0,64
6,within_long_d3,15.1551,1.0,62
6,within_long_d4,10.832,1.0,60
6,within_long_d5,9.4299,1.0,58
6,within_long_d6,8.4524,1.0,56
6,within_long_d7,7.0525,1.0,54
6,within_long_d8,4.9047,1.0,52
6,within_long_d9,2.1439,0.9989,50
6,within_long_d10,1.7996,0.9984,48
6,within_long_d11,1.784,0.9985,46
6,within_long_d12,1.7677,0.9975,44
6,within_long_d13,1.7607,0.9969,42
6,within_long_d14,1.7632,0.9979,40
6,within_long_d15,1.7745,0.9975,38
6,within_long_d16,1.7885,0.9971,36
6,within_long_d17,1.8029,0.9984,34
6,within_long_d18,1.8192,0.9989,32
6,within_long_d19,1.8388,0.9987,30
6,within_long_d20,1.8596,0.9988,28
6,within_long_d21,1.8718,0.9994,26
6,within_long_d22,1.8671,0.9998,24
6,within_long_d23,1.8392,1.0,22
6,within_long_d24,1.8025,0.9995,20
6,within_long_d25,1.774,0.9994,18
6,within_long_d26,1.7732,0.9988,16
6,within_long_d27,1.7875,0.9996,14
6,within_long_d28,1.7996,0.9996,12
6,within_long_d29,1.808,1.0,10
6,within_long_d30,1.7935,1.0,8
6,within_long_d31,1.7013,1.0,6
6,within_long_d32,1.7122,1.0,4
6,within_long_d33,1.7809,1.0,2
7,within_long,5.2945,0.9861,211200
7,within_short,17.5257,1.0,8400
7,cut,1.2987,0.9494,46200
7,cut,-3.2959,0.0,46200
7,within_long_d1,13.5469,1.0,64
7,within_long_d2,14.6045,1.0,62
7,within_long_d3,14.4717,1.0,60
7,within_long_d4,10.2733,1.0,58
7,within_long_d5,8.912,1.0,56
7,within_long_d6,7.9346,1.0,54
7,within_long_d7,6.5246,1.0,52
7,within_long_d8,4.3951,1.0,50
7,within_long_d9,1.6962,0.9752,48
7,within_long_d10,1.3552,0.9623,46
7,within_long_d11,1.3416,0.9595,44
7,within_long_d12,1.3318,0.9582,42
7,within_long_d13,1.3328,0.9571,40
7,within_long_d14,1.344,0.9593,38
7,within_long_d15,1.3629,0.9649,36
7,within_long_d16,1.3897,0.9668,34
7,within_long_d17,1.4179,0.9762,32
7,within_long_d18,1.4511,0.9833,30
7,within_long_d19,1.4852,0.9904,28
7,within_long_d20,1.5134,0.9915,26
7,within_long_d21,1.5285,0.9935,24
7,within_long_d22,1.5238,0.9898,22
7,within_long_d23,1.5081,0.992,20
7,within_long_d24,1.4977,0.9914,18
7,within_long_d25,1.5079,0.9938,16
7,within_long_d26,1.5297,0.9961,14
7,within_long_d27,1.5548,0.9988,12
7,within_long_d28,1.5717,1.0,10
7,within_long_d29,1.577,1.0,8
7,within_long_d30,1.5207,1.0,6
7,within_long_d31,1.5641,1.0,4
7,within_long_d32,1.6477,1.0,2
8,within_long,5.112,0.9728,198400
8,within_short,14.8709,1.0,11200
8,cut,1.1414,0.9369,51200
8,cut,-2.9932,0.0,51200
8,within_long_d1,13.1016,1.0,62
8,within_long_d2,14.1312,1.0,60
8,within_long_d3,14.0141,1.0,58
8,within_long_d4,9.917,1.0,56
8,within_long_d5,8.5879,1.0,54
8,within_long_d6,7.628,1.0,52
8,within_long_d7,6.2427,1.0,50
8,within_long_d8,4.1337,1.0,48
8,within_long_d9,1.4739,0.9486,46
8,within_long_d10,1.135,0.9276,44
8,within_long_d11,1.1229,0.9242,42
8,within_long_d12,1.1118,0.9234,40
8,within_long_d13,1.1121,0.9251,38
8,within_long_d14,1.1237,0.9256,36
8,within_long_d15,1.1463,0.934,34
8,within_long_d16,1.1748,0.9459,32
8,within_long_d17,1.2056,0.9552,30
8,within_long_d18,1.2384,0.9691,28
8,within_long_d19,1.2658,0.9767,26
8,within_long_d20,1.2796,0.9773,24
8,within_long_d21,1.2723,0.9791,22
8,within_long_d22,1.2559,0.977,20
8,within_long_d23,1.2464,0.9789,18
8,within_long_d24,1.2507,0.9756,16
8,within_long_d25,1.269,0.9814,14
8,within_long_d26,1.2911,0.9892,12
8,within_long_d27,1.3079,0.9905,10
8,within_long_d28,1.33,0.9912,8
8,within_long_d29,1.3014,0.9958,6
8,within_long_d30,1.3635,0.9975,4
8,within_long_d31,1.4651,1.0,2
9,within_long,5.0131,0.9556,186000
9,within_short,12.7211,1.0,14400
9,cut,0.9756,0.8995,55800
9,cut,-2.3518,0.0096,55800
9,within_long_d1,12.8131,1.0,60
9,within_long_d2,13.8274,1.0,58
9,within_long_d3,13.7096,1.0,56
9,within_long_d4,9.6806,1.0,54
9,within_long_d5,8.3778,1.0,52
9,within_long_d6,7.4258,1.0,50
9,within_long_d7,6.0619,1.0,48
9,within_long_d8,3.9577,0.9998,46
9,within_long_d9,1.3167,0.9278,44
9,within_long_d10,0.9761,0.8927,42
9,within_long_d11,0.9615,0.8879,40
9,within_long_d12,0.948,0.8892,38
9,within_long_d13,0.9462,0.8878,36
9,within_long_d14,0.9578,0.8918,34
9,within_long_d15,0.979,0.9061,32
9,within_long_d16,1.008,0.9222,30
9,within_long_d17,1.0365,0.9329,28
9,within_long_d18,1.0569,0.936,26
9,within_long_d19,1.0636,0.9437,24
9,within_long_d20,1.0479,0.9384,22
9,within_long_d21,1.0235,0.9417,20
9,within_long_d22,1.0041,0.9333,18
9,within_long_d23,1.0011,0.935,16
9,within_long_d24,1.0172,0.9393,14
9,within_long_d25,1.037,0.9546,12
9,within_long_d26,1.0612,0.9605,10
9,within_long_d27,1.0883,0.9719,8
9,within_long_d28,1.0802,0.98,6
9,within_long_d29,1.1659,0.9888,4
9,within_long_d30,1.2852,0.995,2
10,within_long,4.998,0.9365,174000
10,within_short,11.1936,0.9993,18000
10,cut,0.887,0.8653,60000
10,cut,-1.6254,0.1591,60000
10,within_long_d1,12.5749,1.0,58
10,within_long_d2,13.5695,1.0,56
10,within_long_d3,13.4668,1.0,54
10,within_long_d4,9.5433,1.0,52
10,within_long_d5,8.2688,1.0,50
10,within_long_d6,7.3178,1.0,48
10,within_long_d7,5.9417,1.0,46
10,within_long_d8,3.8477,0.9999,44
10,within_long_d9,1.2323,0.9152,42
10,within_long_d10,0.8895,0.8671,40
10,within_long_d11,0.8761,0.862,38
10,within_long_d12,0.8626,0.8515,36
10,within_long_d13,0.8596,0.8584,34
10,within_long_d14,0.8716,0.8641,32
10,within_long_d15,0.8932,0.8722,30
10,within_long_d16,0.9182,0.8877,28
10,within_long_d17,0.936,0.8987,26
10,within_long_d18,0.9383,0.8908,24
10,within_long_d19,0.9203,0.8875,22
10,within_long_d20,0.8946,0.8788,20
10,within_long_d21,0.8719,0.8689,18
10,within_long_d22,0.8699,0.8697,16
10,within_long_d23,0.8797,0.8811,14
10,within_long_d24,0.899,0.8983,12
10,within_long_d25,0.9249,0.907,10
10,within_long_d26,0.9533,0.9231,8
10,within_long_d27,0.9575,0.9383,6
10,within_long_d28,1.0511,0.9587,4
10,within_long_d29,1.1846,0.985,2
11,within_long,5.0387,0.929,162400
11,within_short,10.3245,0.9962,22000
11,cut,0.8263,0.8463,63800
11,cut,-1.0282,0.2384,63800
11,within_long_d1,12.4276,1.0,56
11,within_long_d2,13.4054,1.0,54
11,within_long_d3,13.306,1.0,52
11,within_long_d4,9.4275,1.0,50
11,within_long_d5,8.1765,1.0,48
11,within_long_d6,7.2411,1.0,46
11,within_long_d7,5.8832,1.0,44
11,within_long_d8,3.7944,0.9999,42
11,within_long_d9,1.19,0.9133,40
11,within_long_d10,0.8405,0.8539,38
11,within_long_d11,0.8264,0.8456,36
11,within_long_d12,0.8121,0.8421,34
11,within_long_d13,0.8112,0.8378,32
11,within_long_d14,0.824,0.85,30
11,within_long_d15,0.8478,0.8607,28
11,within_long_d16,0.8657,0.8746,26
11,within_long_d17,0.8691,0.8754,24
11,within_long_d18,0.8471,0.8607,22
11,within_long_d19,0.8162,0.8498,20
11,within_long_d20,0.7921,0.8425,18
11,within_long_d21,0.7895,0.8459,16
11,within_long_d22,0.8042,0.8511,14
11,within_long_d23,0.8247,0.8683,12
11,within_long_d24,0.8511,0.8825,10
11,within_long_d25,0.8794,0.9019,8
11,within_long_d26,0.8741,0.91,6
11,within_long_d27,0.9619,0.9325,4
11,within_long_d28,1.102,0.9775,2
12,within_long,5.1876,0.9293,151200
12,within_short,9.6614,0.9932,26400
12,cut,0.8284,0.8499,67200
12,cut,-0.5469,0.3578,67200
12,within_long_d1,12.4606,1.0,54
12,within_long_d2,13.4142,1.0,52
12,within_long_d3,13.3283,1.0,50
12,within_long_d4,9.5051,1.0,48
12,within_long_d5,8.2693,1.0,46
12,within_long_d6,7.3052,1.0,44
12,within_long_d7,5.9136,1.0,42
12,within_long_d8,3.797,0.9999,40
12,within_long_d9,1.1927,0.9149,38
12,within_long_d10,0.8453,0.8497,36
12,within_long_d11,0.8331,0.8444,34
12,within_long_d12,0.8202,0.8398,32
12,within_long_d13,0.8203,0.8448,30
12,within_long_d14,0.8325,0.8525,28
12,within_long_d15,0.846,0.8573,26
12,within_long_d16,0.8453,0.8606,24
12,within_long_d17,0.8256,0.8489,22
12,within_long_d18,0.7982,0.8417,20
12,within_long_d19,0.771,0.8347,18
12,within_long_d20,0.7625,0.8316,16
12,within_long_d21,0.7714,0.8464,14
12,within_long_d22,0.7882,0.8683,12
12,within_long_d23,0.8127,0.881,10
12,within_long_d24,0.8445,0.9113,8
12,within_long_d25,0.8339,0.9158,6
12,within_long_d26,0.9247,0.945,4
12,within_long_d27,1.0575,1.0,2
13,within_long,5.4087,0.9462,140400
13,within_short,9.2432,0.9945,31200
13,cut,0.8676,0.8769,70200
13,cut,-0.1035,0.5091,70200
13,within_long_d1,12.5593,1.0,52
13,within_long_d2,13.511,1.0,50
13,within_long_d3,13.428,1.0,48
13,within_long_d4,9.6338,1.0,46
13,within_long_d5,8.3957,1.0,44
13,within_long_d6,7.419,1.0,42
13,within_long_d7,6.0221,1.0,40
13,within_long_d8,3.8823,1.0,38
13,within_long_d9,1.2547,0.9372,36
13,within_long_d10,0.8944,0.8841,34
13,within_long_d11,0.8808,0.8812,32
13,within_long_d12,0.8694,0.8748,30
13,within_long_d13,0.8721,0.8807,28
13,within_long_d14,0.8802,0.8827,26
13,within_long_d15,0.8838,0.8929,24
13,within_long_d16,0.8676,0.877,22
13,within_long_d17,0.8384,0.872,20
13,within_long_d18,0.8148,0.8617,18
13,within_long_d19,0.8131,0.8641,16
13,within_long_d20,0.8257,0.8771,14
13,within_long_d21,0.8493,0.8996,12
13,within_long_d22,0.8706,0.903,10
13,within_long_d23,0.9018,0.9225,8
13,within_long_d24,0.8944,0.9308,6
13,within_long_d25,0.9917,0.9563,4
13,within_long_d26,1.135,0.995,2
14,within_long,5.5805,0.9444,130000
14,within_short,8.8322,0.9917,36400
14,cut,0.8768,0.8708,72800
14,cut,0.191,0.582,72800
14,within_long_d1,12.5973,1.0,50
14,within_long_d2,13.5314,1.0,48
14,within_long_d3,13.4469,1.0,46
14,within_long_d4,9.6604,1.0,44
14,within_long_d5,8.442,1.0,42
14,within_long_d6,7.4698,1.0,40
14,within_long_d7,6.0674,1.0,38
14,within_long_d8,3.896,1.0,36
14,within_long_d9,1.2794,0.934,34
14,within_long_d10,0.9138,0.8855,32
14,within_long_d11,0.9031,0.8823,30
14,within_long_d12,0.8916,0.8796,28
14,within_long_d13,0.8848,0.8735,26
14,within_long_d14,0.8753,0.8677,24
14,within_long_d15,0.8543,0.8675,22
14,within_long_d16,0.827,0.8535,20
14,within_long_d17,0.8058,0.8478,18
14,within_long_d18,0.8034,0.8475,16
14,within_long_d19,0.8173,0.8586,14
14,within_long_d20,0.838,0.8871,12
14,within_long_d21,0.8624,0.893,10
14,within_long_d22,0.8932,0.9137,8
14,within_long_d23,0.8791,0.9242,6
14,within_long_d24,0.9745,0.935,4
14,within_long_d25,1.1129,0.9925,2
15,within_long,5.7796,0.9487,120000
15,within_short,8.4671,0.9851,42000
15,cut,0.8847,0.8771,75000
15,cut,0.4198,0.6493,75000
15,within_long_d1,12.6102,1.0,48
15,within_long_d2,13.5459,1.0,46
15,within_long_d3,13.4794,1.0,44
15,within_long_d4,9.759,1.0,42
15,within_long_d5,8.5527,1.0,40
15,within_long_d6,7.5738,1.0,38
15,within_long_d7,6.1597,1.0,36
15,within_long_d8,3.9685,1.0,34
15,within_long_d9,1.3159,0.9516,32
15,within_long_d10,0.9327,0.893,30
15,within_long_d11,0.9212,0.8923,28
15,within_long_d12,0.9013,0.884,26
15,within_long_d13,0.8793,0.8754,24
15,within_long_d14,0.847,0.8659,22
15,within_long_d15,0.8176,0.8605,20
15,within_long_d16,0.795,0.8481,18
15,within_long_d17,0.7885,0.85,16
15,within_long_d18,0.7978,0.8596,14
15,within_long_d19,0.8154,0.8733,12
15,within_long_d20,0.841,0.8835,10
15,within_long_d21,0.8692,0.9038,8
15,within_long_d22,0.8607,0.925,6
15,within_long_d23,0.9498,0.9425,4
15,within_long_d24,1.0839,0.9975,2
16,within_long,5.9555,0.946,110400
16,within_short,8.1747,0.9824,48000
16,cut,0.8748,0.8658,76800
16,cut,0.6303,0.7231,76800
16,within_long_d1,12.6017,1.0,46
16,within_long_d2,13.5085,1.0,44
16,within_long_d3,13.4542,1.0,42
16,within_long_d4,9.779,1.0,40
16,within_long_d5,8.592,1.0,38
16,within_long_d6,7.6028,1.0,36
16,within_long_d7,6.1844,1.0,34
16,within_long_d8,3.9794,1.0,32
16,within_long_d9,1.3272,0.95,30
16,within_long_d10,0.9365,0.8871,28
16,within_long_d11,0.9174,0.8788,26
16,within_long_d12,0.8817,0.8625,24
16,within_long_d13,0.8383,0.8514,22
16,within_long_d14,0.8007,0.842,20
16,within_long_d15,0.7784,0.8383,18
16,within_long_d16,0.7785,0.8328,16
16,within_long_d17,0.7925,0.8486,14
16,within_long_d18,0.812,0.8567,12
16,within_long_d19,0.8358,0.88,10
16,within_long_d20,0.8639,0.8975,8
16,within_long_d21,0.8622,0.9067,6
16,within_long_d22,0.9682,0.9363,4
16,within_long_d23,1.1083,0.995,2
17,within_long,6.2099,0.9536,101200
17,within_short,7.8702,0.9765,54400
17,cut,0.9074,0.8723,78200
17,cut,0.7335,0.7821,78200
17,within_long_d1,12.6621,1.0,44
17,within_long_d2,13.5256,1.0,42
17,within_long_d3,13.4796,1.0,40
17,within_long_d4,9.9138,1.0,38
17,within_long_d5,8.7469,1.0,36
17,within_long_d6,7.7395,1.0,34
17,within_long_d7,6.2972,1.0,32
17,within_long_d8,4.0432,1.0,30
17,within_long_d9,1.3935,0.9536,28
17,within_long_d10,0.9809,0.8958,26
17,within_long_d11,0.9476,0.8856,24
17,within_long_d12,0.8944,0.8757,22
17,within_long_d13,0.8423,0.8618,20
17,within_long_d14,0.809,0.8439,18
17,within_long_d15,0.8064,0.8375,16
17,within_long_d16,0.8197,0.8554,14
17,within_long_d17,0.8413,0.8829,12
17,within_long_d18,0.8673,0.893,10
17,within_long_d19,0.8984,0.9125,8
17,within_long_d20,0.8908,0.9317,6
17,within_long_d21,0.9945,0.955,4
17,within_long_d22,1.119,0.9975,2
18,within_long,6.4693,0.9584,92400
18,within_short,7.53,0.9712,61200
18,cut,0.9161,0.8842,79200
18,cut,0.7926,0.8366,79200
18,within_long_d1,12.7165,1.0,42
18,within_long_d2,13.5839,1.0,40
18,within_long_d3,13.5499,1.0,38
18,within_long_d4,10.0335,1.0,36
18,within_long_d5,8.9005,1.0,34
18,within_long_d6,7.8862,1.0,32
18,within_long_d7,6.4088,1.0,30
18,within_long_d8,4.105,1.0,28
18,within_long_d9,1.4154,0.9598,26
18,within_long_d10,0.9756,0.8967,24
18,within_long_d11,0.9232,0.8816,22
18,within_long_d12,0.8592,0.8718,20
18,within_long_d13,0.8138,0.8625,18
18,within_long_d14,0.7976,0.8547,16
18,within_long_d15,0.806,0.8668,14
18,within_long_d16,0.8219,0.8792,12
18,within_long_d17,0.8458,0.8945,10
18,within_long_d18,0.877,0.915,8
18,within_long_d19,0.8739,0.9225,6
18,within_long_d20,0.9716,0.955,4
18,within_long_d21,1.1097,0.995,2
19,within_long,6.687,0.9566,84000
19,within_short,7.2085,0.963,68400
19,cut,0.8721,0.8736,79800
19,cut,0.8251,0.8628,79800
19,within_long_d1,12.7194,1.0,40
19,within_long_d2,13.5322,1.0,38
19,within_long_d3,13.5089,1.0,36
19,within_long_d4,10.0788,1.0,34
19,within_long_d5,8.9784,1.0,32
19,within_long_d6,7.9442,1.0,30
19,within_long_d7,6.4438,1.0,28
19,within_long_d8,4.091,1.0,26
19,within_long_d9,1.3728,0.954,24
19,within_long_d10,0.9047,0.8764,22
19,within_long_d11,0.855,0.8625,20
19,within_long_d12,0.8076,0.8553,18
19,within_long_d13,0.7883,0.8419,16
19,within_long_d14,0.7918,0.8496,14
19,within_long_d15,0.8041,0.8642,12
19,within_long_d16,0.8319,0.8835,10
19,within_long_d17,0.8618,0.8988,8
19,within_long_d18,0.8573,0.9167,6
19,within_long_d19,0.9509,0.9325,4
19,within_long_d20,1.0665,0.9875,2
20,within_long,6.9524,0.9625,76000
20,within_short,6.9787,0.9673,76000
20,cut,0.8599,0.8729,80000
20,cut,0.8883,0.8927,80000
20,within_long_d1,12.7274,1.0,38
20,within_long_d2,13.5165,1.0,36
20,within_long_d3,13.5045,1.0,34
20,within_long_d4,10.1395,1.0,32
20,within_long_d5,9.0657,1.0,30
20,within_long_d6,8.036,1.0,28
20,within_long_d7,6.5143,1.0,26
20,within_long_d8,4.1002,1.0,24
20,within_long_d9,1.3481,0.9536,22
20,within_long_d10,0.8687,0.8815,20
20,within_long_d11,0.8402,0.8672,18
20,within_long_d12,0.821,0.8597,16
20,within_long_d13,0.82,0.8593,14
20,within_long_d14,0.8278,0.8738,12
20,within_long_d15,0.8424,0.884,10
20,within_long_d16,0.8685,0.9,8
20,within_long_d17,0.8649,0.9142,6
20,within_long_d18,0.9642,0.9437,4
20,within_long_d19,1.0975,0.98,2
