split_a,branch,category,value
4,dZ_attn1,within_short,5.23811
4,dZ_attn1,within_long_near,8.82103
4,dZ_attn1,within_long_far,8.28509
4,dZ_attn1,cross,8.62389
4,dZ_mlp1,within_short,0.6566
4,dZ_mlp1,within_long_near,-3.87853
4,dZ_mlp1,within_long_far,-3.87612
4,dZ_mlp1,cross,-4.78959
4,dZ_attn2,within_short,1.45
4,dZ_attn2,within_long_near,14.17074
4,dZ_attn2,within_long_far,16.75435
4,dZ_attn2,cross,17.63863
4,dZ_mlp2,within_short,-0.22053
4,dZ_mlp2,within_long_near,-4.20202
4,dZ_mlp2,within_long_far,-6.03813
4,dZ_mlp2,cross,-24.33634
8,dZ_attn1,within_short,9.65592
8,dZ_attn1,within_long_near,8.82167
8,dZ_attn1,within_long_far,8.28171
8,dZ_attn1,cross,8.27684
8,dZ_mlp1,within_short,-3.85134
8,dZ_mlp1,within_long_near,-3.87781
8,dZ_mlp1,within_long_far,-3.88203
8,dZ_mlp1,cross,-3.86825
8,dZ_attn2,within_short,6.95128
8,dZ_attn2,within_long_near,7.08695
8,dZ_attn2,within_long_far,4.38855
8,dZ_attn2,cross,5.01373
8,dZ_mlp2,within_short,0.52757
8,dZ_mlp2,within_long_near,-4.29045
8,dZ_mlp2,within_long_far,-4.92759
8,dZ_mlp2,cross,-13.48643
23,dZ_attn1,within_short,8.72883
23,dZ_attn1,within_long_near,8.82083
23,dZ_attn1,within_long_far,8.27887
23,dZ_attn1,cross,8.27978
23,dZ_mlp1,within_short,-3.88808
23,dZ_mlp1,within_long_near,-3.85926
23,dZ_mlp1,within_long_far,-3.85925
23,dZ_mlp1,cross,-3.87701
23,dZ_attn2,within_short,6.79907
23,dZ_attn2,within_long_near,7.10069
23,dZ_attn2,within_long_far,5.41719
23,dZ_attn2,cross,4.13848
23,dZ_mlp2,within_short,-4.25137
23,dZ_mlp2,within_long_near,-4.27449
23,dZ_mlp2,within_long_far,-4.10441
23,dZ_mlp2,cross,-5.1672
