task 2 -> n=40 p=0.05 seed=3000  (mixed + bridged/split in stream)
== n40_mixedbr_roberta_linear_lam0_seed3000 ==
 device=cuda arch=roberta readout=linear lambda=0.0 params=6,347,304
 step    5000 loss=0.31339 bce=0.31339 lap=0.00 lam=0.0e+00 val=0.5484 2ch=0.000 2cl=1.000 60s
 step   10000 loss=0.23738 bce=0.23738 lap=0.00 lam=0.0e+00 val=0.5936 2ch=0.000 2cl=1.000 60s
 step   15000 loss=0.22323 bce=0.22323 lap=0.00 lam=0.0e+00 val=0.5180 2ch=0.000 2cl=1.000 60s
 step   20000 loss=0.20878 bce=0.20878 lap=0.00 lam=0.0e+00 val=0.5954 2ch=0.000 2cl=1.000 60s
 step   25000 loss=0.20072 bce=0.20072 lap=0.00 lam=0.0e+00 val=0.6070 2ch=0.000 2cl=1.000 60s
 step   30000 loss=0.19576 bce=0.19576 lap=0.00 lam=0.0e+00 val=0.6266 2ch=0.000 2cl=1.000 60s
 step   35000 loss=0.19088 bce=0.19088 lap=0.00 lam=0.0e+00 val=0.5822 2ch=0.000 2cl=1.000 60s
 step   40000 loss=0.18541 bce=0.18541 lap=0.00 lam=0.0e+00 val=0.5448 2ch=0.000 2cl=1.000 60s
 step   45000 loss=0.17962 bce=0.17962 lap=0.00 lam=0.0e+00 val=0.5468 2ch=0.000 2cl=1.000 60s
 step   50000 loss=0.17529 bce=0.17529 lap=0.00 lam=0.0e+00 val=0.5604 2ch=0.000 2cl=1.000 60s
 step   55000 loss=0.17157 bce=0.17157 lap=0.00 lam=0.0e+00 val=0.5620 2ch=0.000 2cl=1.000 60s
 step   60000 loss=0.16913 bce=0.16913 lap=0.00 lam=0.0e+00 val=0.5582 2ch=0.000 2cl=1.000 60s
 step   65000 loss=0.16710 bce=0.16710 lap=0.00 lam=0.0e+00 val=0.5662 2ch=0.000 2cl=1.000 60s
 step   70000 loss=0.16520 bce=0.16520 lap=0.00 lam=0.0e+00 val=0.5480 2ch=0.000 2cl=1.000 60s
 step   75000 loss=0.16362 bce=0.16362 lap=0.00 lam=0.0e+00 val=0.5644 2ch=0.000 2cl=1.000 60s
 step   80000 loss=0.16244 bce=0.16244 lap=0.00 lam=0.0e+00 val=0.5534 2ch=0.000 2cl=1.000 60s
 step   85000 loss=0.16094 bce=0.16094 lap=0.00 lam=0.0e+00 val=0.5520 2ch=0.000 2cl=1.000 60s
 step   90000 loss=0.15665 bce=0.15665 lap=0.00 lam=0.0e+00 val=0.5962 2ch=0.000 2cl=1.000 60s
 step   95000 loss=0.15030 bce=0.15030 lap=0.00 lam=0.0e+00 val=0.5934 2ch=0.000 2cl=1.000 60s
 step  100000 loss=0.14653 bce=0.14653 lap=0.00 lam=0.0e+00 val=0.5972 2ch=0.000 2cl=0.998 60s
 step  105000 loss=0.14419 bce=0.14419 lap=0.00 lam=0.0e+00 val=0.6020 2ch=0.000 2cl=1.000 60s
 step  110000 loss=0.14228 bce=0.14228 lap=0.00 lam=0.0e+00 val=0.6136 2ch=0.000 2cl=1.000 60s
 step  115000 loss=0.14081 bce=0.14081 lap=0.00 lam=0.0e+00 val=0.6100 2ch=0.000 2cl=1.000 60s
 step  120000 loss=0.13939 bce=0.13939 lap=0.00 lam=0.0e+00 val=0.6058 2ch=0.000 2cl=1.000 60s
 step  125000 loss=0.13847 bce=0.13847 lap=0.00 lam=0.0e+00 val=0.6112 2ch=0.000 2cl=1.000 60s
 step  130000 loss=0.13734 bce=0.13734 lap=0.00 lam=0.0e+00 val=0.6066 2ch=0.000 2cl=1.000 61s
 step  135000 loss=0.13662 bce=0.13662 lap=0.00 lam=0.0e+00 val=0.6096 2ch=0.000 2cl=1.000 61s
 step  140000 loss=0.13582 bce=0.13582 lap=0.00 lam=0.0e+00 val=0.6182 2ch=0.000 2cl=1.000 61s
 step  145000 loss=0.13536 bce=0.13536 lap=0.00 lam=0.0e+00 val=0.6098 2ch=0.000 2cl=1.000 61s
 step  150000 loss=0.13459 bce=0.13459 lap=0.00 lam=0.0e+00 val=0.6120 2ch=0.000 2cl=1.000 61s
 step  155000 loss=0.13405 bce=0.13405 lap=0.00 lam=0.0e+00 val=0.6174 2ch=0.000 2cl=1.000 60s
 step  160000 loss=0.13342 bce=0.13342 lap=0.00 lam=0.0e+00 val=0.6142 2ch=0.000 2cl=0.996 60s
 step  165000 loss=0.13313 bce=0.13313 lap=0.00 lam=0.0e+00 val=0.6186 2ch=0.000 2cl=1.000 61s
 step  170000 loss=0.13278 bce=0.13278 lap=0.00 lam=0.0e+00 val=0.6214 2ch=0.000 2cl=1.000 60s
 step  175000 loss=0.13216 bce=0.13216 lap=0.00 lam=0.0e+00 val=0.6246 2ch=0.000 2cl=1.000 60s
 step  180000 loss=0.13182 bce=0.13182 lap=0.00 lam=0.0e+00 val=0.6170 2ch=0.000 2cl=1.000 60s
 step  185000 loss=0.13155 bce=0.13155 lap=0.00 lam=0.0e+00 val=0.6188 2ch=0.000 2cl=0.999 60s
 step  190000 loss=0.13123 bce=0.13123 lap=0.00 lam=0.0e+00 val=0.6218 2ch=0.000 2cl=1.000 60s
 step  195000 loss=0.13082 bce=0.13082 lap=0.00 lam=0.0e+00 val=0.6230 2ch=0.000 2cl=1.000 60s
 step  200000 loss=0.13052 bce=0.13052 lap=0.00 lam=0.0e+00 val=0.6244 2ch=0.000 2cl=1.000 61s
 step  205000 loss=0.13027 bce=0.13027 lap=0.00 lam=0.0e+00 val=0.6246 2ch=0.000 2cl=1.000 60s
 step  210000 loss=0.13004 bce=0.13004 lap=0.00 lam=0.0e+00 val=0.6206 2ch=0.000 2cl=1.000 60s
 step  215000 loss=0.12981 bce=0.12981 lap=0.00 lam=0.0e+00 val=0.6196 2ch=0.000 2cl=0.999 60s
 step  220000 loss=0.12960 bce=0.12960 lap=0.00 lam=0.0e+00 val=0.6232 2ch=0.000 2cl=1.000 60s
 step  225000 loss=0.12953 bce=0.12953 lap=0.00 lam=0.0e+00 val=0.6162 2ch=0.000 2cl=1.000 60s
 step  230000 loss=0.12933 bce=0.12933 lap=0.00 lam=0.0e+00 val=0.6230 2ch=0.000 2cl=1.000 60s
 step  235000 loss=0.12894 bce=0.12894 lap=0.00 lam=0.0e+00 val=0.6262 2ch=0.000 2cl=1.000 60s
 step  240000 loss=0.12883 bce=0.12883 lap=0.00 lam=0.0e+00 val=0.6244 2ch=0.000 2cl=1.000 60s
 step  245000 loss=0.12872 bce=0.12872 lap=0.00 lam=0.0e+00 val=0.6220 2ch=0.000 2cl=1.000 60s
 step  250000 loss=0.12848 bce=0.12848 lap=0.00 lam=0.0e+00 val=0.6258 2ch=0.000 2cl=1.000 60s
 step  255000 loss=0.12843 bce=0.12843 lap=0.00 lam=0.0e+00 val=0.6282 2ch=0.000 2cl=1.000 61s
