task 7 -> n=20 p=0.08 seed=4000  (out: runs/report5/density_sweep/p08)
== n20_er_roberta_linear_lam0_seed4000 ==
 device=cuda arch=roberta readout=linear lambda=0.0 params=6,326,804
 step    5000 loss=0.17213 bce=0.17213 lap=0.00 lam=0.0e+00 val=0.5420 2ch=0.000 2cl=0.000 34s
 step   10000 loss=0.10165 bce=0.10165 lap=0.00 lam=0.0e+00 val=0.5866 2ch=0.000 2cl=0.000 34s
 step   15000 loss=0.07808 bce=0.07808 lap=0.00 lam=0.0e+00 val=0.6640 2ch=0.000 2cl=0.000 34s
 step   20000 loss=0.06556 bce=0.06556 lap=0.00 lam=0.0e+00 val=0.7278 2ch=0.000 2cl=0.000 34s
 step   25000 loss=0.05694 bce=0.05694 lap=0.00 lam=0.0e+00 val=0.8048 2ch=0.000 2cl=0.000 34s
 step   30000 loss=0.05096 bce=0.05096 lap=0.00 lam=0.0e+00 val=0.8576 2ch=0.000 2cl=0.000 34s
 step   35000 loss=0.04689 bce=0.04689 lap=0.00 lam=0.0e+00 val=0.8620 2ch=0.000 2cl=0.000 34s
 step   40000 loss=0.04384 bce=0.04384 lap=0.00 lam=0.0e+00 val=0.8706 2ch=0.000 2cl=0.000 34s
 step   45000 loss=0.04132 bce=0.04132 lap=0.00 lam=0.0e+00 val=0.8958 2ch=0.000 2cl=0.000 34s
 step   50000 loss=0.03926 bce=0.03926 lap=0.00 lam=0.0e+00 val=0.9028 2ch=0.000 2cl=0.000 34s
 step   55000 loss=0.03744 bce=0.03744 lap=0.00 lam=0.0e+00 val=0.8996 2ch=0.000 2cl=0.000 34s
 step   60000 loss=0.03602 bce=0.03602 lap=0.00 lam=0.0e+00 val=0.9082 2ch=0.000 2cl=0.000 34s
 step   65000 loss=0.03469 bce=0.03469 lap=0.00 lam=0.0e+00 val=0.9104 2ch=0.000 2cl=0.000 34s
 step   70000 loss=0.03349 bce=0.03349 lap=0.00 lam=0.0e+00 val=0.9174 2ch=0.000 2cl=0.000 34s
 step   75000 loss=0.03236 bce=0.03236 lap=0.00 lam=0.0e+00 val=0.9176 2ch=0.000 2cl=0.000 34s
 step   80000 loss=0.03129 bce=0.03129 lap=0.00 lam=0.0e+00 val=0.9066 2ch=0.000 2cl=0.000 34s
 step   85000 loss=0.03044 bce=0.03044 lap=0.00 lam=0.0e+00 val=0.8958 2ch=0.000 2cl=0.000 34s
 step   90000 loss=0.02938 bce=0.02938 lap=0.00 lam=0.0e+00 val=0.9266 2ch=0.000 2cl=0.000 34s
 step   95000 loss=0.02852 bce=0.02852 lap=0.00 lam=0.0e+00 val=0.8732 2ch=0.000 2cl=0.000 34s
 step  100000 loss=0.02776 bce=0.02776 lap=0.00 lam=0.0e+00 val=0.8970 2ch=0.000 2cl=0.000 34s
 step  105000 loss=0.02705 bce=0.02705 lap=0.00 lam=0.0e+00 val=0.9018 2ch=0.000 2cl=0.000 34s
 step  110000 loss=0.02645 bce=0.02645 lap=0.00 lam=0.0e+00 val=0.8938 2ch=0.000 2cl=0.000 35s
 step  115000 loss=0.02586 bce=0.02586 lap=0.00 lam=0.0e+00 val=0.9014 2ch=0.000 2cl=0.000 34s
 step  120000 loss=0.02538 bce=0.02538 lap=0.00 lam=0.0e+00 val=0.8810 2ch=0.000 2cl=0.000 34s
 step  125000 loss=0.02487 bce=0.02487 lap=0.00 lam=0.0e+00 val=0.8882 2ch=0.000 2cl=0.000 34s
 step  130000 loss=0.02439 bce=0.02439 lap=0.00 lam=0.0e+00 val=0.8850 2ch=0.000 2cl=0.000 34s
 step  135000 loss=0.02389 bce=0.02389 lap=0.00 lam=0.0e+00 val=0.8982 2ch=0.000 2cl=0.000 34s
 step  140000 loss=0.02339 bce=0.02339 lap=0.00 lam=0.0e+00 val=0.8778 2ch=0.000 2cl=0.000 34s
 step  145000 loss=0.02300 bce=0.02300 lap=0.00 lam=0.0e+00 val=0.8976 2ch=0.000 2cl=0.000 34s
 step  150000 loss=0.02259 bce=0.02259 lap=0.00 lam=0.0e+00 val=0.9096 2ch=0.000 2cl=0.000 34s
 step  155000 loss=0.02217 bce=0.02217 lap=0.00 lam=0.0e+00 val=0.8334 2ch=0.000 2cl=0.000 34s
 step  160000 loss=0.02179 bce=0.02179 lap=0.00 lam=0.0e+00 val=0.8740 2ch=0.000 2cl=0.000 34s
 step  165000 loss=0.02137 bce=0.02137 lap=0.00 lam=0.0e+00 val=0.8692 2ch=0.000 2cl=0.000 34s
 step  170000 loss=0.02098 bce=0.02098 lap=0.00 lam=0.0e+00 val=0.8778 2ch=0.000 2cl=0.000 34s
 step  175000 loss=0.02060 bce=0.02060 lap=0.00 lam=0.0e+00 val=0.8990 2ch=0.000 2cl=0.000 34s
 step  180000 loss=0.02026 bce=0.02026 lap=0.00 lam=0.0e+00 val=0.8726 2ch=0.000 2cl=0.000 34s
 step  185000 loss=0.01984 bce=0.01984 lap=0.00 lam=0.0e+00 val=0.8942 2ch=0.000 2cl=0.000 34s
 step  190000 loss=0.01945 bce=0.01945 lap=0.00 lam=0.0e+00 val=0.8290 2ch=0.000 2cl=0.000 34s
 step  195000 loss=0.01909 bce=0.01909 lap=0.00 lam=0.0e+00 val=0.8926 2ch=0.000 2cl=0.000 34s
 step  200000 loss=0.01873 bce=0.01873 lap=0.00 lam=0.0e+00 val=0.8866 2ch=0.000 2cl=0.000 34s
 step  205000 loss=0.01833 bce=0.01833 lap=0.00 lam=0.0e+00 val=0.9080 2ch=0.000 2cl=0.000 34s
 step  210000 loss=0.01806 bce=0.01806 lap=0.00 lam=0.0e+00 val=0.9032 2ch=0.000 2cl=0.000 34s
 step  215000 loss=0.01767 bce=0.01767 lap=0.00 lam=0.0e+00 val=0.8934 2ch=0.000 2cl=0.000 34s
 step  220000 loss=0.01733 bce=0.01733 lap=0.00 lam=0.0e+00 val=0.8578 2ch=0.000 2cl=0.000 34s
 step  225000 loss=0.01707 bce=0.01707 lap=0.00 lam=0.0e+00 val=0.8618 2ch=0.000 2cl=0.000 34s
 step  230000 loss=0.01678 bce=0.01678 lap=0.00 lam=0.0e+00 val=0.8698 2ch=0.000 2cl=0.000 34s
 step  235000 loss=0.01653 bce=0.01653 lap=0.00 lam=0.0e+00 val=0.8794 2ch=0.000 2cl=0.000 34s
 step  240000 loss=0.01624 bce=0.01624 lap=0.00 lam=0.0e+00 val=0.8658 2ch=0.000 2cl=0.000 34s
 step  245000 loss=0.01602 bce=0.01602 lap=0.00 lam=0.0e+00 val=0.8528 2ch=0.000 2cl=0.000 34s
 step  250000 loss=0.01573 bce=0.01573 lap=0.00 lam=0.0e+00 val=0.8730 2ch=0.000 2cl=0.000 34s
 step  255000 loss=0.01557 bce=0.01557 lap=0.00 lam=0.0e+00 val=0.8730 2ch=0.000 2cl=0.000 34s
 step  260000 loss=0.01536 bce=0.01536 lap=0.00 lam=0.0e+00 val=0.8940 2ch=0.000 2cl=0.000 34s
 step  265000 loss=0.01515 bce=0.01515 lap=0.00 lam=0.0e+00 val=0.8786 2ch=0.000 2cl=0.000 34s
 step  270000 loss=0.01493 bce=0.01493 lap=0.00 lam=0.0e+00 val=0.8678 2ch=0.000 2cl=0.000 34s
 step  275000 loss=0.01473 bce=0.01473 lap=0.00 lam=0.0e+00 val=0.8878 2ch=0.000 2cl=0.000 34s
 step  280000 loss=0.01454 bce=0.01454 lap=0.00 lam=0.0e+00 val=0.8894 2ch=0.000 2cl=0.000 34s
 step  285000 loss=0.01442 bce=0.01442 lap=0.00 lam=0.0e+00 val=0.8960 2ch=0.000 2cl=0.000 34s
 step  290000 loss=0.01423 bce=0.01423 lap=0.00 lam=0.0e+00 val=0.8820 2ch=0.000 2cl=0.000 34s
 step  295000 loss=0.01407 bce=0.01407 lap=0.00 lam=0.0e+00 val=0.9096 2ch=0.000 2cl=0.000 34s
 step  300000 loss=0.01392 bce=0.01392 lap=0.00 lam=0.0e+00 val=0.8746 2ch=0.000 2cl=0.000 34s
 step  305000 loss=0.01378 bce=0.01378 lap=0.00 lam=0.0e+00 val=0.8896 2ch=0.000 2cl=0.000 34s
 step  310000 loss=0.01362 bce=0.01362 lap=0.00 lam=0.0e+00 val=0.8780 2ch=0.000 2cl=0.000 34s
 step  315000 loss=0.01351 bce=0.01351 lap=0.00 lam=0.0e+00 val=0.8826 2ch=0.000 2cl=0.000 34s
 step  320000 loss=0.01336 bce=0.01336 lap=0.00 lam=0.0e+00 val=0.8662 2ch=0.000 2cl=0.000 34s
 step  325000 loss=0.01329 bce=0.01329 lap=0.00 lam=0.0e+00 val=0.8850 2ch=0.000 2cl=0.000 34s
 step  330000 loss=0.01309 bce=0.01309 lap=0.00 lam=0.0e+00 val=0.8634 2ch=0.000 2cl=0.000 34s
 step  335000 loss=0.01296 bce=0.01296 lap=0.00 lam=0.0e+00 val=0.8724 2ch=0.000 2cl=0.000 34s
 step  340000 loss=0.01288 bce=0.01288 lap=0.00 lam=0.0e+00 val=0.9102 2ch=0.000 2cl=0.000 34s
 step  345000 loss=0.01273 bce=0.01273 lap=0.00 lam=0.0e+00 val=0.9272 2ch=0.000 2cl=0.000 34s
 step  350000 loss=0.01263 bce=0.01263 lap=0.00 lam=0.0e+00 val=0.8880 2ch=0.000 2cl=0.000 34s
 step  355000 loss=0.01248 bce=0.01248 lap=0.00 lam=0.0e+00 val=0.8946 2ch=0.000 2cl=0.000 34s
 step  360000 loss=0.01235 bce=0.01235 lap=0.00 lam=0.0e+00 val=0.8660 2ch=0.000 2cl=0.000 34s
 step  365000 loss=0.01229 bce=0.01229 lap=0.00 lam=0.0e+00 val=0.9068 2ch=0.000 2cl=0.000 34s
 step  370000 loss=0.01221 bce=0.01221 lap=0.00 lam=0.0e+00 val=0.8942 2ch=0.000 2cl=0.000 34s
 step  375000 loss=0.01211 bce=0.01211 lap=0.00 lam=0.0e+00 val=0.8856 2ch=0.000 2cl=0.000 34s
 step  380000 loss=0.01195 bce=0.01195 lap=0.00 lam=0.0e+00 val=0.9100 2ch=0.000 2cl=0.000 34s
 step  385000 loss=0.01191 bce=0.01191 lap=0.00 lam=0.0e+00 val=0.9060 2ch=0.000 2cl=0.000 34s
 step  390000 loss=0.01177 bce=0.01177 lap=0.00 lam=0.0e+00 val=0.8932 2ch=0.000 2cl=0.000 34s
 step  395000 loss=0.01167 bce=0.01167 lap=0.00 lam=0.0e+00 val=0.9248 2ch=0.000 2cl=0.000 34s
 step  400000 loss=0.01158 bce=0.01158 lap=0.00 lam=0.0e+00 val=0.9192 2ch=0.000 2cl=0.000 34s
 step  405000 loss=0.01150 bce=0.01150 lap=0.00 lam=0.0e+00 val=0.9344 2ch=0.000 2cl=0.000 34s
 step  410000 loss=0.01140 bce=0.01140 lap=0.00 lam=0.0e+00 val=0.8920 2ch=0.000 2cl=0.000 34s
 step  415000 loss=0.01130 bce=0.01130 lap=0.00 lam=0.0e+00 val=0.8926 2ch=0.000 2cl=0.000 34s
 step  420000 loss=0.01127 bce=0.01127 lap=0.00 lam=0.0e+00 val=0.9216 2ch=0.000 2cl=0.000 34s
 step  425000 loss=0.01113 bce=0.01113 lap=0.00 lam=0.0e+00 val=0.9108 2ch=0.000 2cl=0.000 34s
 step  430000 loss=0.01108 bce=0.01108 lap=0.00 lam=0.0e+00 val=0.8990 2ch=0.000 2cl=0.000 34s
 step  435000 loss=0.01100 bce=0.01100 lap=0.00 lam=0.0e+00 val=0.9032 2ch=0.000 2cl=0.000 34s
 step  440000 loss=0.01093 bce=0.01093 lap=0.00 lam=0.0e+00 val=0.8818 2ch=0.000 2cl=0.000 34s
 step  445000 loss=0.01085 bce=0.01085 lap=0.00 lam=0.0e+00 val=0.9198 2ch=0.000 2cl=0.000 34s
 step  450000 loss=0.01078 bce=0.01078 lap=0.00 lam=0.0e+00 val=0.9052 2ch=0.000 2cl=0.000 34s
 step  455000 loss=0.01070 bce=0.01070 lap=0.00 lam=0.0e+00 val=0.9212 2ch=0.000 2cl=0.000 34s
 step  460000 loss=0.01063 bce=0.01063 lap=0.00 lam=0.0e+00 val=0.9054 2ch=0.000 2cl=0.000 34s
 step  465000 loss=0.01057 bce=0.01057 lap=0.00 lam=0.0e+00 val=0.8930 2ch=0.000 2cl=0.000 34s
 step  470000 loss=0.01049 bce=0.01049 lap=0.00 lam=0.0e+00 val=0.9116 2ch=0.000 2cl=0.000 34s
 step  475000 loss=0.01043 bce=0.01043 lap=0.00 lam=0.0e+00 val=0.8942 2ch=0.000 2cl=0.000 34s
 step  480000 loss=0.01037 bce=0.01037 lap=0.00 lam=0.0e+00 val=0.8854 2ch=0.000 2cl=0.000 34s
 step  485000 loss=0.01027 bce=0.01027 lap=0.00 lam=0.0e+00 val=0.9198 2ch=0.000 2cl=0.000 34s
 step  490000 loss=0.01022 bce=0.01022 lap=0.00 lam=0.0e+00 val=0.9096 2ch=0.000 2cl=0.000 34s
 step  495000 loss=0.01020 bce=0.01020 lap=0.00 lam=0.0e+00 val=0.8998 2ch=0.000 2cl=0.000 34s
 step  500000 loss=0.01011 bce=0.01011 lap=0.00 lam=0.0e+00 val=0.9284 2ch=0.000 2cl=0.000 34s
 step  505000 loss=0.01005 bce=0.01005 lap=0.00 lam=0.0e+00 val=0.9050 2ch=0.000 2cl=0.000 34s
 step  510000 loss=0.00999 bce=0.00999 lap=0.00 lam=0.0e+00 val=0.9250 2ch=0.000 2cl=0.000 34s
 step  515000 loss=0.00996 bce=0.00996 lap=0.00 lam=0.0e+00 val=0.9170 2ch=0.000 2cl=0.000 34s
 step  520000 loss=0.00986 bce=0.00986 lap=0.00 lam=0.0e+00 val=0.8928 2ch=0.000 2cl=0.000 34s
 step  525000 loss=0.00986 bce=0.00986 lap=0.00 lam=0.0e+00 val=0.9328 2ch=0.000 2cl=0.000 34s
 step  530000 loss=0.00976 bce=0.00976 lap=0.00 lam=0.0e+00 val=0.9194 2ch=0.000 2cl=0.000 34s
 step  535000 loss=0.00972 bce=0.00972 lap=0.00 lam=0.0e+00 val=0.9088 2ch=0.000 2cl=0.000 34s
 step  540000 loss=0.00966 bce=0.00966 lap=0.00 lam=0.0e+00 val=0.9296 2ch=0.000 2cl=0.000 34s
 step  545000 loss=0.00962 bce=0.00962 lap=0.00 lam=0.0e+00 val=0.9342 2ch=0.000 2cl=0.000 34s
 step  550000 loss=0.00957 bce=0.00957 lap=0.00 lam=0.0e+00 val=0.9296 2ch=0.000 2cl=0.000 34s
 step  555000 loss=0.00951 bce=0.00951 lap=0.00 lam=0.0e+00 val=0.9398 2ch=0.000 2cl=0.000 34s
 step  560000 loss=0.00947 bce=0.00947 lap=0.00 lam=0.0e+00 val=0.9228 2ch=0.000 2cl=0.000 34s
 step  565000 loss=0.00940 bce=0.00940 lap=0.00 lam=0.0e+00 val=0.9362 2ch=0.000 2cl=0.000 34s
 step  570000 loss=0.00941 bce=0.00941 lap=0.00 lam=0.0e+00 val=0.9296 2ch=0.000 2cl=0.000 34s
 step  575000 loss=0.00932 bce=0.00932 lap=0.00 lam=0.0e+00 val=0.9286 2ch=0.000 2cl=0.000 34s
 step  580000 loss=0.00927 bce=0.00927 lap=0.00 lam=0.0e+00 val=0.9254 2ch=0.000 2cl=0.000 34s
 step  585000 loss=0.00923 bce=0.00923 lap=0.00 lam=0.0e+00 val=0.9262 2ch=0.000 2cl=0.000 34s
 step  590000 loss=0.00916 bce=0.00916 lap=0.00 lam=0.0e+00 val=0.9300 2ch=0.000 2cl=0.000 34s
 step  595000 loss=0.00915 bce=0.00915 lap=0.00 lam=0.0e+00 val=0.9434 2ch=0.000 2cl=0.000 34s
 step  600000 loss=0.00910 bce=0.00910 lap=0.00 lam=0.0e+00 val=0.9218 2ch=0.000 2cl=0.000 34s
 step  605000 loss=0.00905 bce=0.00905 lap=0.00 lam=0.0e+00 val=0.9328 2ch=0.000 2cl=0.000 34s
 step  610000 loss=0.00901 bce=0.00901 lap=0.00 lam=0.0e+00 val=0.9074 2ch=0.000 2cl=0.000 34s
 step  615000 loss=0.00896 bce=0.00896 lap=0.00 lam=0.0e+00 val=0.9212 2ch=0.000 2cl=0.000 34s
 step  620000 loss=0.00894 bce=0.00894 lap=0.00 lam=0.0e+00 val=0.9384 2ch=0.000 2cl=0.000 34s
 step  625000 loss=0.00889 bce=0.00889 lap=0.00 lam=0.0e+00 val=0.9078 2ch=0.000 2cl=0.000 34s
 step  630000 loss=0.00884 bce=0.00884 lap=0.00 lam=0.0e+00 val=0.9278 2ch=0.000 2cl=0.000 34s
 step  635000 loss=0.00880 bce=0.00880 lap=0.00 lam=0.0e+00 val=0.9322 2ch=0.000 2cl=0.000 34s
 step  640000 loss=0.00876 bce=0.00876 lap=0.00 lam=0.0e+00 val=0.9302 2ch=0.000 2cl=0.000 34s
 step  645000 loss=0.00874 bce=0.00874 lap=0.00 lam=0.0e+00 val=0.9326 2ch=0.000 2cl=0.000 34s
 step  650000 loss=0.00872 bce=0.00872 lap=0.00 lam=0.0e+00 val=0.9360 2ch=0.000 2cl=0.000 34s
 step  655000 loss=0.00866 bce=0.00866 lap=0.00 lam=0.0e+00 val=0.9338 2ch=0.000 2cl=0.000 34s
 step  660000 loss=0.00863 bce=0.00863 lap=0.00 lam=0.0e+00 val=0.9388 2ch=0.000 2cl=0.000 34s
 step  665000 loss=0.00856 bce=0.00856 lap=0.00 lam=0.0e+00 val=0.9352 2ch=0.000 2cl=0.000 34s
 step  670000 loss=0.00853 bce=0.00853 lap=0.00 lam=0.0e+00 val=0.9272 2ch=0.000 2cl=0.000 34s
 step  675000 loss=0.00852 bce=0.00852 lap=0.00 lam=0.0e+00 val=0.9350 2ch=0.000 2cl=0.000 34s
 step  680000 loss=0.00846 bce=0.00846 lap=0.00 lam=0.0e+00 val=0.9252 2ch=0.000 2cl=0.000 34s
 step  685000 loss=0.00845 bce=0.00845 lap=0.00 lam=0.0e+00 val=0.9362 2ch=0.000 2cl=0.000 34s
 step  690000 loss=0.00842 bce=0.00842 lap=0.00 lam=0.0e+00 val=0.9340 2ch=0.000 2cl=0.000 34s
 step  695000 loss=0.00838 bce=0.00838 lap=0.00 lam=0.0e+00 val=0.9428 2ch=0.000 2cl=0.000 34s
 step  700000 loss=0.00834 bce=0.00834 lap=0.00 lam=0.0e+00 val=0.9466 2ch=0.000 2cl=0.000 34s
 step  705000 loss=0.00831 bce=0.00831 lap=0.00 lam=0.0e+00 val=0.9374 2ch=0.000 2cl=0.000 34s
 step  710000 loss=0.00829 bce=0.00829 lap=0.00 lam=0.0e+00 val=0.9252 2ch=0.000 2cl=0.000 34s
 step  715000 loss=0.00826 bce=0.00826 lap=0.00 lam=0.0e+00 val=0.9414 2ch=0.000 2cl=0.000 34s
 step  720000 loss=0.00823 bce=0.00823 lap=0.00 lam=0.0e+00 val=0.9400 2ch=0.000 2cl=0.000 34s
 step  725000 loss=0.00820 bce=0.00820 lap=0.00 lam=0.0e+00 val=0.9314 2ch=0.000 2cl=0.000 34s
 step  730000 loss=0.00818 bce=0.00818 lap=0.00 lam=0.0e+00 val=0.9424 2ch=0.000 2cl=0.000 34s
 step  735000 loss=0.00814 bce=0.00814 lap=0.00 lam=0.0e+00 val=0.9450 2ch=0.000 2cl=0.000 34s
 step  740000 loss=0.00811 bce=0.00811 lap=0.00 lam=0.0e+00 val=0.9454 2ch=0.000 2cl=0.000 34s
 step  745000 loss=0.00806 bce=0.00806 lap=0.00 lam=0.0e+00 val=0.9380 2ch=0.000 2cl=0.000 34s
 step  750000 loss=0.00806 bce=0.00806 lap=0.00 lam=0.0e+00 val=0.9434 2ch=0.000 2cl=0.000 34s
 step  755000 loss=0.00803 bce=0.00803 lap=0.00 lam=0.0e+00 val=0.9378 2ch=0.000 2cl=0.000 34s
 step  760000 loss=0.00800 bce=0.00800 lap=0.00 lam=0.0e+00 val=0.9348 2ch=0.000 2cl=0.000 34s
 step  765000 loss=0.00797 bce=0.00797 lap=0.00 lam=0.0e+00 val=0.9404 2ch=0.000 2cl=0.000 34s
 step  770000 loss=0.00793 bce=0.00793 lap=0.00 lam=0.0e+00 val=0.9330 2ch=0.000 2cl=0.000 34s
 step  775000 loss=0.00792 bce=0.00792 lap=0.00 lam=0.0e+00 val=0.9348 2ch=0.000 2cl=0.000 34s
 step  780000 loss=0.00791 bce=0.00791 lap=0.00 lam=0.0e+00 val=0.9380 2ch=0.000 2cl=0.000 34s
 step  785000 loss=0.00788 bce=0.00788 lap=0.00 lam=0.0e+00 val=0.9474 2ch=0.000 2cl=0.000 34s
 step  790000 loss=0.00788 bce=0.00788 lap=0.00 lam=0.0e+00 val=0.9402 2ch=0.000 2cl=0.000 34s
 step  795000 loss=0.00783 bce=0.00783 lap=0.00 lam=0.0e+00 val=0.9432 2ch=0.000 2cl=0.000 34s
 step  800000 loss=0.00782 bce=0.00782 lap=0.00 lam=0.0e+00 val=0.9454 2ch=0.000 2cl=0.000 34s
 step  805000 loss=0.00779 bce=0.00779 lap=0.00 lam=0.0e+00 val=0.9376 2ch=0.000 2cl=0.000 34s
 step  810000 loss=0.00779 bce=0.00779 lap=0.00 lam=0.0e+00 val=0.9462 2ch=0.000 2cl=0.000 34s
 step  815000 loss=0.00776 bce=0.00776 lap=0.00 lam=0.0e+00 val=0.9398 2ch=0.000 2cl=0.000 34s
 step  820000 loss=0.00776 bce=0.00776 lap=0.00 lam=0.0e+00 val=0.9440 2ch=0.000 2cl=0.000 34s
