task 5 -> n=40 p=0.05 L=1 seed=2000  (mixed, bridged held out)
== n40_mixed_roberta_linear_lam0_L1_seed2000 ==
 device=cuda arch=roberta readout=linear lambda=0.0 params=3,194,920
 step    5000 loss=0.38827 bce=0.38827 lap=0.00 lam=0.0e+00 val=0.4026 2ch=0.000 2cl=1.000 48s
 step   10000 loss=0.33680 bce=0.33680 lap=0.00 lam=0.0e+00 val=0.3510 2ch=0.000 2cl=1.000 47s
 step   15000 loss=0.32106 bce=0.32106 lap=0.00 lam=0.0e+00 val=0.4866 2ch=0.000 2cl=1.000 47s
 step   20000 loss=0.31429 bce=0.31429 lap=0.00 lam=0.0e+00 val=0.4476 2ch=0.000 2cl=1.000 47s
 step   25000 loss=0.30957 bce=0.30957 lap=0.00 lam=0.0e+00 val=0.3614 2ch=0.000 2cl=1.000 47s
 step   30000 loss=0.30731 bce=0.30731 lap=0.00 lam=0.0e+00 val=0.4518 2ch=0.000 2cl=1.000 47s
 step   35000 loss=0.30467 bce=0.30467 lap=0.00 lam=0.0e+00 val=0.5050 2ch=0.000 2cl=1.000 47s
 step   40000 loss=0.30155 bce=0.30155 lap=0.00 lam=0.0e+00 val=0.5000 2ch=0.000 2cl=1.000 47s
 step   45000 loss=0.29978 bce=0.29978 lap=0.00 lam=0.0e+00 val=0.5018 2ch=0.000 2cl=1.000 47s
 step   50000 loss=0.29940 bce=0.29940 lap=0.00 lam=0.0e+00 val=0.5044 2ch=0.000 2cl=1.000 47s
 step   55000 loss=0.29803 bce=0.29803 lap=0.00 lam=0.0e+00 val=0.5058 2ch=0.000 2cl=1.000 47s
 step   60000 loss=0.29611 bce=0.29611 lap=0.00 lam=0.0e+00 val=0.4712 2ch=0.000 2cl=1.000 47s
 step   65000 loss=0.29692 bce=0.29692 lap=0.00 lam=0.0e+00 val=0.4560 2ch=0.000 2cl=1.000 47s
 step   70000 loss=0.29471 bce=0.29471 lap=0.00 lam=0.0e+00 val=0.5076 2ch=0.000 2cl=1.000 47s
 step   75000 loss=0.29382 bce=0.29382 lap=0.00 lam=0.0e+00 val=0.5076 2ch=0.000 2cl=1.000 47s
 step   80000 loss=0.29210 bce=0.29210 lap=0.00 lam=0.0e+00 val=0.5072 2ch=0.000 2cl=1.000 47s
 step   85000 loss=0.29161 bce=0.29161 lap=0.00 lam=0.0e+00 val=0.5094 2ch=0.000 2cl=1.000 47s
 step   90000 loss=0.29072 bce=0.29072 lap=0.00 lam=0.0e+00 val=0.4954 2ch=0.000 2cl=1.000 47s
 step   95000 loss=0.29126 bce=0.29126 lap=0.00 lam=0.0e+00 val=0.5052 2ch=0.000 2cl=1.000 47s
 step  100000 loss=0.29109 bce=0.29109 lap=0.00 lam=0.0e+00 val=0.4836 2ch=0.000 2cl=1.000 47s
 step  105000 loss=0.28984 bce=0.28984 lap=0.00 lam=0.0e+00 val=0.5096 2ch=0.000 2cl=1.000 47s
 step  110000 loss=0.28991 bce=0.28991 lap=0.00 lam=0.0e+00 val=0.5108 2ch=0.000 2cl=1.000 47s
 step  115000 loss=0.28814 bce=0.28814 lap=0.00 lam=0.0e+00 val=0.5110 2ch=0.000 2cl=1.000 47s
