task 9 -> n=20 p=0.12 seed=2000  (out: runs/report5/density_sweep/p12)
== n20_er_roberta_linear_lam0_seed2000 ==
 device=cuda arch=roberta readout=linear lambda=0.0 params=6,326,804
 step    5000 loss=0.08729 bce=0.08729 lap=0.00 lam=0.0e+00 val=0.9410 2ch=0.000 2cl=0.000 33s
 step   10000 loss=0.03233 bce=0.03233 lap=0.00 lam=0.0e+00 val=0.9412 2ch=0.000 2cl=0.000 33s
 step   15000 loss=0.02308 bce=0.02308 lap=0.00 lam=0.0e+00 val=0.9518 2ch=0.000 2cl=0.000 34s
 step   20000 loss=0.01688 bce=0.01688 lap=0.00 lam=0.0e+00 val=0.9348 2ch=0.000 2cl=0.000 34s
 step   25000 loss=0.01250 bce=0.01250 lap=0.00 lam=0.0e+00 val=0.9524 2ch=0.000 2cl=0.000 34s
 step   30000 loss=0.00982 bce=0.00982 lap=0.00 lam=0.0e+00 val=0.9406 2ch=0.000 2cl=0.000 33s
 step   35000 loss=0.00809 bce=0.00809 lap=0.00 lam=0.0e+00 val=0.9452 2ch=0.000 2cl=0.000 34s
 step   40000 loss=0.00684 bce=0.00684 lap=0.00 lam=0.0e+00 val=0.9540 2ch=0.000 2cl=0.000 34s
 step   45000 loss=0.00595 bce=0.00595 lap=0.00 lam=0.0e+00 val=0.9780 2ch=0.000 2cl=0.000 34s
 step   50000 loss=0.00521 bce=0.00521 lap=0.00 lam=0.0e+00 val=0.9796 2ch=0.000 2cl=0.000 34s
 step   55000 loss=0.00461 bce=0.00461 lap=0.00 lam=0.0e+00 val=0.9828 2ch=0.000 2cl=0.000 34s
 step   60000 loss=0.00414 bce=0.00414 lap=0.00 lam=0.0e+00 val=0.9824 2ch=0.000 2cl=0.000 34s
 step   65000 loss=0.00377 bce=0.00377 lap=0.00 lam=0.0e+00 val=0.9888 2ch=0.000 2cl=0.000 34s
 step   70000 loss=0.00346 bce=0.00346 lap=0.00 lam=0.0e+00 val=0.9902 2ch=0.000 2cl=0.000 34s
 step   75000 loss=0.00321 bce=0.00321 lap=0.00 lam=0.0e+00 val=0.9900 2ch=0.000 2cl=0.000 34s
 step   80000 loss=0.00299 bce=0.00299 lap=0.00 lam=0.0e+00 val=0.9886 2ch=0.000 2cl=0.000 34s
 step   85000 loss=0.00284 bce=0.00284 lap=0.00 lam=0.0e+00 val=0.9932 2ch=0.000 2cl=0.000 34s
 step   90000 loss=0.00265 bce=0.00265 lap=0.00 lam=0.0e+00 val=0.9938 2ch=0.000 2cl=0.000 34s
 step   95000 loss=0.00253 bce=0.00253 lap=0.00 lam=0.0e+00 val=0.9956 2ch=0.000 2cl=0.000 34s
 step  100000 loss=0.00244 bce=0.00244 lap=0.00 lam=0.0e+00 val=0.9952 2ch=0.000 2cl=0.000 34s
 step  105000 loss=0.00231 bce=0.00231 lap=0.00 lam=0.0e+00 val=0.9954 2ch=0.000 2cl=0.000 34s
 step  110000 loss=0.00223 bce=0.00223 lap=0.00 lam=0.0e+00 val=0.9924 2ch=0.000 2cl=0.000 34s
 step  115000 loss=0.00209 bce=0.00209 lap=0.00 lam=0.0e+00 val=0.9942 2ch=0.000 2cl=0.000 34s
 step  120000 loss=0.00205 bce=0.00205 lap=0.00 lam=0.0e+00 val=0.9952 2ch=0.000 2cl=0.000 34s
 step  125000 loss=0.00195 bce=0.00195 lap=0.00 lam=0.0e+00 val=0.9962 2ch=0.000 2cl=0.000 33s
 step  130000 loss=0.00190 bce=0.00190 lap=0.00 lam=0.0e+00 val=0.9956 2ch=0.000 2cl=0.000 34s
 step  135000 loss=0.00186 bce=0.00186 lap=0.00 lam=0.0e+00 val=0.9972 2ch=0.000 2cl=0.000 34s
 step  140000 loss=0.00177 bce=0.00177 lap=0.00 lam=0.0e+00 val=0.9952 2ch=0.000 2cl=0.000 34s
 step  145000 loss=0.00170 bce=0.00170 lap=0.00 lam=0.0e+00 val=0.9912 2ch=0.000 2cl=0.000 34s
 step  150000 loss=0.00165 bce=0.00165 lap=0.00 lam=0.0e+00 val=0.9970 2ch=0.000 2cl=0.000 34s
 step  155000 loss=0.00160 bce=0.00160 lap=0.00 lam=0.0e+00 val=0.9966 2ch=0.000 2cl=0.000 33s
 step  160000 loss=0.00154 bce=0.00154 lap=0.00 lam=0.0e+00 val=0.9962 2ch=0.000 2cl=0.000 34s
 step  165000 loss=0.00149 bce=0.00149 lap=0.00 lam=0.0e+00 val=0.9964 2ch=0.000 2cl=0.000 33s
 step  170000 loss=0.00143 bce=0.00143 lap=0.00 lam=0.0e+00 val=0.9974 2ch=0.000 2cl=0.000 33s
 step  175000 loss=0.00140 bce=0.00140 lap=0.00 lam=0.0e+00 val=0.9980 2ch=0.000 2cl=0.000 34s
 step  180000 loss=0.00133 bce=0.00133 lap=0.00 lam=0.0e+00 val=0.9958 2ch=0.000 2cl=0.007 34s
 step  185000 loss=0.00131 bce=0.00131 lap=0.00 lam=0.0e+00 val=0.9970 2ch=0.000 2cl=0.000 33s
 step  190000 loss=0.00126 bce=0.00126 lap=0.00 lam=0.0e+00 val=0.9942 2ch=0.000 2cl=0.000 33s
 step  195000 loss=0.00123 bce=0.00123 lap=0.00 lam=0.0e+00 val=0.9980 2ch=0.000 2cl=0.000 34s
 step  200000 loss=0.00119 bce=0.00119 lap=0.00 lam=0.0e+00 val=0.9958 2ch=0.000 2cl=0.000 34s
 step  205000 loss=0.00115 bce=0.00115 lap=0.00 lam=0.0e+00 val=0.9974 2ch=0.000 2cl=0.000 33s
 step  210000 loss=0.00111 bce=0.00111 lap=0.00 lam=0.0e+00 val=0.9982 2ch=0.000 2cl=0.000 33s
 step  215000 loss=0.00109 bce=0.00109 lap=0.00 lam=0.0e+00 val=0.9952 2ch=0.000 2cl=0.000 34s
 step  220000 loss=0.00106 bce=0.00106 lap=0.00 lam=0.0e+00 val=0.9976 2ch=0.000 2cl=0.000 34s
 step  225000 loss=0.00103 bce=0.00103 lap=0.00 lam=0.0e+00 val=0.9966 2ch=0.000 2cl=0.000 33s
