task 4 -> n=40 p=0.05 L=1 seed=1000  (mixed, bridged held out)
== n40_mixed_roberta_linear_lam0_L1_seed1000 ==
 device=cuda arch=roberta readout=linear lambda=0.0 params=3,194,920
 step    5000 loss=0.38755 bce=0.38755 lap=0.00 lam=0.0e+00 val=0.3850 2ch=0.000 2cl=1.000 48s
 step   10000 loss=0.33566 bce=0.33566 lap=0.00 lam=0.0e+00 val=0.3496 2ch=0.000 2cl=1.000 47s
 step   15000 loss=0.31994 bce=0.31994 lap=0.00 lam=0.0e+00 val=0.3498 2ch=0.000 2cl=1.000 47s
 step   20000 loss=0.31361 bce=0.31361 lap=0.00 lam=0.0e+00 val=0.4892 2ch=0.000 2cl=1.000 47s
 step   25000 loss=0.30723 bce=0.30723 lap=0.00 lam=0.0e+00 val=0.5046 2ch=0.000 2cl=1.000 48s
 step   30000 loss=0.30441 bce=0.30441 lap=0.00 lam=0.0e+00 val=0.5048 2ch=0.000 2cl=1.000 47s
 step   35000 loss=0.30244 bce=0.30244 lap=0.00 lam=0.0e+00 val=0.3542 2ch=0.000 2cl=1.000 48s
 step   40000 loss=0.30117 bce=0.30117 lap=0.00 lam=0.0e+00 val=0.4876 2ch=0.000 2cl=1.000 48s
 step   45000 loss=0.29907 bce=0.29907 lap=0.00 lam=0.0e+00 val=0.4962 2ch=0.000 2cl=1.000 48s
 step   50000 loss=0.29769 bce=0.29769 lap=0.00 lam=0.0e+00 val=0.5028 2ch=0.000 2cl=1.000 48s
 step   55000 loss=0.29694 bce=0.29694 lap=0.00 lam=0.0e+00 val=0.4224 2ch=0.000 2cl=1.000 48s
 step   60000 loss=0.29505 bce=0.29505 lap=0.00 lam=0.0e+00 val=0.3838 2ch=0.000 2cl=1.000 48s
 step   65000 loss=0.29603 bce=0.29603 lap=0.00 lam=0.0e+00 val=0.5044 2ch=0.000 2cl=1.000 48s
 step   70000 loss=0.29392 bce=0.29392 lap=0.00 lam=0.0e+00 val=0.5070 2ch=0.000 2cl=1.000 47s
 step   75000 loss=0.29275 bce=0.29275 lap=0.00 lam=0.0e+00 val=0.5082 2ch=0.000 2cl=1.000 48s
 step   80000 loss=0.29124 bce=0.29124 lap=0.00 lam=0.0e+00 val=0.5090 2ch=0.000 2cl=1.000 48s
 step   85000 loss=0.29016 bce=0.29016 lap=0.00 lam=0.0e+00 val=0.5084 2ch=0.000 2cl=1.000 48s
 step   90000 loss=0.29022 bce=0.29022 lap=0.00 lam=0.0e+00 val=0.5060 2ch=0.000 2cl=1.000 48s
 step   95000 loss=0.28940 bce=0.28940 lap=0.00 lam=0.0e+00 val=0.5072 2ch=0.000 2cl=1.000 48s
 step  100000 loss=0.28829 bce=0.28829 lap=0.00 lam=0.0e+00 val=0.5014 2ch=0.000 2cl=1.000 48s
 step  105000 loss=0.28827 bce=0.28827 lap=0.00 lam=0.0e+00 val=0.5118 2ch=0.000 2cl=1.000 48s
 step  110000 loss=0.28767 bce=0.28767 lap=0.00 lam=0.0e+00 val=0.5122 2ch=0.000 2cl=1.000 48s
 step  115000 loss=0.28676 bce=0.28676 lap=0.00 lam=0.0e+00 val=0.5112 2ch=0.000 2cl=1.000 48s
 step  120000 loss=0.28473 bce=0.28473 lap=0.00 lam=0.0e+00 val=0.5120 2ch=0.000 2cl=1.000 48s
 step  125000 loss=0.28481 bce=0.28481 lap=0.00 lam=0.0e+00 val=0.5114 2ch=0.000 2cl=1.000 48s
 step  130000 loss=0.28437 bce=0.28437 lap=0.00 lam=0.0e+00 val=0.5132 2ch=0.000 2cl=1.000 48s
 step  135000 loss=0.28385 bce=0.28385 lap=0.00 lam=0.0e+00 val=0.5146 2ch=0.000 2cl=1.000 48s
 step  140000 loss=0.28394 bce=0.28394 lap=0.00 lam=0.0e+00 val=0.5106 2ch=0.000 2cl=1.000 47s
 step  145000 loss=0.28314 bce=0.28314 lap=0.00 lam=0.0e+00 val=0.5168 2ch=0.000 2cl=1.000 48s
 step  150000 loss=0.28250 bce=0.28250 lap=0.00 lam=0.0e+00 val=0.5074 2ch=0.000 2cl=1.000 48s
 step  155000 loss=0.28214 bce=0.28214 lap=0.00 lam=0.0e+00 val=0.5150 2ch=0.000 2cl=1.000 48s
 step  160000 loss=0.28179 bce=0.28179 lap=0.00 lam=0.0e+00 val=0.5172 2ch=0.000 2cl=1.000 47s
 step  165000 loss=0.28062 bce=0.28062 lap=0.00 lam=0.0e+00 val=0.5160 2ch=0.000 2cl=1.000 48s
 step  170000 loss=0.28006 bce=0.28006 lap=0.00 lam=0.0e+00 val=0.5182 2ch=0.000 2cl=1.000 48s
 step  175000 loss=0.28020 bce=0.28020 lap=0.00 lam=0.0e+00 val=0.5162 2ch=0.000 2cl=1.000 48s
 step  180000 loss=0.27947 bce=0.27947 lap=0.00 lam=0.0e+00 val=0.5112 2ch=0.000 2cl=1.000 48s
 step  185000 loss=0.27981 bce=0.27981 lap=0.00 lam=0.0e+00 val=0.5152 2ch=0.000 2cl=1.000 48s
 step  190000 loss=0.27862 bce=0.27862 lap=0.00 lam=0.0e+00 val=0.5214 2ch=0.000 2cl=1.000 48s
 step  195000 loss=0.27874 bce=0.27874 lap=0.00 lam=0.0e+00 val=0.5202 2ch=0.000 2cl=1.000 48s
 step  200000 loss=0.27884 bce=0.27884 lap=0.00 lam=0.0e+00 val=0.5130 2ch=0.000 2cl=1.000 48s
 step  205000 loss=0.27745 bce=0.27745 lap=0.00 lam=0.0e+00 val=0.5194 2ch=0.000 2cl=1.000 47s
 step  210000 loss=0.27712 bce=0.27712 lap=0.00 lam=0.0e+00 val=0.5252 2ch=0.000 2cl=1.000 48s
 step  215000 loss=0.27778 bce=0.27778 lap=0.00 lam=0.0e+00 val=0.5184 2ch=0.000 2cl=1.000 48s
 step  220000 loss=0.27797 bce=0.27797 lap=0.00 lam=0.0e+00 val=0.5280 2ch=0.000 2cl=1.000 48s
 step  225000 loss=0.27731 bce=0.27731 lap=0.00 lam=0.0e+00 val=0.5142 2ch=0.000 2cl=1.000 47s
 step  230000 loss=0.27741 bce=0.27741 lap=0.00 lam=0.0e+00 val=0.5194 2ch=0.000 2cl=1.000 48s
 step  235000 loss=0.27561 bce=0.27561 lap=0.00 lam=0.0e+00 val=0.5268 2ch=0.000 2cl=1.000 48s
 step  240000 loss=0.27572 bce=0.27572 lap=0.00 lam=0.0e+00 val=0.5056 2ch=0.000 2cl=1.000 48s
 step  245000 loss=0.27532 bce=0.27532 lap=0.00 lam=0.0e+00 val=0.5288 2ch=0.000 2cl=1.000 48s
 step  250000 loss=0.27545 bce=0.27545 lap=0.00 lam=0.0e+00 val=0.5290 2ch=0.000 2cl=1.000 48s
 step  255000 loss=0.27508 bce=0.27508 lap=0.00 lam=0.0e+00 val=0.5270 2ch=0.000 2cl=1.000 48s
 step  260000 loss=0.27454 bce=0.27454 lap=0.00 lam=0.0e+00 val=0.5194 2ch=0.000 2cl=1.000 48s
 step  265000 loss=0.27409 bce=0.27409 lap=0.00 lam=0.0e+00 val=0.5278 2ch=0.000 2cl=1.000 48s
 step  270000 loss=0.27510 bce=0.27510 lap=0.00 lam=0.0e+00 val=0.5164 2ch=0.000 2cl=1.000 48s
 step  275000 loss=0.27393 bce=0.27393 lap=0.00 lam=0.0e+00 val=0.5326 2ch=0.000 2cl=1.000 48s
 step  280000 loss=0.27464 bce=0.27464 lap=0.00 lam=0.0e+00 val=0.5318 2ch=0.000 2cl=1.000 47s
 step  285000 loss=0.27322 bce=0.27322 lap=0.00 lam=0.0e+00 val=0.5316 2ch=0.000 2cl=1.000 47s
 step  290000 loss=0.27306 bce=0.27306 lap=0.00 lam=0.0e+00 val=0.5302 2ch=0.000 2cl=1.000 47s
 step  295000 loss=0.27373 bce=0.27373 lap=0.00 lam=0.0e+00 val=0.4036 2ch=0.000 2cl=1.000 48s
 step  300000 loss=0.27186 bce=0.27186 lap=0.00 lam=0.0e+00 val=0.5252 2ch=0.000 2cl=1.000 48s
 step  305000 loss=0.27282 bce=0.27282 lap=0.00 lam=0.0e+00 val=0.5118 2ch=0.000 2cl=1.000 48s
 step  310000 loss=0.27140 bce=0.27140 lap=0.00 lam=0.0e+00 val=0.5270 2ch=0.000 2cl=1.000 48s
 step  315000 loss=0.27255 bce=0.27255 lap=0.00 lam=0.0e+00 val=0.5362 2ch=0.000 2cl=1.000 48s
 step  320000 loss=0.27109 bce=0.27109 lap=0.00 lam=0.0e+00 val=0.5176 2ch=0.000 2cl=1.000 48s
 step  325000 loss=0.27135 bce=0.27135 lap=0.00 lam=0.0e+00 val=0.5332 2ch=0.000 2cl=1.000 47s
 step  330000 loss=0.27019 bce=0.27019 lap=0.00 lam=0.0e+00 val=0.5310 2ch=0.000 2cl=1.000 48s
 step  335000 loss=0.27139 bce=0.27139 lap=0.00 lam=0.0e+00 val=0.5268 2ch=0.000 2cl=1.000 48s
 step  340000 loss=0.27113 bce=0.27113 lap=0.00 lam=0.0e+00 val=0.5342 2ch=0.000 2cl=1.000 48s
 step  345000 loss=0.27190 bce=0.27190 lap=0.00 lam=0.0e+00 val=0.5230 2ch=0.000 2cl=1.000 48s
 step  350000 loss=0.27098 bce=0.27098 lap=0.00 lam=0.0e+00 val=0.5296 2ch=0.000 2cl=1.000 48s
 step  355000 loss=0.26997 bce=0.26997 lap=0.00 lam=0.0e+00 val=0.5236 2ch=0.000 2cl=1.000 47s
 step  360000 loss=0.26973 bce=0.26973 lap=0.00 lam=0.0e+00 val=0.5334 2ch=0.000 2cl=1.000 47s
 step  365000 loss=0.26899 bce=0.26899 lap=0.00 lam=0.0e+00 val=0.5372 2ch=0.000 2cl=1.000 47s
 step  370000 loss=0.26939 bce=0.26939 lap=0.00 lam=0.0e+00 val=0.5328 2ch=0.000 2cl=1.000 48s
 step  375000 loss=0.26932 bce=0.26932 lap=0.00 lam=0.0e+00 val=0.5336 2ch=0.000 2cl=1.000 48s
 step  380000 loss=0.26901 bce=0.26901 lap=0.00 lam=0.0e+00 val=0.5326 2ch=0.000 2cl=1.000 48s
 step  385000 loss=0.26988 bce=0.26988 lap=0.00 lam=0.0e+00 val=0.5326 2ch=0.000 2cl=1.000 48s
 step  390000 loss=0.26944 bce=0.26944 lap=0.00 lam=0.0e+00 val=0.5310 2ch=0.000 2cl=1.000 48s
 step  395000 loss=0.26897 bce=0.26897 lap=0.00 lam=0.0e+00 val=0.5184 2ch=0.000 2cl=1.000 48s
 step  400000 loss=0.26868 bce=0.26868 lap=0.00 lam=0.0e+00 val=0.5190 2ch=0.000 2cl=1.000 48s
 step  405000 loss=0.26783 bce=0.26783 lap=0.00 lam=0.0e+00 val=0.5282 2ch=0.000 2cl=1.000 48s
 step  410000 loss=0.26763 bce=0.26763 lap=0.00 lam=0.0e+00 val=0.5328 2ch=0.000 2cl=1.000 48s
 step  415000 loss=0.26827 bce=0.26827 lap=0.00 lam=0.0e+00 val=0.5270 2ch=0.000 2cl=1.000 48s
 step  420000 loss=0.26707 bce=0.26707 lap=0.00 lam=0.0e+00 val=0.5182 2ch=0.000 2cl=1.000 48s
 step  425000 loss=0.26680 bce=0.26680 lap=0.00 lam=0.0e+00 val=0.5278 2ch=0.000 2cl=1.000 48s
 step  430000 loss=0.26889 bce=0.26889 lap=0.00 lam=0.0e+00 val=0.5364 2ch=0.000 2cl=1.000 47s
 step  435000 loss=0.26785 bce=0.26785 lap=0.00 lam=0.0e+00 val=0.5298 2ch=0.000 2cl=1.000 47s
