task 7 -> n=40 p=0.05 L=3 seed=2000  (mixed, bridged held out)
== n40_mixed_roberta_linear_lam0_L3_seed2000 ==
 device=cuda arch=roberta readout=linear lambda=0.0 params=9,499,688
 step    5000 loss=0.28322 bce=0.28322 lap=0.00 lam=0.0e+00 val=0.5462 2ch=0.000 2cl=1.000 85s
 step   10000 loss=0.13997 bce=0.13997 lap=0.00 lam=0.0e+00 val=0.6570 2ch=0.000 2cl=1.000 84s
 step   15000 loss=0.04329 bce=0.04329 lap=0.00 lam=0.0e+00 val=0.8020 2ch=0.000 2cl=1.000 84s
 step   20000 loss=0.02614 bce=0.02614 lap=0.00 lam=0.0e+00 val=0.8278 2ch=0.038 2cl=1.000 84s
 step   25000 loss=0.01748 bce=0.01748 lap=0.00 lam=0.0e+00 val=0.9372 2ch=0.996 2cl=1.000 84s
 step   30000 loss=0.01133 bce=0.01133 lap=0.00 lam=0.0e+00 val=0.9468 2ch=1.000 2cl=1.000 85s
 step   35000 loss=0.00792 bce=0.00792 lap=0.00 lam=0.0e+00 val=0.9536 2ch=1.000 2cl=1.000 84s
 step   40000 loss=0.00577 bce=0.00577 lap=0.00 lam=0.0e+00 val=0.9670 2ch=1.000 2cl=1.000 85s
 step   45000 loss=0.00448 bce=0.00448 lap=0.00 lam=0.0e+00 val=0.9788 2ch=1.000 2cl=1.000 84s
 step   50000 loss=0.00361 bce=0.00361 lap=0.00 lam=0.0e+00 val=0.9830 2ch=1.000 2cl=1.000 85s
 step   55000 loss=0.00298 bce=0.00298 lap=0.00 lam=0.0e+00 val=0.9848 2ch=1.000 2cl=1.000 85s
 step   60000 loss=0.00267 bce=0.00267 lap=0.00 lam=0.0e+00 val=0.9884 2ch=1.000 2cl=1.000 84s
 step   65000 loss=0.00218 bce=0.00218 lap=0.00 lam=0.0e+00 val=0.9884 2ch=1.000 2cl=1.000 84s
 step   70000 loss=0.00195 bce=0.00195 lap=0.00 lam=0.0e+00 val=0.9876 2ch=1.000 2cl=1.000 84s
 step   75000 loss=0.00178 bce=0.00178 lap=0.00 lam=0.0e+00 val=0.9912 2ch=1.000 2cl=1.000 84s
 step   80000 loss=0.00162 bce=0.00162 lap=0.00 lam=0.0e+00 val=0.9878 2ch=1.000 2cl=1.000 84s
 step   85000 loss=0.00197 bce=0.00197 lap=0.00 lam=0.0e+00 val=0.9924 2ch=1.000 2cl=1.000 84s
 step   90000 loss=0.00132 bce=0.00132 lap=0.00 lam=0.0e+00 val=0.9850 2ch=1.000 2cl=1.000 84s
 step   95000 loss=0.00129 bce=0.00129 lap=0.00 lam=0.0e+00 val=0.9960 2ch=1.000 2cl=1.000 84s
 step  100000 loss=0.00148 bce=0.00148 lap=0.00 lam=0.0e+00 val=0.9938 2ch=1.000 2cl=1.000 84s
