checkpoint=runs/report9/n46_train/n46_1chain+split_chains_roberta_similarity_lam0_seed1000/last.pt
  arch=roberta readout=similarity n=46 device=cpu
testing 176 distinct 3-way size combinations (partitions of 46)
  sizes=(1, 1, 44) exact=0.000 reach=(None,None,1.0) cut=(0.0,1.0,1.0)
  sizes=(10, 17, 19) exact=0.000 reach=(1.0,1.0,1.0) cut=(1.0,1.0,0.0)
  sizes=(10, 18, 18) exact=0.000 reach=(1.0,1.0,1.0) cut=(1.0,1.0,0.0)
  sizes=(11, 11, 24) exact=0.000 reach=(1.0,1.0,1.0) cut=(0.9972,0.0312,0.0223)
  sizes=(11, 12, 23) exact=0.000 reach=(1.0,1.0,1.0) cut=(0.9994,0.9993,0.0007)
  sizes=(11, 13, 22) exact=0.000 reach=(1.0,1.0,1.0) cut=(1.0,1.0,0.0004)
  sizes=(11, 14, 21) exact=0.000 reach=(1.0,1.0,1.0) cut=(0.9999,0.9998,0.0001)
  sizes=(11, 15, 20) exact=0.000 reach=(1.0,1.0,1.0) cut=(1.0,1.0,0.0)
  sizes=(11, 16, 19) exact=0.000 reach=(1.0,1.0,1.0) cut=(1.0,1.0,0.0)
  sizes=(11, 17, 18) exact=0.000 reach=(1.0,1.0,1.0) cut=(0.9999,1.0,0.0)
  sizes=(12, 12, 22) exact=0.000 reach=(1.0,1.0,1.0) cut=(0.4947,0.4177,0.4223)
  sizes=(12, 13, 21) exact=0.000 reach=(1.0,1.0,1.0) cut=(0.4848,0.4089,0.2668)
  sizes=(12, 14, 20) exact=0.000 reach=(1.0,1.0,1.0) cut=(0.4497,0.4132,0.1779)
  sizes=(12, 15, 19) exact=0.000 reach=(1.0,1.0,1.0) cut=(0.454,0.4011,0.1483)
  sizes=(12, 16, 18) exact=0.000 reach=(1.0,1.0,1.0) cut=(0.4312,0.4318,0.1246)
  sizes=(12, 17, 17) exact=0.000 reach=(1.0,1.0,1.0) cut=(0.4369,0.4419,0.1447)
  sizes=(13, 13, 20) exact=0.000 reach=(1.0,1.0,1.0) cut=(0.4006,0.2406,0.2393)
  sizes=(13, 14, 19) exact=0.000 reach=(1.0,1.0,1.0) cut=(0.3943,0.251,0.2011)
  sizes=(13, 15, 18) exact=0.000 reach=(1.0,1.0,1.0) cut=(0.3653,0.2854,0.1762)
  sizes=(13, 16, 17) exact=0.000 reach=(1.0,1.0,1.0) cut=(0.3383,0.3379,0.1601)
  sizes=(14, 14, 18) exact=0.000 reach=(1.0,1.0,1.0) cut=(0.3563,0.2342,0.2275)
  sizes=(14, 15, 17) exact=0.000 reach=(1.0,1.0,1.0) cut=(0.2719,0.2165,0.1778)
