task 7 -> n=20 p=0.08 seed=4000  (mixed + bridged/split in stream)
== n20_mixedbr_roberta_linear_lam0_seed4000 ==
 device=cuda arch=roberta readout=linear lambda=0.0 params=6,326,804
 step    5000 loss=0.25220 bce=0.25220 lap=0.00 lam=0.0e+00 val=0.4588 2ch=0.000 2cl=0.998 34s
 step   10000 loss=0.12708 bce=0.12708 lap=0.00 lam=0.0e+00 val=0.7650 2ch=0.000 2cl=1.000 34s
 step   15000 loss=0.06100 bce=0.06100 lap=0.00 lam=0.0e+00 val=0.7928 2ch=0.000 2cl=1.000 34s
 step   20000 loss=0.04440 bce=0.04440 lap=0.00 lam=0.0e+00 val=0.7988 2ch=0.000 2cl=1.000 34s
 step   25000 loss=0.03279 bce=0.03279 lap=0.00 lam=0.0e+00 val=0.8162 2ch=0.000 2cl=1.000 34s
 step   30000 loss=0.02592 bce=0.02592 lap=0.00 lam=0.0e+00 val=0.8258 2ch=0.000 2cl=1.000 34s
 step   35000 loss=0.02190 bce=0.02190 lap=0.00 lam=0.0e+00 val=0.8258 2ch=0.000 2cl=1.000 34s
 step   40000 loss=0.01914 bce=0.01914 lap=0.00 lam=0.0e+00 val=0.8636 2ch=0.304 2cl=1.000 34s
 step   45000 loss=0.01710 bce=0.01710 lap=0.00 lam=0.0e+00 val=0.9182 2ch=0.811 2cl=1.000 34s
 step   50000 loss=0.01542 bce=0.01542 lap=0.00 lam=0.0e+00 val=0.9406 2ch=0.975 2cl=1.000 34s
 step   55000 loss=0.01368 bce=0.01368 lap=0.00 lam=0.0e+00 val=0.9244 2ch=0.772 2cl=1.000 34s
 step   60000 loss=0.01243 bce=0.01243 lap=0.00 lam=0.0e+00 val=0.9498 2ch=0.999 2cl=1.000 34s
 step   65000 loss=0.01098 bce=0.01098 lap=0.00 lam=0.0e+00 val=0.9604 2ch=1.000 2cl=1.000 34s
 step   70000 loss=0.00959 bce=0.00959 lap=0.00 lam=0.0e+00 val=0.9652 2ch=1.000 2cl=1.000 34s
 step   75000 loss=0.00868 bce=0.00868 lap=0.00 lam=0.0e+00 val=0.9684 2ch=1.000 2cl=1.000 34s
 step   80000 loss=0.00814 bce=0.00814 lap=0.00 lam=0.0e+00 val=0.9686 2ch=1.000 2cl=1.000 34s
 step   85000 loss=0.00767 bce=0.00767 lap=0.00 lam=0.0e+00 val=0.9728 2ch=1.000 2cl=1.000 34s
 step   90000 loss=0.00717 bce=0.00717 lap=0.00 lam=0.0e+00 val=0.9714 2ch=1.000 2cl=1.000 34s
 step   95000 loss=0.00692 bce=0.00692 lap=0.00 lam=0.0e+00 val=0.9748 2ch=1.000 2cl=1.000 34s
 step  100000 loss=0.00669 bce=0.00669 lap=0.00 lam=0.0e+00 val=0.9734 2ch=1.000 2cl=1.000 34s
 step  105000 loss=0.00649 bce=0.00649 lap=0.00 lam=0.0e+00 val=0.9740 2ch=1.000 2cl=1.000 34s
 step  110000 loss=0.00627 bce=0.00627 lap=0.00 lam=0.0e+00 val=0.9752 2ch=1.000 2cl=1.000 34s
 step  115000 loss=0.00612 bce=0.00612 lap=0.00 lam=0.0e+00 val=0.9750 2ch=1.000 2cl=1.000 34s
 step  120000 loss=0.00591 bce=0.00591 lap=0.00 lam=0.0e+00 val=0.9758 2ch=1.000 2cl=1.000 34s
 step  125000 loss=0.00579 bce=0.00579 lap=0.00 lam=0.0e+00 val=0.9782 2ch=1.000 2cl=1.000 34s
 step  130000 loss=0.00568 bce=0.00568 lap=0.00 lam=0.0e+00 val=0.9720 2ch=0.996 2cl=1.000 34s
 step  135000 loss=0.00559 bce=0.00559 lap=0.00 lam=0.0e+00 val=0.9778 2ch=1.000 2cl=1.000 34s
 step  140000 loss=0.00544 bce=0.00544 lap=0.00 lam=0.0e+00 val=0.9782 2ch=1.000 2cl=1.000 34s
 step  145000 loss=0.00526 bce=0.00526 lap=0.00 lam=0.0e+00 val=0.9786 2ch=1.000 2cl=1.000 34s
 step  150000 loss=0.00524 bce=0.00524 lap=0.00 lam=0.0e+00 val=0.9782 2ch=1.000 2cl=1.000 34s
 step  155000 loss=0.00517 bce=0.00517 lap=0.00 lam=0.0e+00 val=0.9768 2ch=1.000 2cl=1.000 34s
 step  160000 loss=0.00508 bce=0.00508 lap=0.00 lam=0.0e+00 val=0.9778 2ch=1.000 2cl=1.000 34s
 step  165000 loss=0.00499 bce=0.00499 lap=0.00 lam=0.0e+00 val=0.9800 2ch=1.000 2cl=1.000 34s
 step  170000 loss=0.00494 bce=0.00494 lap=0.00 lam=0.0e+00 val=0.9766 2ch=1.000 2cl=1.000 34s
 step  175000 loss=0.00490 bce=0.00490 lap=0.00 lam=0.0e+00 val=0.9806 2ch=1.000 2cl=1.000 34s
 step  180000 loss=0.00482 bce=0.00482 lap=0.00 lam=0.0e+00 val=0.9774 2ch=1.000 2cl=1.000 34s
 step  185000 loss=0.00484 bce=0.00484 lap=0.00 lam=0.0e+00 val=0.9812 2ch=1.000 2cl=1.000 34s
 step  190000 loss=0.00462 bce=0.00462 lap=0.00 lam=0.0e+00 val=0.9802 2ch=1.000 2cl=1.000 34s
 step  195000 loss=0.00461 bce=0.00461 lap=0.00 lam=0.0e+00 val=0.9826 2ch=1.000 2cl=1.000 34s
 step  200000 loss=0.00461 bce=0.00461 lap=0.00 lam=0.0e+00 val=0.9824 2ch=1.000 2cl=1.000 34s
 step  205000 loss=0.00454 bce=0.00454 lap=0.00 lam=0.0e+00 val=0.9820 2ch=1.000 2cl=1.000 34s
 step  210000 loss=0.00444 bce=0.00444 lap=0.00 lam=0.0e+00 val=0.9824 2ch=1.000 2cl=1.000 34s
 step  215000 loss=0.00448 bce=0.00448 lap=0.00 lam=0.0e+00 val=0.9826 2ch=1.000 2cl=1.000 34s
 step  220000 loss=0.00440 bce=0.00440 lap=0.00 lam=0.0e+00 val=0.9824 2ch=1.000 2cl=1.000 34s
 step  225000 loss=0.00438 bce=0.00438 lap=0.00 lam=0.0e+00 val=0.9822 2ch=1.000 2cl=1.000 34s
 step  230000 loss=0.00433 bce=0.00433 lap=0.00 lam=0.0e+00 val=0.9824 2ch=1.000 2cl=1.000 34s
 step  235000 loss=0.00426 bce=0.00426 lap=0.00 lam=0.0e+00 val=0.9828 2ch=1.000 2cl=1.000 34s
 step  240000 loss=0.00426 bce=0.00426 lap=0.00 lam=0.0e+00 val=0.9832 2ch=1.000 2cl=1.000 34s
 step  245000 loss=0.00420 bce=0.00420 lap=0.00 lam=0.0e+00 val=0.9826 2ch=1.000 2cl=1.000 34s
 step  250000 loss=0.00421 bce=0.00421 lap=0.00 lam=0.0e+00 val=0.9816 2ch=1.000 2cl=1.000 34s
 step  255000 loss=0.00412 bce=0.00412 lap=0.00 lam=0.0e+00 val=0.9816 2ch=1.000 2cl=1.000 34s
 step  260000 loss=0.00415 bce=0.00415 lap=0.00 lam=0.0e+00 val=0.9836 2ch=1.000 2cl=1.000 34s
 step  265000 loss=0.00411 bce=0.00411 lap=0.00 lam=0.0e+00 val=0.9826 2ch=1.000 2cl=1.000 34s
 step  270000 loss=0.00407 bce=0.00407 lap=0.00 lam=0.0e+00 val=0.9834 2ch=1.000 2cl=1.000 34s
 step  275000 loss=0.00402 bce=0.00402 lap=0.00 lam=0.0e+00 val=0.9834 2ch=1.000 2cl=1.000 34s
 step  280000 loss=0.00400 bce=0.00400 lap=0.00 lam=0.0e+00 val=0.9828 2ch=1.000 2cl=1.000 34s
 step  285000 loss=0.00399 bce=0.00399 lap=0.00 lam=0.0e+00 val=0.9832 2ch=1.000 2cl=1.000 34s
 step  290000 loss=0.00389 bce=0.00389 lap=0.00 lam=0.0e+00 val=0.9832 2ch=1.000 2cl=1.000 34s
 step  295000 loss=0.00398 bce=0.00398 lap=0.00 lam=0.0e+00 val=0.9838 2ch=1.000 2cl=1.000 34s
 step  300000 loss=0.00387 bce=0.00387 lap=0.00 lam=0.0e+00 val=0.9832 2ch=1.000 2cl=1.000 34s
 step  305000 loss=0.00386 bce=0.00386 lap=0.00 lam=0.0e+00 val=0.9830 2ch=1.000 2cl=1.000 34s
 step  310000 loss=0.00384 bce=0.00384 lap=0.00 lam=0.0e+00 val=0.9830 2ch=1.000 2cl=1.000 34s
 step  315000 loss=0.00382 bce=0.00382 lap=0.00 lam=0.0e+00 val=0.9828 2ch=1.000 2cl=1.000 34s
 step  320000 loss=0.00384 bce=0.00384 lap=0.00 lam=0.0e+00 val=0.9830 2ch=1.000 2cl=1.000 34s
 step  325000 loss=0.00375 bce=0.00375 lap=0.00 lam=0.0e+00 val=0.9830 2ch=1.000 2cl=1.000 34s
 step  330000 loss=0.00375 bce=0.00375 lap=0.00 lam=0.0e+00 val=0.9832 2ch=1.000 2cl=1.000 34s
 step  335000 loss=0.00378 bce=0.00378 lap=0.00 lam=0.0e+00 val=0.9830 2ch=1.000 2cl=1.000 34s
 step  340000 loss=0.00370 bce=0.00370 lap=0.00 lam=0.0e+00 val=0.9832 2ch=1.000 2cl=1.000 33s
 step  345000 loss=0.00365 bce=0.00365 lap=0.00 lam=0.0e+00 val=0.9842 2ch=1.000 2cl=1.000 34s
 step  350000 loss=0.00369 bce=0.00369 lap=0.00 lam=0.0e+00 val=0.9832 2ch=1.000 2cl=1.000 34s
 step  355000 loss=0.00365 bce=0.00365 lap=0.00 lam=0.0e+00 val=0.9836 2ch=1.000 2cl=1.000 34s
 step  360000 loss=0.00362 bce=0.00362 lap=0.00 lam=0.0e+00 val=0.9836 2ch=1.000 2cl=1.000 34s
 step  365000 loss=0.00366 bce=0.00366 lap=0.00 lam=0.0e+00 val=0.9836 2ch=1.000 2cl=1.000 34s
 step  370000 loss=0.00354 bce=0.00354 lap=0.00 lam=0.0e+00 val=0.9838 2ch=1.000 2cl=1.000 34s
