== eval_threeway_splitchains.py (exact match for every 3-way split combination) ==
checkpoint=runs/report10/n60_train/n60_path_union_k3_roberta_similarity_lam0_seed2000/last.pt
  arch=roberta readout=similarity n=60 device=cuda topology=chain
testing 300 distinct 3-way size combinations (partitions of 60, min_size=1)
  sizes=(1, 1, 58) exact=0.000 reach=(None,None,1.0) cut=(0.0,1.0,1.0) pos_rate=0.936
  sizes=(3, 14, 43) exact=0.000 reach=(1.0,1.0,0.6703) cut=(1.0,1.0,1.0) pos_rate=0.405
  sizes=(3, 15, 42) exact=0.000 reach=(1.0,1.0,0.6792) cut=(1.0,1.0,1.0) pos_rate=0.402
  sizes=(3, 16, 41) exact=0.000 reach=(1.0,1.0,0.6899) cut=(1.0,1.0,0.9996) pos_rate=0.399
  sizes=(3, 17, 40) exact=0.000 reach=(1.0,1.0,0.7017) cut=(1.0,1.0,0.9992) pos_rate=0.398
  sizes=(3, 18, 39) exact=0.000 reach=(1.0,1.0,0.7142) cut=(1.0,1.0,0.9988) pos_rate=0.398
  sizes=(3, 19, 38) exact=0.000 reach=(1.0,0.9994,0.7271) cut=(1.0,1.0,0.9986) pos_rate=0.398
  sizes=(3, 20, 37) exact=0.000 reach=(1.0,0.9934,0.7403) cut=(1.0,1.0,0.9986) pos_rate=0.398
  sizes=(3, 21, 36) exact=0.000 reach=(1.0,0.9843,0.7541) cut=(1.0,1.0,0.9974) pos_rate=0.398
  sizes=(3, 22, 35) exact=0.000 reach=(1.0,0.9719,0.7681) cut=(1.0,1.0,0.996) pos_rate=0.399
  sizes=(3, 23, 34) exact=0.000 reach=(1.0,0.9583,0.7827) cut=(1.0,1.0,0.9946) pos_rate=0.399
  sizes=(3, 24, 33) exact=0.000 reach=(1.0,0.9431,0.7979) cut=(1.0,1.0,0.9922) pos_rate=0.400
  sizes=(3, 25, 32) exact=0.000 reach=(1.0,0.9271,0.8131) cut=(1.0,1.0,0.9939) pos_rate=0.400
  sizes=(3, 26, 31) exact=0.000 reach=(1.0,0.9109,0.8291) cut=(1.0,1.0,0.9948) pos_rate=0.399
  sizes=(3, 27, 30) exact=0.000 reach=(1.0,0.8946,0.8451) cut=(1.0,1.0,0.9988) pos_rate=0.398
  sizes=(3, 28, 29) exact=0.000 reach=(1.0,0.8777,0.8612) cut=(1.0,1.0,0.9999) pos_rate=0.397
  sizes=(4, 4, 52) exact=0.767 reach=(1.0,1.0,1.0) cut=(0.9585,1.0,1.0) pos_rate=0.760
  sizes=(4, 5, 51) exact=0.990 reach=(1.0,1.0,1.0) cut=(0.9992,1.0,1.0) pos_rate=0.734
  sizes=(4, 6, 50) exact=0.920 reach=(1.0,1.0,1.0) cut=(0.9933,1.0,1.0) pos_rate=0.709
  sizes=(4, 7, 49) exact=0.997 reach=(1.0,1.0,1.0) cut=(0.9994,1.0,1.0) pos_rate=0.685
  sizes=(4, 8, 48) exact=0.997 reach=(1.0,1.0,1.0) cut=(0.9998,1.0,1.0) pos_rate=0.662
  sizes=(4, 9, 47) exact=0.990 reach=(1.0,1.0,1.0) cut=(0.9995,1.0,1.0) pos_rate=0.641
  sizes=(4, 10, 46) exact=0.993 reach=(1.0,1.0,0.9984) cut=(1.0,1.0,1.0) pos_rate=0.619
  sizes=(4, 11, 45) exact=0.877 reach=(1.0,1.0,0.9672) cut=(0.9998,1.0,1.0) pos_rate=0.583
  sizes=(4, 12, 44) exact=0.000 reach=(1.0,1.0,0.6614) cut=(1.0,1.0,1.0) pos_rate=0.404
  sizes=(4, 13, 43) exact=0.000 reach=(1.0,1.0,0.6697) cut=(1.0,1.0,1.0) pos_rate=0.399
  sizes=(4, 14, 42) exact=0.000 reach=(1.0,1.0,0.6794) cut=(1.0,1.0,1.0) pos_rate=0.396
  sizes=(4, 15, 41) exact=0.000 reach=(1.0,1.0,0.6905) cut=(1.0,1.0,1.0) pos_rate=0.393
  sizes=(4, 16, 40) exact=0.000 reach=(1.0,1.0,0.7015) cut=(1.0,1.0,0.9999) pos_rate=0.391
  sizes=(4, 17, 39) exact=0.000 reach=(1.0,1.0,0.7138) cut=(1.0,1.0,0.9996) pos_rate=0.390
  sizes=(4, 18, 38) exact=0.000 reach=(1.0,1.0,0.727) cut=(1.0,1.0,0.9994) pos_rate=0.389
  sizes=(4, 19, 37) exact=0.000 reach=(1.0,0.9991,0.7401) cut=(1.0,1.0,0.9993) pos_rate=0.389
  sizes=(4, 20, 36) exact=0.000 reach=(1.0,0.9934,0.7542) cut=(1.0,1.0,0.9994) pos_rate=0.389
  sizes=(4, 21, 35) exact=0.000 reach=(1.0,0.9839,0.7683) cut=(1.0,1.0,0.998) pos_rate=0.390
  sizes=(4, 22, 34) exact=0.000 reach=(1.0,0.9719,0.7826) cut=(1.0,1.0,0.997) pos_rate=0.390
  sizes=(4, 23, 33) exact=0.000 reach=(1.0,0.9583,0.7975) cut=(1.0,1.0,0.9948) pos_rate=0.391
  sizes=(4, 24, 32) exact=0.000 reach=(1.0,0.9436,0.8131) cut=(1.0,1.0,0.9941) pos_rate=0.391
  sizes=(4, 25, 31) exact=0.000 reach=(1.0,0.9274,0.8289) cut=(1.0,1.0,0.996) pos_rate=0.390
  sizes=(4, 26, 30) exact=0.000 reach=(1.0,0.9112,0.8452) cut=(1.0,1.0,0.9992) pos_rate=0.389
  sizes=(4, 27, 29) exact=0.000 reach=(1.0,0.8945,0.8616) cut=(1.0,1.0,1.0) pos_rate=0.389
  sizes=(4, 28, 28) exact=0.000 reach=(1.0,0.8781,0.8779) cut=(1.0,1.0,0.9999) pos_rate=0.389
  sizes=(5, 5, 50) exact=0.963 reach=(1.0,1.0,1.0) cut=(0.9979,1.0,1.0) pos_rate=0.708
  sizes=(5, 6, 49) exact=0.893 reach=(1.0,1.0,1.0) cut=(0.9937,1.0,1.0) pos_rate=0.684
  sizes=(5, 7, 48) exact=0.973 reach=(1.0,1.0,1.0) cut=(0.9973,1.0,1.0) pos_rate=0.661
  sizes=(5, 8, 47) exact=0.990 reach=(1.0,1.0,1.0) cut=(0.9997,1.0,1.0) pos_rate=0.638
  sizes=(5, 9, 46) exact=0.993 reach=(1.0,1.0,1.0) cut=(0.9994,1.0,1.0) pos_rate=0.617
  sizes=(5, 10, 45) exact=0.973 reach=(1.0,1.0,0.999) cut=(1.0,1.0,1.0) pos_rate=0.597
  sizes=(5, 11, 44) exact=0.797 reach=(1.0,1.0,0.9815) cut=(0.9999,1.0,1.0) pos_rate=0.569
  sizes=(5, 12, 43) exact=0.000 reach=(1.0,1.0,0.6849) cut=(1.0,1.0,1.0) pos_rate=0.403
  sizes=(5, 13, 42) exact=0.000 reach=(1.0,1.0,0.6911) cut=(1.0,1.0,1.0) pos_rate=0.396
  sizes=(5, 14, 41) exact=0.000 reach=(1.0,1.0,0.6983) cut=(1.0,1.0,1.0) pos_rate=0.391
  sizes=(5, 15, 40) exact=0.000 reach=(1.0,1.0,0.7089) cut=(1.0,1.0,0.9995) pos_rate=0.388
  sizes=(5, 16, 39) exact=0.000 reach=(1.0,1.0,0.7201) cut=(1.0,1.0,0.9951) pos_rate=0.387
  sizes=(5, 17, 38) exact=0.000 reach=(1.0,1.0,0.7308) cut=(1.0,1.0,0.9934) pos_rate=0.386
  sizes=(5, 18, 37) exact=0.000 reach=(1.0,1.0,0.7432) cut=(1.0,1.0,0.9909) pos_rate=0.386
  sizes=(5, 19, 36) exact=0.000 reach=(1.0,0.9994,0.7556) cut=(1.0,1.0,0.9886) pos_rate=0.386
  sizes=(5, 20, 35) exact=0.000 reach=(1.0,0.9936,0.7687) cut=(1.0,1.0,0.9898) pos_rate=0.385
  sizes=(5, 21, 34) exact=0.000 reach=(1.0,0.9843,0.7827) cut=(1.0,1.0,0.9908) pos_rate=0.385
  sizes=(5, 22, 33) exact=0.000 reach=(1.0,0.9724,0.7978) cut=(1.0,1.0,0.9902) pos_rate=0.385
  sizes=(5, 23, 32) exact=0.000 reach=(1.0,0.9581,0.8132) cut=(1.0,1.0,0.9915) pos_rate=0.384
  sizes=(5, 24, 31) exact=0.000 reach=(1.0,0.9432,0.829) cut=(1.0,1.0,0.9934) pos_rate=0.384
  sizes=(5, 25, 30) exact=0.000 reach=(1.0,0.9275,0.8454) cut=(1.0,1.0,0.9964) pos_rate=0.383
  sizes=(5, 26, 29) exact=0.000 reach=(1.0,0.911,0.8612) cut=(1.0,1.0,0.9988) pos_rate=0.382
  sizes=(5, 27, 28) exact=0.000 reach=(1.0,0.8943,0.8785) cut=(1.0,1.0,0.999) pos_rate=0.382
  sizes=(6, 6, 48) exact=0.627 reach=(1.0,1.0,1.0) cut=(0.9645,1.0,1.0) pos_rate=0.661
  sizes=(6, 7, 47) exact=0.780 reach=(1.0,1.0,1.0) cut=(0.9849,1.0,1.0) pos_rate=0.638
  sizes=(6, 8, 46) exact=0.903 reach=(1.0,1.0,1.0) cut=(0.9948,1.0,1.0) pos_rate=0.616
  sizes=(6, 9, 45) exact=0.943 reach=(1.0,1.0,1.0) cut=(0.998,1.0,1.0) pos_rate=0.595
  sizes=(6, 10, 44) exact=0.943 reach=(1.0,1.0,0.9993) cut=(0.9992,1.0,1.0) pos_rate=0.575
  sizes=(6, 11, 43) exact=0.677 reach=(1.0,1.0,0.9724) cut=(0.9995,1.0,1.0) pos_rate=0.543
  sizes=(6, 12, 42) exact=0.000 reach=(1.0,1.0,0.7075) cut=(1.0,1.0,1.0) pos_rate=0.400
  sizes=(6, 13, 41) exact=0.000 reach=(1.0,1.0,0.7129) cut=(0.9999,1.0,1.0) pos_rate=0.393
  sizes=(6, 14, 40) exact=0.000 reach=(1.0,1.0,0.7205) cut=(1.0,1.0,0.9997) pos_rate=0.388
  sizes=(6, 15, 39) exact=0.000 reach=(1.0,1.0,0.728) cut=(1.0,1.0,0.9986) pos_rate=0.384
  sizes=(6, 16, 38) exact=0.000 reach=(1.0,1.0,0.7379) cut=(1.0,1.0,0.9897) pos_rate=0.383
  sizes=(6, 17, 37) exact=0.000 reach=(1.0,1.0,0.7465) cut=(1.0,1.0,0.9859) pos_rate=0.382
  sizes=(6, 18, 36) exact=0.000 reach=(1.0,1.0,0.7584) cut=(1.0,1.0,0.9776) pos_rate=0.384
  sizes=(6, 19, 35) exact=0.000 reach=(1.0,0.9993,0.7706) cut=(1.0,1.0,0.9773) pos_rate=0.383
  sizes=(6, 20, 34) exact=0.000 reach=(1.0,0.9935,0.7847) cut=(1.0,1.0,0.9778) pos_rate=0.383
  sizes=(6, 21, 33) exact=0.000 reach=(1.0,0.9841,0.798) cut=(1.0,1.0,0.9816) pos_rate=0.381
  sizes=(6, 22, 32) exact=0.000 reach=(1.0,0.9719,0.8144) cut=(1.0,1.0,0.9818) pos_rate=0.381
  sizes=(6, 23, 31) exact=0.000 reach=(1.0,0.9584,0.8293) cut=(1.0,1.0,0.9874) pos_rate=0.379
  sizes=(6, 24, 30) exact=0.000 reach=(1.0,0.9433,0.845) cut=(1.0,1.0,0.9952) pos_rate=0.376
  sizes=(6, 25, 29) exact=0.000 reach=(1.0,0.9268,0.8617) cut=(1.0,1.0,0.9989) pos_rate=0.374
  sizes=(6, 26, 28) exact=0.000 reach=(1.0,0.9109,0.878) cut=(1.0,1.0,0.998) pos_rate=0.375
  sizes=(6, 27, 27) exact=0.000 reach=(1.0,0.8946,0.8947) cut=(1.0,1.0,0.9972) pos_rate=0.375
  sizes=(7, 7, 46) exact=0.810 reach=(1.0,1.0,1.0) cut=(0.9915,1.0,1.0) pos_rate=0.615
  sizes=(7, 8, 45) exact=0.893 reach=(1.0,1.0,1.0) cut=(0.9947,1.0,1.0) pos_rate=0.594
  sizes=(7, 9, 44) exact=0.917 reach=(1.0,1.0,0.9998) cut=(0.9971,1.0,1.0) pos_rate=0.574
  sizes=(7, 10, 43) exact=0.927 reach=(1.0,1.0,0.999) cut=(0.9981,1.0,1.0) pos_rate=0.555
  sizes=(7, 11, 42) exact=0.497 reach=(1.0,1.0,0.9609) cut=(0.9983,1.0,1.0) pos_rate=0.519
  sizes=(7, 12, 41) exact=0.000 reach=(1.0,1.0,0.702) cut=(0.9993,1.0,1.0) pos_rate=0.385
  sizes=(7, 13, 40) exact=0.000 reach=(1.0,1.0,0.7113) cut=(0.9997,1.0,1.0) pos_rate=0.380
  sizes=(7, 14, 39) exact=0.000 reach=(1.0,1.0,0.7221) cut=(1.0,1.0,1.0) pos_rate=0.376
  sizes=(7, 15, 38) exact=0.000 reach=(1.0,1.0,0.7321) cut=(0.9999,1.0,0.9996) pos_rate=0.373
  sizes=(7, 16, 37) exact=0.000 reach=(1.0,1.0,0.7445) cut=(1.0,1.0,0.9946) pos_rate=0.372
  sizes=(7, 17, 36) exact=0.000 reach=(1.0,1.0,0.7562) cut=(0.9999,1.0,0.992) pos_rate=0.371
  sizes=(7, 18, 35) exact=0.000 reach=(1.0,1.0,0.769) cut=(1.0,1.0,0.9906) pos_rate=0.371
  sizes=(7, 19, 34) exact=0.000 reach=(1.0,0.9994,0.7828) cut=(1.0,1.0,0.99) pos_rate=0.371
  sizes=(7, 20, 33) exact=0.000 reach=(1.0,0.9935,0.7979) cut=(1.0,1.0,0.9905) pos_rate=0.371
  sizes=(7, 21, 32) exact=0.000 reach=(1.0,0.9841,0.8129) cut=(1.0,1.0,0.9924) pos_rate=0.370
  sizes=(7, 22, 31) exact=0.000 reach=(1.0,0.9722,0.829) cut=(1.0,1.0,0.9946) pos_rate=0.369
  sizes=(7, 23, 30) exact=0.000 reach=(1.0,0.9582,0.8447) cut=(1.0,1.0,0.9983) pos_rate=0.368
  sizes=(7, 24, 29) exact=0.000 reach=(1.0,0.9432,0.8613) cut=(1.0,1.0,0.9979) pos_rate=0.368
  sizes=(7, 25, 28) exact=0.000 reach=(1.0,0.9275,0.8778) cut=(1.0,1.0,0.9992) pos_rate=0.368
  sizes=(7, 26, 27) exact=0.000 reach=(1.0,0.9109,0.8943) cut=(1.0,1.0,0.9999) pos_rate=0.367
  sizes=(8, 8, 44) exact=0.777 reach=(1.0,1.0,1.0) cut=(0.991,1.0,1.0) pos_rate=0.574
  sizes=(8, 9, 43) exact=0.713 reach=(1.0,1.0,0.9998) cut=(0.986,1.0,1.0) pos_rate=0.554
  sizes=(8, 10, 42) exact=0.763 reach=(1.0,1.0,0.9991) cut=(0.9912,1.0,1.0) pos_rate=0.535
  sizes=(8, 11, 41) exact=0.617 reach=(1.0,1.0,0.9724) cut=(0.9951,1.0,1.0) pos_rate=0.506
  sizes=(8, 12, 40) exact=0.000 reach=(1.0,1.0,0.7228) cut=(0.995,1.0,1.0) pos_rate=0.382
  sizes=(8, 13, 39) exact=0.000 reach=(1.0,1.0,0.7299) cut=(0.9984,1.0,1.0) pos_rate=0.376
  sizes=(8, 14, 38) exact=0.000 reach=(1.0,1.0,0.7376) cut=(0.9986,1.0,0.9999) pos_rate=0.371
  sizes=(8, 15, 37) exact=0.000 reach=(1.0,1.0,0.7479) cut=(0.9996,1.0,0.9991) pos_rate=0.368
  sizes=(8, 16, 36) exact=0.000 reach=(1.0,1.0,0.7586) cut=(0.9996,1.0,0.992) pos_rate=0.367
  sizes=(8, 17, 35) exact=0.000 reach=(1.0,1.0,0.771) cut=(0.9998,1.0,0.987) pos_rate=0.367
  sizes=(8, 18, 34) exact=0.000 reach=(1.0,0.9999,0.7831) cut=(1.0,1.0,0.9856) pos_rate=0.366
  sizes=(8, 19, 33) exact=0.000 reach=(1.0,0.9995,0.7976) cut=(1.0,1.0,0.9855) pos_rate=0.366
  sizes=(8, 20, 32) exact=0.000 reach=(1.0,0.9933,0.8134) cut=(1.0,1.0,0.9865) pos_rate=0.366
  sizes=(8, 21, 31) exact=0.000 reach=(1.0,0.984,0.8286) cut=(1.0,1.0,0.991) pos_rate=0.364
  sizes=(8, 22, 30) exact=0.000 reach=(1.0,0.972,0.8453) cut=(1.0,1.0,0.9945) pos_rate=0.363
  sizes=(8, 23, 29) exact=0.000 reach=(1.0,0.9582,0.8616) cut=(1.0,1.0,0.9954) pos_rate=0.363
  sizes=(8, 24, 28) exact=0.000 reach=(1.0,0.9434,0.8781) cut=(1.0,1.0,0.9979) pos_rate=0.362
  sizes=(8, 25, 27) exact=0.000 reach=(1.0,0.9275,0.8948) cut=(1.0,1.0,0.9963) pos_rate=0.363
  sizes=(8, 26, 26) exact=0.000 reach=(1.0,0.9114,0.9111) cut=(1.0,1.0,0.9958) pos_rate=0.363
  sizes=(9, 9, 42) exact=0.593 reach=(1.0,1.0,1.0) cut=(0.9793,1.0,1.0) pos_rate=0.536
  sizes=(9, 10, 41) exact=0.653 reach=(1.0,1.0,1.0) cut=(0.9865,1.0,1.0) pos_rate=0.518
  sizes=(9, 11, 40) exact=0.600 reach=(1.0,1.0,0.9774) cut=(0.9893,1.0,1.0) pos_rate=0.491
  sizes=(9, 12, 39) exact=0.000 reach=(1.0,1.0,0.7436) cut=(0.9955,1.0,1.0) pos_rate=0.380
  sizes=(9, 13, 38) exact=0.000 reach=(1.0,1.0,0.7501) cut=(0.9969,1.0,1.0) pos_rate=0.373
  sizes=(9, 14, 37) exact=0.000 reach=(1.0,1.0,0.7582) cut=(0.9987,1.0,0.9998) pos_rate=0.368
  sizes=(9, 15, 36) exact=0.000 reach=(1.0,1.0,0.7656) cut=(0.999,1.0,0.9975) pos_rate=0.364
  sizes=(9, 16, 35) exact=0.000 reach=(1.0,1.0,0.7744) cut=(0.9991,1.0,0.9862) pos_rate=0.364
  sizes=(9, 17, 34) exact=0.000 reach=(1.0,1.0,0.786) cut=(0.9998,1.0,0.9776) pos_rate=0.364
  sizes=(9, 18, 33) exact=0.000 reach=(1.0,0.9999,0.8) cut=(0.9999,1.0,0.9773) pos_rate=0.364
  sizes=(9, 19, 32) exact=0.000 reach=(1.0,0.9992,0.814) cut=(1.0,1.0,0.9795) pos_rate=0.363
  sizes=(9, 20, 31) exact=0.000 reach=(1.0,0.9932,0.8306) cut=(1.0,1.0,0.9819) pos_rate=0.362
  sizes=(9, 21, 30) exact=0.000 reach=(1.0,0.9843,0.8459) cut=(1.0,1.0,0.9915) pos_rate=0.359
  sizes=(9, 22, 29) exact=0.000 reach=(1.0,0.9721,0.8621) cut=(1.0,1.0,0.9917) pos_rate=0.359
  sizes=(9, 23, 28) exact=0.000 reach=(1.0,0.9584,0.8779) cut=(1.0,1.0,0.9954) pos_rate=0.357
  sizes=(9, 24, 27) exact=0.000 reach=(1.0,0.9434,0.895) cut=(1.0,1.0,0.9896) pos_rate=0.360
  sizes=(9, 25, 26) exact=0.000 reach=(1.0,0.928,0.9114) cut=(1.0,1.0,0.9849) pos_rate=0.361
  sizes=(10, 10, 40) exact=0.713 reach=(1.0,1.0,0.9996) cut=(0.9918,1.0,1.0) pos_rate=0.500
  sizes=(10, 11, 39) exact=0.597 reach=(1.0,1.0,0.9758) cut=(0.9933,1.0,1.0) pos_rate=0.474
