task 3 -> n=40 p=0.05 seed=4000  (mixed + bridged/split in stream)
== n40_mixedbr_roberta_linear_lam0_seed4000 ==
 device=cuda arch=roberta readout=linear lambda=0.0 params=6,347,304
 step    5000 loss=0.31884 bce=0.31884 lap=0.00 lam=0.0e+00 val=0.4784 2ch=0.000 2cl=1.000 60s
 step   10000 loss=0.24039 bce=0.24039 lap=0.00 lam=0.0e+00 val=0.5926 2ch=0.000 2cl=1.000 60s
 step   15000 loss=0.22491 bce=0.22491 lap=0.00 lam=0.0e+00 val=0.5950 2ch=0.000 2cl=1.000 60s
 step   20000 loss=0.21049 bce=0.21049 lap=0.00 lam=0.0e+00 val=0.5646 2ch=0.000 2cl=1.000 60s
 step   25000 loss=0.20143 bce=0.20143 lap=0.00 lam=0.0e+00 val=0.6034 2ch=0.000 2cl=1.000 60s
 step   30000 loss=0.19569 bce=0.19569 lap=0.00 lam=0.0e+00 val=0.5394 2ch=0.000 2cl=1.000 60s
 step   35000 loss=0.18958 bce=0.18958 lap=0.00 lam=0.0e+00 val=0.5230 2ch=0.000 2cl=1.000 60s
 step   40000 loss=0.18198 bce=0.18198 lap=0.00 lam=0.0e+00 val=0.4926 2ch=0.000 2cl=1.000 60s
 step   45000 loss=0.17611 bce=0.17611 lap=0.00 lam=0.0e+00 val=0.5434 2ch=0.000 2cl=1.000 60s
 step   50000 loss=0.17232 bce=0.17232 lap=0.00 lam=0.0e+00 val=0.5464 2ch=0.000 2cl=1.000 60s
 step   55000 loss=0.16935 bce=0.16935 lap=0.00 lam=0.0e+00 val=0.5722 2ch=0.000 2cl=1.000 60s
 step   60000 loss=0.16732 bce=0.16732 lap=0.00 lam=0.0e+00 val=0.5432 2ch=0.000 2cl=1.000 60s
 step   65000 loss=0.16545 bce=0.16545 lap=0.00 lam=0.0e+00 val=0.5488 2ch=0.000 2cl=1.000 60s
 step   70000 loss=0.16404 bce=0.16404 lap=0.00 lam=0.0e+00 val=0.5682 2ch=0.000 2cl=1.000 60s
 step   75000 loss=0.16253 bce=0.16253 lap=0.00 lam=0.0e+00 val=0.5652 2ch=0.000 2cl=1.000 60s
 step   80000 loss=0.16059 bce=0.16059 lap=0.00 lam=0.0e+00 val=0.5976 2ch=0.000 2cl=1.000 60s
 step   85000 loss=0.15250 bce=0.15250 lap=0.00 lam=0.0e+00 val=0.6004 2ch=0.000 2cl=1.000 60s
 step   90000 loss=0.14751 bce=0.14751 lap=0.00 lam=0.0e+00 val=0.6024 2ch=0.000 2cl=1.000 60s
 step   95000 loss=0.14457 bce=0.14457 lap=0.00 lam=0.0e+00 val=0.6096 2ch=0.000 2cl=0.998 60s
 step  100000 loss=0.14240 bce=0.14240 lap=0.00 lam=0.0e+00 val=0.6196 2ch=0.000 2cl=1.000 60s
