task 6 -> n=40 p=0.05 L=3 seed=1000  (mixed, bridged held out)
== n40_mixed_roberta_linear_lam0_L3_seed1000 ==
 device=cuda arch=roberta readout=linear lambda=0.0 params=9,499,688
 step    5000 loss=0.28678 bce=0.28678 lap=0.00 lam=0.0e+00 val=0.5150 2ch=0.000 2cl=1.000 86s
 step   10000 loss=0.15326 bce=0.15326 lap=0.00 lam=0.0e+00 val=0.6188 2ch=0.000 2cl=1.000 85s
 step   15000 loss=0.05216 bce=0.05216 lap=0.00 lam=0.0e+00 val=0.7906 2ch=0.000 2cl=1.000 86s
 step   20000 loss=0.03021 bce=0.03021 lap=0.00 lam=0.0e+00 val=0.8162 2ch=0.004 2cl=1.000 86s
 step   25000 loss=0.01955 bce=0.01955 lap=0.00 lam=0.0e+00 val=0.9332 2ch=0.969 2cl=1.000 86s
 step   30000 loss=0.01158 bce=0.01158 lap=0.00 lam=0.0e+00 val=0.9484 2ch=1.000 2cl=1.000 86s
 step   35000 loss=0.00743 bce=0.00743 lap=0.00 lam=0.0e+00 val=0.9604 2ch=1.000 2cl=1.000 86s
 step   40000 loss=0.00548 bce=0.00548 lap=0.00 lam=0.0e+00 val=0.9716 2ch=1.000 2cl=1.000 85s
 step   45000 loss=0.00437 bce=0.00437 lap=0.00 lam=0.0e+00 val=0.9818 2ch=1.000 2cl=1.000 86s
 step   50000 loss=0.00358 bce=0.00358 lap=0.00 lam=0.0e+00 val=0.9836 2ch=1.000 2cl=1.000 86s
 step   55000 loss=0.00342 bce=0.00342 lap=0.00 lam=0.0e+00 val=0.9840 2ch=1.000 2cl=1.000 85s
 step   60000 loss=0.00298 bce=0.00298 lap=0.00 lam=0.0e+00 val=0.9898 2ch=1.000 2cl=1.000 85s
 step   65000 loss=0.00243 bce=0.00243 lap=0.00 lam=0.0e+00 val=0.9898 2ch=1.000 2cl=1.000 85s
 step   70000 loss=0.00225 bce=0.00225 lap=0.00 lam=0.0e+00 val=0.9882 2ch=1.000 2cl=1.000 85s
 step   75000 loss=0.00209 bce=0.00209 lap=0.00 lam=0.0e+00 val=0.9924 2ch=1.000 2cl=1.000 85s
 step   80000 loss=0.00204 bce=0.00204 lap=0.00 lam=0.0e+00 val=0.9908 2ch=1.000 2cl=1.000 85s
 step   85000 loss=0.00176 bce=0.00176 lap=0.00 lam=0.0e+00 val=0.9922 2ch=1.000 2cl=1.000 85s
 step   90000 loss=0.00169 bce=0.00169 lap=0.00 lam=0.0e+00 val=0.9868 2ch=0.998 2cl=1.000 85s
 step   95000 loss=0.00159 bce=0.00159 lap=0.00 lam=0.0e+00 val=0.9914 2ch=1.000 2cl=1.000 85s
 step  100000 loss=0.00157 bce=0.00157 lap=0.00 lam=0.0e+00 val=0.9946 2ch=1.000 2cl=1.000 86s
