split_a,pair_type,mean_hTw,frac_positive,n_pairs
8,within_long_d8,7.7923,1.0,8
8,within_long_d9,0.89,0.6633,6
8,within_long_d10,-2.0675,0.0013,4
8,within_long_d11,-1.7503,0.0,2
9,within_long,15.7058,0.9656,22000
9,within_short,20.0252,1.0,14400
9,cut,-4.6562,0.0007,19800
9,cut,-6.8033,0.0,19800
9,within_long_d1,17.4047,1.0,20
9,within_long_d2,18.1952,1.0,18
9,within_long_d3,18.4673,1.0,16
9,within_long_d4,19.3926,1.0,14
9,within_long_d5,18.259,1.0,12
9,within_long_d6,13.6049,1.0,10
9,within_long_d7,10.4921,1.0,8
9,within_long_d8,7.7921,1.0,6
9,within_long_d9,0.6327,0.5525,4
9,within_long_d10,-1.6614,0.0025,2
10,within_long,17.316,0.9939,18000
10,within_short,17.1167,0.9921,18000
10,cut,-5.6936,0.0,20000
10,cut,-5.7087,0.0,20000
10,within_long_d1,17.8676,1.0,18
10,within_long_d2,18.7878,1.0,16
10,within_long_d3,19.4499,1.0,14
10,within_long_d4,21.0875,1.0,12
10,within_long_d5,19.7647,1.0,10
10,within_long_d6,14.2885,1.0,8
10,within_long_d7,10.6197,1.0,6
10,within_long_d8,8.3777,1.0,4
10,within_long_d9,0.8434,0.725,2
