split_a,pair_type,mean_hTw,frac_positive,n_pairs
5,within_long_d27,2.3623,1.0,16
5,within_long_d28,2.3589,1.0,14
5,within_long_d29,2.3281,1.0,12
5,within_long_d30,2.2875,1.0,10
5,within_long_d31,2.2377,1.0,8
5,within_long_d32,2.1034,1.0,6
5,within_long_d33,2.0321,1.0,4
5,within_long_d34,2.0729,1.0,2
6,within_long,5.1953,0.9993,224400
6,within_short,18.8571,1.0,6000
6,cut,1.3986,0.934,40800
6,cut,-4.1482,0.0,40800
6,within_long_d1,12.5301,1.0,66
6,within_long_d2,13.3096,1.0,64
6,within_long_d3,13.2728,1.0,62
6,within_long_d4,9.3354,1.0,60
6,within_long_d5,8.2944,1.0,58
6,within_long_d6,7.4299,1.0,56
6,within_long_d7,6.172,1.0,54
6,within_long_d8,4.6525,1.0,52
6,within_long_d9,2.2768,0.999,50
6,within_long_d10,1.8212,0.998,48
6,within_long_d11,1.8177,0.9979,46
6,within_long_d12,1.8168,0.9982,44
6,within_long_d13,1.8251,0.9979,42
6,within_long_d14,1.8432,0.9974,40
6,within_long_d15,1.8662,0.9978,38
6,within_long_d16,1.8946,0.9982,36
6,within_long_d17,1.9251,0.9981,34
6,within_long_d18,1.9597,0.9989,32
6,within_long_d19,1.9993,0.9995,30
6,within_long_d20,2.0418,0.9996,28
6,within_long_d21,2.0857,0.9998,26
6,within_long_d22,2.123,1.0,24
6,within_long_d23,2.146,1.0,22
6,within_long_d24,2.1642,1.0,20
6,within_long_d25,2.1944,1.0,18
6,within_long_d26,2.2452,1.0,16
6,within_long_d27,2.2687,1.0,14
6,within_long_d28,2.2589,1.0,12
6,within_long_d29,2.2379,1.0,10
6,within_long_d30,2.2145,1.0,8
6,within_long_d31,2.1248,1.0,6
6,within_long_d32,2.0615,1.0,4
6,within_long_d33,2.1008,1.0,2
7,within_long,4.7917,0.9858,211200
7,within_short,16.5579,1.0,8400
7,cut,1.4937,0.9661,46200
7,cut,-3.1202,0.0,46200
7,within_long_d1,11.8687,1.0,64
7,within_long_d2,12.597,1.0,62
7,within_long_d3,12.56,1.0,60
7,within_long_d4,8.7401,1.0,58
7,within_long_d5,7.7191,1.0,56
7,within_long_d6,6.863,1.0,54
7,within_long_d7,5.6286,1.0,52
7,within_long_d8,4.1369,1.0,50
7,within_long_d9,1.8111,0.9764,48
7,within_long_d10,1.3644,0.9542,46
7,within_long_d11,1.3638,0.9506,44
7,within_long_d12,1.3669,0.9537,42
7,within_long_d13,1.3822,0.953,40
7,within_long_d14,1.4071,0.9563,38
7,within_long_d15,1.442,0.961,36
7,within_long_d16,1.4836,0.9666,34
7,within_long_d17,1.5298,0.9773,32
7,within_long_d18,1.5819,0.9852,30
7,within_long_d19,1.6406,0.9918,28
7,within_long_d20,1.7003,0.9965,26
7,within_long_d21,1.7531,0.9992,24
7,within_long_d22,1.7929,0.9995,22
7,within_long_d23,1.826,0.9998,20
7,within_long_d24,1.8701,0.9994,18
7,within_long_d25,1.9289,1.0,16
7,within_long_d26,1.9623,1.0,14
7,within_long_d27,1.9684,1.0,12
7,within_long_d28,1.9625,1.0,10
7,within_long_d29,1.9567,1.0,8
7,within_long_d30,1.8995,1.0,6
7,within_long_d31,1.882,1.0,4
7,within_long_d32,1.9402,1.0,2
8,within_long,4.5629,0.9724,198400
8,within_short,13.4085,1.0,11200
8,cut,1.2746,0.9437,51200
8,cut,-2.7106,0.0001,51200
8,within_long_d1,11.3875,1.0,62
8,within_long_d2,12.0837,1.0,60
8,within_long_d3,12.0508,1.0,58
8,within_long_d4,8.3476,1.0,56
8,within_long_d5,7.3656,1.0,54
8,within_long_d6,6.5251,1.0,52
8,within_long_d7,5.3047,1.0,50
8,within_long_d8,3.8439,1.0,48
8,within_long_d9,1.5667,0.9496,46
8,within_long_d10,1.1268,0.9061,44
8,within_long_d11,1.1268,0.9069,42
8,within_long_d12,1.1316,0.9071,40
8,within_long_d13,1.1467,0.9126,38
8,within_long_d14,1.1735,0.9165,36
8,within_long_d15,1.2108,0.9282,34
8,within_long_d16,1.2546,0.9425,32
8,within_long_d17,1.3047,0.9595,30
8,within_long_d18,1.3586,0.975,28
8,within_long_d19,1.4119,0.9863,26
8,within_long_d20,1.4595,0.9915,24
8,within_long_d21,1.4957,0.9957,22
8,within_long_d22,1.5274,0.9968,20
8,within_long_d23,1.5728,0.9981,18
8,within_long_d24,1.6293,1.0,16
8,within_long_d25,1.6634,1.0,14
8,within_long_d26,1.6786,1.0,12
8,within_long_d27,1.6827,1.0,10
8,within_long_d28,1.6937,1.0,8
8,within_long_d29,1.6664,1.0,6
8,within_long_d30,1.6689,1.0,4
8,within_long_d31,1.7562,1.0,2
9,within_long,4.4443,0.9614,186000
9,within_short,11.4018,1.0,14400
9,cut,1.0974,0.9125,55800
9,cut,-2.1317,0.0113,55800
9,within_long_d1,11.0586,1.0,60
9,within_long_d2,11.7399,1.0,58
9,within_long_d3,11.7053,1.0,56
9,within_long_d4,8.0997,1.0,54
9,within_long_d5,7.1413,1.0,52
9,within_long_d6,6.3152,1.0,50
9,within_long_d7,5.1195,1.0,48
9,within_long_d8,3.6459,1.0,46
9,within_long_d9,1.4112,0.9223,44
9,within_long_d10,0.9744,0.8661,42
9,within_long_d11,0.973,0.8664,40
9,within_long_d12,0.978,0.865,38
9,within_long_d13,0.9951,0.8739,36
9,within_long_d14,1.0254,0.8859,34
9,within_long_d15,1.0649,0.9056,32
9,within_long_d16,1.1124,0.931,30
9,within_long_d17,1.1641,0.9555,28
9,within_long_d18,1.2159,0.9731,26
9,within_long_d19,1.2599,0.9817,24
9,within_long_d20,1.293,0.9898,22
9,within_long_d21,1.3188,0.9922,20
9,within_long_d22,1.3578,0.9947,18
9,within_long_d23,1.4107,0.9994,16
9,within_long_d24,1.4394,0.9996,14
9,within_long_d25,1.4513,1.0,12
9,within_long_d26,1.4633,0.9995,10
9,within_long_d27,1.4801,1.0,8
9,within_long_d28,1.4592,1.0,6
9,within_long_d29,1.4775,0.9988,4
9,within_long_d30,1.5782,1.0,2
10,within_long,4.4874,0.9604,174000
10,within_short,10.3805,1.0,18000
10,cut,1.0518,0.9073,60000
10,cut,-1.2646,0.1957,60000
10,within_long_d1,10.955,1.0,58
10,within_long_d2,11.6323,1.0,56
10,within_long_d3,11.6125,1.0,54
10,within_long_d4,8.0569,1.0,52
10,within_long_d5,7.1098,1.0,50
10,within_long_d6,6.2888,1.0,48
10,within_long_d7,5.0779,1.0,46
10,within_long_d8,3.6077,0.9999,44
10,within_long_d9,1.3811,0.919,42
10,within_long_d10,0.9397,0.8596,40
10,within_long_d11,0.9411,0.8592,38
10,within_long_d12,0.9459,0.8651,36
10,within_long_d13,0.9628,0.8735,34
10,within_long_d14,0.9943,0.8858,32
10,within_long_d15,1.0383,0.915,30
10,within_long_d16,1.0883,0.942,28
10,within_long_d17,1.1357,0.9588,26
10,within_long_d18,1.1765,0.9696,24
10,within_long_d19,1.2056,0.9761,22
10,within_long_d20,1.2313,0.9812,20
10,within_long_d21,1.2689,0.9869,18
10,within_long_d22,1.321,0.995,16
10,within_long_d23,1.3498,0.9982,14
10,within_long_d24,1.3614,0.9983,12
10,within_long_d25,1.3726,0.999,10
10,within_long_d26,1.3935,0.9981,8
10,within_long_d27,1.383,0.9975,6
10,within_long_d28,1.4122,0.9988,4
10,within_long_d29,1.5181,1.0,2
11,within_long,4.6167,0.9714,162400
11,within_short,9.7206,0.9997,22000
11,cut,1.0685,0.9293,63800
11,cut,-0.5321,0.3354,63800
11,within_long_d1,10.977,1.0,56
11,within_long_d2,11.6429,1.0,54
11,within_long_d3,11.6268,1.0,52
11,within_long_d4,8.0931,1.0,50
11,within_long_d5,7.1487,1.0,48
11,within_long_d6,6.3304,1.0,46
11,within_long_d7,5.1368,1.0,44
11,within_long_d8,3.6566,1.0,42
11,within_long_d9,1.4211,0.9397,40
11,within_long_d10,0.9745,0.8941,38
11,within_long_d11,0.9771,0.8936,36
11,within_long_d12,0.9841,0.9018,34
11,within_long_d13,1.0045,0.9069,32
11,within_long_d14,1.0374,0.9262,30
11,within_long_d15,1.0803,0.9482,28
11,within_long_d16,1.1253,0.9638,26
11,within_long_d17,1.1633,0.9725,24
11,within_long_d18,1.1887,0.9775,22
11,within_long_d19,1.2101,0.9832,20
11,within_long_d20,1.2449,0.9872,18
11,within_long_d21,1.2961,0.9947,16
11,within_long_d22,1.3204,0.995,14
11,within_long_d23,1.3324,0.9967,12
11,within_long_d24,1.3487,0.996,10
11,within_long_d25,1.3679,0.9956,8
11,within_long_d26,1.3487,0.9975,6
11,within_long_d27,1.3698,1.0,4
11,within_long_d28,1.4709,1.0,2
12,within_long,4.7848,0.9806,151200
12,within_short,9.2143,0.9996,26400
12,cut,1.1008,0.9477,67200
12,cut,-0.0201,0.5008,67200
12,within_long_d1,11.0505,1.0,54
12,within_long_d2,11.6988,1.0,52
12,within_long_d3,11.6805,1.0,50
12,within_long_d4,8.2018,1.0,48
12,within_long_d5,7.271,1.0,46
12,within_long_d6,6.4364,1.0,44
12,within_long_d7,5.2177,1.0,42
12,within_long_d8,3.7075,1.0,40
12,within_long_d9,1.4719,0.9551,38
12,within_long_d10,1.0211,0.9246,36
12,within_long_d11,1.0247,0.9257,34
12,within_long_d12,1.0336,0.9308,32
12,within_long_d13,1.0555,0.94,30
12,within_long_d14,1.0922,0.9536,28
12,within_long_d15,1.1356,0.9663,26
12,within_long_d16,1.173,0.9742,24
12,within_long_d17,1.1958,0.9823,22
12,within_long_d18,1.2169,0.9852,20
12,within_long_d19,1.2476,0.9903,18
12,within_long_d20,1.2961,0.9981,16
12,within_long_d21,1.3199,0.9986,14
12,within_long_d22,1.3281,0.9979,12
12,within_long_d23,1.3399,1.0,10
12,within_long_d24,1.358,0.9988,8
12,within_long_d25,1.3357,1.0,6
12,within_long_d26,1.3591,1.0,4
12,within_long_d27,1.4579,1.0,2
13,within_long,4.944,0.9861,140400
13,within_short,8.8526,0.9999,31200
13,cut,1.1149,0.9599,70200
13,cut,0.3974,0.6134,70200
13,within_long_d1,11.1031,1.0,52
13,within_long_d2,11.7422,1.0,50
13,within_long_d3,11.7349,1.0,48
13,within_long_d4,8.2791,1.0,46
13,within_long_d5,7.3592,1.0,44
13,within_long_d6,6.5122,1.0,42
13,within_long_d7,5.2783,1.0,40
13,within_long_d8,3.7477,1.0,38
13,within_long_d9,1.5019,0.9688,36
13,within_long_d10,1.0482,0.9434,34
13,within_long_d11,1.0541,0.9453,32
13,within_long_d12,1.0657,0.9495,30
13,within_long_d13,1.091,0.9587,28
13,within_long_d14,1.1275,0.9663,26
13,within_long_d15,1.1631,0.9781,24
13,within_long_d16,1.186,0.9818,22
13,within_long_d17,1.2084,0.989,20
13,within_long_d18,1.2423,0.9917,18
13,within_long_d19,1.2917,0.9978,16
13,within_long_d20,1.3169,0.9975,14
13,within_long_d21,1.3232,0.9983,12
13,within_long_d22,1.3308,0.9985,10
13,within_long_d23,1.3478,0.9988,8
13,within_long_d24,1.3251,0.9992,6
13,within_long_d25,1.362,0.9975,4
13,within_long_d26,1.4621,1.0,2
14,within_long,5.0983,0.9876,130000
14,within_short,8.485,0.9999,36400
14,cut,1.1104,0.9616,72800
14,cut,0.7537,0.7108,72800
14,within_long_d1,11.1339,1.0,50
14,within_long_d2,11.748,1.0,48
14,within_long_d3,11.7497,1.0,46
14,within_long_d4,8.3517,1.0,44
14,within_long_d5,7.4416,1.0,42
14,within_long_d6,6.5869,1.0,40
14,within_long_d7,5.3282,1.0,38
14,within_long_d8,3.7676,1.0,36
14,within_long_d9,1.5218,0.9694,34
14,within_long_d10,1.0641,0.9522,32
14,within_long_d11,1.0751,0.9573,30
14,within_long_d12,1.0903,0.9575,28
14,within_long_d13,1.1163,0.9608,26
14,within_long_d14,1.1445,0.9679,24
14,within_long_d15,1.1667,0.9734,22
14,within_long_d16,1.1896,0.983,20
14,within_long_d17,1.2252,0.9878,18
14,within_long_d18,1.277,0.9969,16
14,within_long_d19,1.3048,0.9986,14
14,within_long_d20,1.3164,0.9992,12
14,within_long_d21,1.3231,0.9985,10
14,within_long_d22,1.3393,0.9994,8
14,within_long_d23,1.3192,0.9992,6
14,within_long_d24,1.3425,0.9988,4
14,within_long_d25,1.4369,1.0,2
15,within_long,5.3324,0.9927,120000
15,within_short,8.076,0.9998,42000
15,cut,1.1751,0.9776,75000
15,cut,0.9804,0.8027,75000
15,within_long_d1,11.2481,1.0,48
15,within_long_d2,11.8718,1.0,46
15,within_long_d3,11.8796,1.0,44
15,within_long_d4,8.4827,1.0,42
15,within_long_d5,7.5799,1.0,40
15,within_long_d6,6.7363,1.0,38
15,within_long_d7,5.4755,1.0,36
15,within_long_d8,3.8837,1.0,34
15,within_long_d9,1.6125,0.9828,32
15,within_long_d10,1.1471,0.974,30
15,within_long_d11,1.1598,0.9745,28
15,within_long_d12,1.1706,0.9756,26
15,within_long_d13,1.1829,0.976,24
15,within_long_d14,1.1955,0.9793,22
15,within_long_d15,1.2127,0.9845,20
15,within_long_d16,1.2444,0.9872,18
15,within_long_d17,1.2912,0.9969,16
15,within_long_d18,1.315,0.9975,14
15,within_long_d19,1.3275,0.9983,12
15,within_long_d20,1.3401,0.997,10
15,within_long_d21,1.3609,0.9994,8
15,within_long_d22,1.3461,0.9992,6
15,within_long_d23,1.3771,0.9988,4
15,within_long_d24,1.4922,1.0,2
16,within_long,5.55,0.9948,110400
16,within_short,7.7339,0.9995,48000
16,cut,1.1945,0.9803,76800
16,cut,1.1434,0.8759,76800
16,within_long_d1,11.3246,1.0,46
16,within_long_d2,11.9495,1.0,44
16,within_long_d3,11.9602,1.0,42
16,within_long_d4,8.6115,1.0,40
16,within_long_d5,7.7128,1.0,38
16,within_long_d6,6.8467,1.0,36
16,within_long_d7,5.5737,1.0,34
16,within_long_d8,3.949,1.0,32
16,within_long_d9,1.6646,0.987,30
16,within_long_d10,1.1849,0.9812,28
16,within_long_d11,1.1978,0.9813,26
16,within_long_d12,1.2056,0.9792,24
16,within_long_d13,1.2139,0.9839,22
16,within_long_d14,1.2283,0.9855,20
16,within_long_d15,1.2613,0.9883,18
16,within_long_d16,1.3137,0.9956,16
16,within_long_d17,1.3441,0.9989,14
16,within_long_d18,1.3544,0.9988,12
16,within_long_d19,1.364,0.9985,10
16,within_long_d20,1.3821,0.9994,8
16,within_long_d21,1.3606,0.9992,6
16,within_long_d22,1.3886,0.9988,4
16,within_long_d23,1.5067,1.0,2
17,within_long,5.7327,0.9949,101200
17,within_short,7.4035,0.9995,54400
17,cut,1.1977,0.9808,78200
17,cut,1.2103,0.9262,78200
17,within_long_d1,11.3501,1.0,44
17,within_long_d2,11.9261,1.0,42
17,within_long_d3,11.9407,1.0,40
17,within_long_d4,8.6697,1.0,38
17,within_long_d5,7.8008,1.0,36
17,within_long_d6,6.9194,1.0,34
17,within_long_d7,5.6352,1.0,32
17,within_long_d8,4.006,1.0,30
17,within_long_d9,1.7042,0.988,28
17,within_long_d10,1.2047,0.979,26
17,within_long_d11,1.2099,0.9788,24
17,within_long_d12,1.2061,0.9789,22
17,within_long_d13,1.2104,0.9838,20
17,within_long_d14,1.2391,0.9878,18
17,within_long_d15,1.2905,0.9959,16
17,within_long_d16,1.3204,0.9964,14
17,within_long_d17,1.3291,0.9983,12
17,within_long_d18,1.3404,0.998,10
17,within_long_d19,1.3534,0.9981,8
17,within_long_d20,1.3315,0.9975,6
17,within_long_d21,1.3555,1.0,4
17,within_long_d22,1.473,1.0,2
18,within_long,6.0009,0.9977,92400
18,within_short,7.0736,0.9981,61200
18,cut,1.2325,0.9894,79200
18,cut,1.2384,0.9482,79200
18,within_long_d1,11.454,1.0,42
18,within_long_d2,12.0319,1.0,40
18,within_long_d3,12.06,1.0,38
18,within_long_d4,8.8228,1.0,36
18,within_long_d5,7.9546,1.0,34
18,within_long_d6,7.0923,1.0,32
18,within_long_d7,5.8006,1.0,30
18,within_long_d8,4.1151,1.0,28
18,within_long_d9,1.7825,0.991,26
18,within_long_d10,1.2522,0.9888,24
18,within_long_d11,1.247,0.9909,22
18,within_long_d12,1.2408,0.9945,20
18,within_long_d13,1.2585,0.9919,18
18,within_long_d14,1.3,0.9972,16
18,within_long_d15,1.3233,0.9993,14
18,within_long_d16,1.3354,0.9992,12
18,within_long_d17,1.3478,0.9985,10
18,within_long_d18,1.3666,0.9981,8
18,within_long_d19,1.3385,0.9983,6
18,within_long_d20,1.3686,0.9988,4
18,within_long_d21,1.4836,1.0,2
19,within_long,6.2464,0.9988,84000
19,within_short,6.7749,0.999,68400
19,cut,1.2531,0.9936,79800
19,cut,1.243,0.9846,79800
19,within_long_d1,11.5219,1.0,40
19,within_long_d2,12.0554,1.0,38
19,within_long_d3,12.0901,1.0,36
19,within_long_d4,8.9527,1.0,34
19,within_long_d5,8.1169,1.0,32
19,within_long_d6,7.2256,1.0,30
19,within_long_d7,5.8911,1.0,28
19,within_long_d8,4.1505,1.0,26
19,within_long_d9,1.809,0.9942,24
19,within_long_d10,1.2679,0.9934,22
19,within_long_d11,1.2654,0.9962,20
19,within_long_d12,1.2731,0.9942,18
19,within_long_d13,1.3053,0.9981,16
19,within_long_d14,1.3206,0.9996,14
19,within_long_d15,1.3259,1.0,12
19,within_long_d16,1.3351,1.0,10
19,within_long_d17,1.3555,1.0,8
19,within_long_d18,1.3423,1.0,6
19,within_long_d19,1.3676,1.0,4
19,within_long_d20,1.4735,1.0,2
20,within_long,6.4867,0.9988,76000
20,within_short,6.4852,0.9981,76000
20,cut,1.2379,0.9913,80000
20,cut,1.2344,0.989,80000
20,within_long_d1,11.5739,1.0,38
20,within_long_d2,12.0735,1.0,36
20,within_long_d3,12.1285,1.0,34
20,within_long_d4,9.0457,1.0,32
20,within_long_d5,8.2268,1.0,30
20,within_long_d6,7.3316,1.0,28
20,within_long_d7,5.9505,1.0,26
20,within_long_d8,4.1585,1.0,24
20,within_long_d9,1.7869,0.9952,22
20,within_long_d10,1.2463,0.9932,20
20,within_long_d11,1.2699,0.9939,18
20,within_long_d12,1.3047,0.9978,16
20,within_long_d13,1.3128,0.9979,14
20,within_long_d14,1.3102,0.9983,12
20,within_long_d15,1.315,0.9985,10
20,within_long_d16,1.3327,0.9988,8
20,within_long_d17,1.3164,0.9992,6
20,within_long_d18,1.3464,0.9988,4
20,within_long_d19,1.4463,1.0,2
