split_a,branch,category,value
4,dZ_attn1,within_short,13.3661
4,dZ_attn1,within_long_near,4.91758
4,dZ_attn1,within_long_far,0.15895
4,dZ_attn1,cross,0.72653
4,dZ_mlp1,within_short,0.74435
4,dZ_mlp1,within_long_near,5.92489
4,dZ_mlp1,within_long_far,6.96253
4,dZ_mlp1,cross,2.57882
4,dZ_attn2,within_short,4.90879
4,dZ_attn2,within_long_near,16.45956
4,dZ_attn2,within_long_far,9.83579
4,dZ_attn2,cross,12.50945
4,dZ_mlp2,within_short,-0.07192
4,dZ_mlp2,within_long_near,5.54349
4,dZ_mlp2,within_long_far,19.37095
4,dZ_mlp2,cross,-36.03124
8,dZ_attn1,within_short,9.98871
8,dZ_attn1,within_long_near,4.97026
8,dZ_attn1,within_long_far,0.17222
8,dZ_attn1,cross,0.40659
8,dZ_mlp1,within_short,-5.75114
8,dZ_mlp1,within_long_near,5.6867
8,dZ_mlp1,within_long_far,6.67023
8,dZ_mlp1,cross,3.66477
8,dZ_attn2,within_short,20.29518
8,dZ_attn2,within_long_near,16.5792
8,dZ_attn2,within_long_far,9.97491
8,dZ_attn2,cross,13.87123
8,dZ_mlp2,within_short,1.13546
8,dZ_mlp2,within_long_near,4.82906
8,dZ_mlp2,within_long_far,17.96872
8,dZ_mlp2,cross,-41.76901
10,dZ_attn1,within_short,7.93815
10,dZ_attn1,within_long_near,4.9906
10,dZ_attn1,within_long_far,0.19301
10,dZ_attn1,cross,0.37711
10,dZ_mlp1,within_short,-4.27153
10,dZ_mlp1,within_long_near,5.53555
10,dZ_mlp1,within_long_far,6.50327
10,dZ_mlp1,cross,4.57312
10,dZ_attn2,within_short,22.31788
10,dZ_attn2,within_long_near,16.43506
10,dZ_attn2,within_long_far,9.21143
10,dZ_attn2,cross,10.02187
10,dZ_mlp2,within_short,1.95251
10,dZ_mlp2,within_long_near,3.01105
10,dZ_mlp2,within_long_far,14.70314
10,dZ_mlp2,cross,-32.53969
23,dZ_attn1,within_short,3.51715
23,dZ_attn1,within_long_near,5.34248
23,dZ_attn1,within_long_far,0.48437
23,dZ_attn1,cross,0.27269
23,dZ_mlp1,within_short,4.02584
23,dZ_mlp1,within_long_near,3.68068
23,dZ_mlp1,within_long_far,4.31967
23,dZ_mlp1,cross,6.14157
23,dZ_attn2,within_short,16.0658
23,dZ_attn2,within_long_near,18.18876
23,dZ_attn2,within_long_far,12.23682
23,dZ_attn2,cross,7.24037
23,dZ_mlp2,within_short,3.20026
23,dZ_mlp2,within_long_near,0.1634
23,dZ_mlp2,within_long_far,8.93025
23,dZ_mlp2,cross,14.26708
