split_a,stage,quantity,value
4,H0,mu_short,0.48696
4,H0,mu_long_near,0.12685
4,H0,mu_long_far,0.00278
4,H0,mu_cross,-0.01039
4,H0,M_far,0.01317
4,Hattn1,mu_short,0.82808
4,Hattn1,mu_long_near,0.25235
4,Hattn1,mu_long_far,0.00683
4,Hattn1,mu_cross,0.00815
4,Hattn1,M_far,-0.00131
4,H1,mu_short,0.84707
4,H1,mu_long_near,0.40356
4,H1,mu_long_far,0.18453
4,H1,mu_cross,0.07396
4,H1,M_far,0.11057
4,Hattn2,mu_short,0.97235
4,Hattn2,mu_long_near,0.82363
4,Hattn2,mu_long_far,0.43555
4,Hattn2,mu_cross,0.39322
4,Hattn2,M_far,0.04233
4,H2,mu_short,0.97052
4,H2,mu_long_near,0.96511
4,H2,mu_long_far,0.92992
4,H2,mu_cross,-0.52635
4,H2,M_far,1.45627
8,H0,mu_short,0.23726
8,H0,mu_long_near,0.12788
8,H0,mu_long_far,0.0022
8,H0,mu_cross,-0.0024
8,H0,M_far,0.00459
8,Hattn1,mu_short,0.49219
8,Hattn1,mu_long_near,0.25472
8,Hattn1,mu_long_far,0.00659
8,Hattn1,mu_cross,0.00798
8,Hattn1,M_far,-0.00139
8,H1,mu_short,0.34541
8,H1,mu_long_near,0.39986
8,H1,mu_long_far,0.17682
8,H1,mu_cross,0.10151
8,H1,M_far,0.07531
8,Hattn2,mu_short,0.86337
8,Hattn2,mu_long_near,0.82298
8,Hattn2,mu_long_far,0.4314
8,Hattn2,mu_cross,0.45552
8,Hattn2,M_far,-0.02413
8,H2,mu_short,0.89235
8,H2,mu_long_near,0.94623
8,H2,mu_long_far,0.88998
8,H2,mu_cross,-0.61048
8,H2,M_far,1.50046
10,H0,mu_short,0.19191
10,H0,mu_long_near,0.12866
10,H0,mu_long_far,0.00181
10,H0,mu_cross,-0.00099
10,H0,M_far,0.00279
10,Hattn1,mu_short,0.3945
10,Hattn1,mu_long_near,0.25603
10,Hattn1,mu_long_far,0.00673
10,Hattn1,mu_cross,0.00864
10,Hattn1,M_far,-0.0019
10,H1,mu_short,0.28548
10,H1,mu_long_near,0.3973
10,H1,mu_long_far,0.17271
10,H1,mu_cross,0.12535
10,H1,M_far,0.04736
10,Hattn2,mu_short,0.85507
10,Hattn2,mu_long_near,0.81675
10,Hattn2,mu_long_far,0.4078
10,Hattn2,mu_cross,0.38112
10,Hattn2,M_far,0.02667
10,H2,mu_short,0.9049
10,H2,mu_long_near,0.89359
10,H2,mu_long_far,0.78304
10,H2,mu_cross,-0.44933
10,H2,M_far,1.23237
23,H0,mu_short,0.08681
23,H0,mu_long_near,0.1367
23,H0,mu_long_far,-0.00236
23,H0,mu_cross,0.00184
23,H0,M_far,-0.0042
23,Hattn1,mu_short,0.17657
23,Hattn1,mu_long_near,0.27304
23,Hattn1,mu_long_far,0.01
23,Hattn1,mu_cross,0.0088
23,Hattn1,M_far,0.0012
23,H1,mu_short,0.27931
23,H1,mu_long_near,0.36698
23,H1,mu_long_far,0.12025
23,H1,mu_cross,0.16554
23,H1,M_far,-0.04529
23,Hattn2,mu_short,0.68934
23,Hattn2,mu_long_near,0.83118
23,Hattn2,mu_long_far,0.43255
23,Hattn2,mu_cross,0.35032
23,Hattn2,M_far,0.08222
23,H2,mu_short,0.77101
23,H2,mu_long_near,0.83535
23,H2,mu_long_far,0.66046
23,H2,mu_cross,0.71444
23,H2,M_far,-0.05398
