split_a,pair_type,mean_hTw,frac_positive,n_pairs
6,within_long_d13,20.2408,1.0,2
7,within_long,55.7562,1.0,31200
7,within_short,77.4714,1.0,8400
7,cut,-27.5514,0.0003,18200
7,cut,-27.1871,0.0,18200
7,within_long_d1,59.498,1.0,24
7,within_long_d2,58.8251,1.0,22
7,within_long_d3,59.8737,1.0,20
7,within_long_d4,60.7485,1.0,18
7,within_long_d5,59.2966,1.0,16
7,within_long_d6,58.5903,1.0,14
7,within_long_d7,57.7266,1.0,12
7,within_long_d8,59.6891,1.0,10
7,within_long_d9,39.7626,1.0,8
7,within_long_d10,26.7601,1.0,6
7,within_long_d11,25.0601,1.0,4
7,within_long_d12,23.7013,1.0,2
8,within_long,57.1357,1.0,26400
8,within_short,69.5995,1.0,11200
8,cut,-26.4285,0.0,19200
8,cut,-26.5008,0.0,19200
8,within_long_d1,56.6448,1.0,22
8,within_long_d2,56.7623,1.0,20
8,within_long_d3,58.9821,1.0,18
8,within_long_d4,60.4404,1.0,16
8,within_long_d5,60.59,1.0,14
8,within_long_d6,60.9708,1.0,12
8,within_long_d7,60.2105,1.0,10
8,within_long_d8,64.8538,1.0,8
8,within_long_d9,44.7132,1.0,6
8,within_long_d10,27.6082,0.9988,4
8,within_long_d11,26.1008,1.0,2
9,within_long,59.065,1.0,22000
9,within_short,65.9702,1.0,14400
9,cut,-25.1136,0.0,19800
9,cut,-25.797,0.0,19800
9,within_long_d1,54.1041,1.0,20
9,within_long_d2,54.2809,1.0,18
9,within_long_d3,59.4354,1.0,16
9,within_long_d4,61.3869,1.0,14
9,within_long_d5,64.1921,1.0,12
9,within_long_d6,64.7093,1.0,10
9,within_long_d7,65.1504,1.0,8
9,within_long_d8,74.2008,1.0,6
9,within_long_d9,45.9086,1.0,4
9,within_long_d10,30.0964,0.9975,2
10,within_long,62.3251,1.0,18000
10,within_short,61.9967,1.0,18000
10,cut,-25.3163,0.0,20000
10,cut,-25.3054,0.0,20000
10,within_long_d1,51.4564,1.0,18
10,within_long_d2,53.7697,1.0,16
10,within_long_d3,63.3489,1.0,14
10,within_long_d4,66.4903,1.0,12
10,within_long_d5,69.5406,1.0,10
10,within_long_d6,70.3743,1.0,8
10,within_long_d7,76.1651,1.0,6
10,within_long_d8,80.3916,1.0,4
10,within_long_d9,50.5025,1.0,2
