split_a,branch,category,value
4,dZ_attn1,within_short,4.32933
4,dZ_attn1,within_long_near,7.60175
4,dZ_attn1,within_long_far,6.88687
4,dZ_attn1,cross,7.25498
4,dZ_mlp1,within_short,-0.24493
4,dZ_mlp1,within_long_near,-4.52245
4,dZ_mlp1,within_long_far,-3.49114
4,dZ_mlp1,cross,-3.95947
4,dZ_attn2,within_short,2.34816
4,dZ_attn2,within_long_near,13.81406
4,dZ_attn2,within_long_far,15.37619
4,dZ_attn2,cross,12.06968
4,dZ_mlp2,within_short,-0.0559
4,dZ_mlp2,within_long_near,-1.66761
4,dZ_mlp2,within_long_far,-1.89548
4,dZ_mlp2,cross,-4.74988
8,dZ_attn1,within_short,8.70202
8,dZ_attn1,within_long_near,7.59398
8,dZ_attn1,within_long_far,6.88221
8,dZ_attn1,cross,6.88281
8,dZ_mlp1,within_short,-6.12694
8,dZ_mlp1,within_long_near,-4.52819
8,dZ_mlp1,within_long_far,-3.49652
8,dZ_mlp1,cross,-3.48348
8,dZ_attn2,within_short,7.71912
8,dZ_attn2,within_long_near,7.8234
8,dZ_attn2,within_long_far,6.12378
8,dZ_attn2,cross,5.40766
8,dZ_mlp2,within_short,0.80917
8,dZ_mlp2,within_long_near,1.30316
8,dZ_mlp2,within_long_far,2.15844
8,dZ_mlp2,cross,-20.56965
10,dZ_attn1,within_short,8.29643
10,dZ_attn1,within_long_near,7.59669
10,dZ_attn1,within_long_far,6.88009
10,dZ_attn1,cross,6.88031
10,dZ_mlp1,within_short,-5.55367
10,dZ_mlp1,within_long_near,-4.52215
10,dZ_mlp1,within_long_far,-3.49322
10,dZ_mlp1,cross,-3.49015
10,dZ_attn2,within_short,9.08662
10,dZ_attn2,within_long_near,7.81585
10,dZ_attn2,within_long_far,6.14046
10,dZ_attn2,cross,5.67524
10,dZ_mlp2,within_short,0.45745
10,dZ_mlp2,within_long_near,1.27626
10,dZ_mlp2,within_long_far,2.1606
10,dZ_mlp2,cross,-19.34851
23,dZ_attn1,within_short,7.46143
23,dZ_attn1,within_long_near,7.59208
23,dZ_attn1,within_long_far,6.8829
23,dZ_attn1,cross,6.88015
23,dZ_mlp1,within_short,-4.33194
23,dZ_mlp1,within_long_near,-4.52116
23,dZ_mlp1,within_long_far,-3.48893
23,dZ_mlp1,cross,-3.4899
23,dZ_attn2,within_short,7.73242
23,dZ_attn2,within_long_near,7.84499
23,dZ_attn2,within_long_far,7.29398
23,dZ_attn2,cross,5.8034
23,dZ_mlp2,within_short,1.52316
23,dZ_mlp2,within_long_near,1.27996
23,dZ_mlp2,within_long_far,2.59585
23,dZ_mlp2,cross,2.03885
