split_a,stage,metric,value
4,H0,exact,0.0
4,H0,reach_long,0.09364
4,H0,reach_long_near,0.24212
4,H0,reach_long_far,0.0
4,H0,reach_short,0.83333
4,H0,cut,1.0
4,H0,pred_positive_rate,0.10267
4,Hattn1,exact,0.0
4,Hattn1,reach_long,0.14131
4,Hattn1,reach_long_near,0.36135
4,Hattn1,reach_long_far,0.00254
4,Hattn1,reach_short,1.0
4,Hattn1,cut,0.9361
4,Hattn1,pred_positive_rate,0.15256
4,H1,exact,0.0
4,H1,reach_long,0.2602
4,H1,reach_long_near,0.66559
4,H1,reach_long_far,0.00453
4,H1,reach_short,1.0
4,H1,cut,0.93797
4,H1,pred_positive_rate,0.24901
4,Hattn2,exact,0.0
4,Hattn2,reach_long,1.0
4,Hattn2,reach_long_near,1.0
4,Hattn2,reach_long_far,1.0
4,Hattn2,reach_short,1.0
4,Hattn2,cut,0.0
4,Hattn2,pred_positive_rate,1.0
4,H2,exact,1.0
4,H2,reach_long,1.0
4,H2,reach_long_near,1.0
4,H2,reach_long_far,1.0
4,H2,reach_short,1.0
4,H2,cut,1.0
4,H2,pred_positive_rate,0.84121
23,H0,exact,0.0
23,H0,reach_long,0.16934
23,H0,reach_long_near,0.26447
23,H0,reach_long_far,0.0
23,H0,reach_short,0.1691
23,H0,cut,1.0
23,H0,pred_positive_rate,0.10267
23,Hattn1,exact,0.0
23,Hattn1,reach_long,0.25543
23,Hattn1,reach_long_near,0.38927
23,Hattn1,reach_long_far,0.01717
23,Hattn1,reach_short,0.2563
23,Hattn1,cut,0.98827
23,Hattn1,pred_positive_rate,0.14997
23,H1,exact,0.0
23,H1,reach_long,0.43589
23,H1,reach_long_near,0.66493
23,H1,reach_long_far,0.02816
23,H1,reach_short,0.43565
23,H1,cut,0.98124
23,H1,pred_positive_rate,0.23953
23,Hattn2,exact,0.0
23,Hattn2,reach_long,1.0
23,Hattn2,reach_long_near,1.0
23,Hattn2,reach_long_far,1.0
23,Hattn2,reach_short,1.0
23,Hattn2,cut,0.0
23,Hattn2,pred_positive_rate,1.0
23,H2,exact,0.0
23,H2,reach_long,0.99172
23,H2,reach_long_near,1.0
23,H2,reach_long_far,0.97699
23,H2,reach_short,0.99426
23,H2,cut,0.59272
23,H2,pred_positive_rate,0.70029
