split_a,branch,category,value
4,dZ_attn1,within_short,9.18925
4,dZ_attn1,within_long_near,3.71489
4,dZ_attn1,within_long_far,0.27483
4,dZ_attn1,cross,0.16396
4,dZ_mlp1,within_short,-0.80191
4,dZ_mlp1,within_long_near,2.33261
4,dZ_mlp1,within_long_far,3.00532
4,dZ_mlp1,cross,2.8536
4,dZ_attn2,within_short,5.00054
4,dZ_attn2,within_long_near,13.88061
4,dZ_attn2,within_long_far,9.86219
4,dZ_attn2,cross,8.21055
4,dZ_mlp2,within_short,-0.05457
4,dZ_mlp2,within_long_near,7.01067
4,dZ_mlp2,within_long_far,17.4446
4,dZ_mlp2,cross,-31.81304
23,dZ_attn1,within_short,2.59927
23,dZ_attn1,within_long_near,3.91676
23,dZ_attn1,within_long_far,0.25394
23,dZ_attn1,cross,0.2945
23,dZ_mlp1,within_short,2.37939
23,dZ_mlp1,within_long_near,1.90554
23,dZ_mlp1,within_long_far,3.21125
23,dZ_mlp1,cross,3.11667
23,dZ_attn2,within_short,12.29539
23,dZ_attn2,within_long_near,12.82758
23,dZ_attn2,within_long_far,11.53265
23,dZ_attn2,cross,2.97399
23,dZ_mlp2,within_short,-5.40873
23,dZ_mlp2,within_long_near,-7.45468
23,dZ_mlp2,within_long_far,-2.05477
23,dZ_mlp2,cross,-8.96389
