split_a,branch,category,value
4,dZ_attn1,within_short,13.54736
4,dZ_attn1,within_long_near,4.97621
4,dZ_attn1,within_long_far,0.28029
4,dZ_attn1,cross,0.71142
4,dZ_mlp1,within_short,0.24715
4,dZ_mlp1,within_long_near,5.09848
4,dZ_mlp1,within_long_far,5.79719
4,dZ_mlp1,cross,1.93367
4,dZ_attn2,within_short,5.32586
4,dZ_attn2,within_long_near,17.43694
4,dZ_attn2,within_long_far,11.53286
4,dZ_attn2,cross,13.46717
4,dZ_mlp2,within_short,-0.09077
4,dZ_mlp2,within_long_near,5.36116
4,dZ_mlp2,within_long_far,18.6636
4,dZ_mlp2,cross,-37.02306
8,dZ_attn1,within_short,9.79726
8,dZ_attn1,within_long_near,5.03371
8,dZ_attn1,within_long_far,0.30463
8,dZ_attn1,cross,0.4778
8,dZ_mlp1,within_short,-5.99436
8,dZ_mlp1,within_long_near,4.88055
8,dZ_mlp1,within_long_far,5.54216
8,dZ_mlp1,cross,2.87199
8,dZ_attn2,within_short,20.6841
8,dZ_attn2,within_long_near,17.52673
8,dZ_attn2,within_long_far,11.52586
8,dZ_attn2,cross,15.25066
8,dZ_mlp2,within_short,0.83621
8,dZ_mlp2,within_long_near,4.78495
8,dZ_mlp2,within_long_far,17.54768
8,dZ_mlp2,cross,-42.81487
10,dZ_attn1,within_short,7.92089
10,dZ_attn1,within_long_near,5.03451
10,dZ_attn1,within_long_far,0.30605
10,dZ_attn1,cross,0.46522
10,dZ_mlp1,within_short,-4.59538
10,dZ_mlp1,within_long_near,4.74662
10,dZ_mlp1,within_long_far,5.36029
10,dZ_mlp1,cross,3.64785
10,dZ_attn2,within_short,22.62143
10,dZ_attn2,within_long_near,17.35465
10,dZ_attn2,within_long_far,10.76261
10,dZ_attn2,cross,11.39658
10,dZ_mlp2,within_short,1.90502
10,dZ_mlp2,within_long_near,3.1223
10,dZ_mlp2,within_long_far,14.55408
10,dZ_mlp2,cross,-33.57516
23,dZ_attn1,within_short,3.629
23,dZ_attn1,within_long_near,5.35564
23,dZ_attn1,within_long_far,0.4753
23,dZ_attn1,cross,0.39484
23,dZ_mlp1,within_short,3.16033
23,dZ_mlp1,within_long_near,3.04211
23,dZ_mlp1,within_long_far,3.51241
23,dZ_mlp1,cross,5.06175
23,dZ_attn2,within_short,17.03364
23,dZ_attn2,within_long_near,18.98517
23,dZ_attn2,within_long_far,13.60402
23,dZ_attn2,cross,8.73074
23,dZ_mlp2,within_short,3.30597
23,dZ_mlp2,within_long_near,0.28013
23,dZ_mlp2,within_long_far,8.51329
23,dZ_mlp2,cross,13.92782
