split_a,pair_type,mean_hTw,frac_positive,n_pairs
8,within_long_d2,10.1703,1.0,20
8,within_long_d3,6.1803,1.0,18
8,within_long_d4,3.5286,0.9888,16
8,within_long_d5,2.1309,0.8725,14
8,within_long_d6,1.1243,0.7575,12
8,within_long_d7,0.4396,0.5695,10
8,within_long_d8,-0.0841,0.3113,8
8,within_long_d9,-0.4153,0.15,6
8,within_long_d10,-0.5261,0.1475,4
8,within_long_d11,-0.1704,0.165,2
9,within_long,6.5605,0.818,22000
9,within_short,7.1261,0.8661,14400
9,cut,-0.2511,0.263,19800
9,cut,-0.8394,0.1305,19800
9,within_long_d1,18.3108,1.0,20
9,within_long_d2,9.9409,1.0,18
9,within_long_d3,6.1732,1.0,16
9,within_long_d4,3.5328,0.9861,14
9,within_long_d5,2.0136,0.8654,12
9,within_long_d6,0.8574,0.6815,10
9,within_long_d7,0.0708,0.3881,8
9,within_long_d8,-0.3933,0.1533,6
9,within_long_d9,-0.5575,0.155,4
9,within_long_d10,-0.2206,0.1675,2
10,within_long,6.767,0.8386,18000
10,within_short,6.7104,0.8358,18000
10,cut,-0.5274,0.1878,20000
10,cut,-0.5384,0.1711,20000
10,within_long_d1,17.6273,1.0,18
10,within_long_d2,9.4059,1.0,16
10,within_long_d3,5.8944,1.0,14
10,within_long_d4,3.3458,0.9879,12
10,within_long_d5,1.7691,0.8925,10
10,within_long_d6,0.5363,0.5719,8
10,within_long_d7,-0.1989,0.1933,6
10,within_long_d8,-0.4793,0.155,4
10,within_long_d9,-0.1508,0.1675,2
